scaffold,start,end,mid,sites,pi_Ppr
chr7,10775464,10800832,10788181,25000,0.008341
chr7,10800833,10826162,10813466,25000,0.005279
chr7,10826163,10851628,10838889,25000,0.009109
chr7,10851629,10877051,10864368,25000,0.006672
chr7,10877052,10902448,10889805,25000,0.005687
chr7,10902449,10941269,10915890,25000,0.025946
chr7,10941270,10983984,10962609,25000,0.022926
chr7,10983985,11012172,10999365,25000,0.010126
chr7,11012173,11037535,11024770,25000,0.008451
chr7,11037536,11063892,11051009,25000,0.007585
chr7,11063893,11089108,11076504,25000,0.003576
chr7,11089109,11114831,11102033,25000,0.011195
chr7,11114832,11140173,11127523,25000,0.007189
chr7,11140174,11165817,11153038,25000,0.011311
chr7,11165818,11192242,11178701,25000,0.007726
chr7,11192243,11220755,11206267,25000,0.009953
chr7,11220756,11246715,11233933,25000,0.009837
chr7,11246716,11272090,11259374,25000,0.008976
chr7,11272091,11297897,11284740,25000,0.006835
chr7,11297898,11324109,11310978,25000,0.008422
chr7,11324110,11349739,11336961,25000,0.008359
chr7,11349740,11375459,11362561,25000,0.008137
chr7,11375460,11400790,11388119,25000,0.008313
chr7,11400791,11426453,11413605,25000,0.007111
chr7,11426454,11451981,11439222,25000,0.008154
chr7,11451982,11477417,11464641,25000,0.007784
chr7,11477418,11503322,11490522,25000,0.007991
chr7,11503323,11536771,11520434,25000,0.007352
chr7,11536772,11562161,11549462,25000,0.006642
chr7,11562162,11589783,11575920,25000,0.009343
chr7,11589784,11615033,11602428,25000,0.006059
chr7,11615034,11644286,11628449,25000,0.006725
chr7,11644287,11670249,11657283,25000,0.008529
chr7,11670250,11695826,11683017,25000,0.009396
chr7,11695827,11724061,11711127,25000,0.008722
chr7,11724062,11749364,11736707,25000,0.006165
chr7,11749365,11775582,11762424,25000,0.00326
chr7,11775583,11802262,11789268,25000,0.009805
chr7,11802263,11834492,11817325,25000,0.007842
chr7,11834493,11865834,11849668,25000,0.006633
chr7,11865835,11893517,11879259,25000,0.008516
chr7,11893518,11920672,11907467,25000,0.011109
chr7,11920673,11946023,11933341,25000,0.010368
chr7,11946024,11971464,11958710,25000,0.007221
chr7,11971466,11996814,11984177,25000,0.005608
chr7,11996815,12022355,12009576,25000,0.006628
chr7,12022356,12047774,12035093,25000,0.007428
chr7,12047775,12074009,12060822,25000,0.005197
chr7,12074010,12100336,12087174,25000,0.008731
chr7,12100337,12128439,12114468,25000,0.008829
chr7,12128440,12155679,12142093,25000,0.010017
chr7,12155680,12183516,12169089,25000,0.009052
chr7,12183517,12211955,12197799,25000,0.009688
chr7,12211956,12238719,12225460,25000,0.007739
chr7,12238720,12272810,12254965,25000,0.008496
chr7,12272811,12308724,12287091,25000,0.009481
chr7,12308725,12335096,12321696,25000,0.01102
chr7,12335097,12361079,12348030,25000,0.011374
chr7,12361080,12387581,12374729,25000,0.010186
chr7,12387582,12414507,12400861,25000,0.007722
chr7,12414508,12440746,12427787,25000,0.009903
chr7,12440747,12466033,12453397,25000,0.005247
chr7,12466034,12492513,12478801,25000,0.006556
chr7,12492514,12518903,12505335,25000,0.009928
chr7,12518904,12547621,12532896,25000,0.00912
chr7,12547622,12574593,12560599,25000,0.010681
chr7,12574594,12601565,12587704,25000,0.010053
chr7,12601566,12636053,12618331,25000,0.010264
chr7,12636054,12664566,12650061,25000,0.011508
chr7,12664567,12689883,12677282,25000,0.007175
chr7,12689884,12715139,12702491,25000,0.005558
chr7,12715140,12741500,12728596,25000,0.009213
chr7,12741501,12767349,12754507,25000,0.005733
chr7,12767350,12794652,12780830,25000,0.010956
chr7,12794653,12820920,12807815,25000,0.009432
chr7,12820921,12846205,12833574,25000,0.006485
chr7,12846206,12871716,12858874,25000,0.007197
chr7,12871717,12901027,12887106,25000,0.010221
chr7,12901028,12930634,12916963,25000,0.012268
chr7,12930635,12958168,12944640,25000,0.015495
chr7,12958169,12985549,12972247,25000,0.009218
chr7,12985550,13010883,12998209,25000,0.005682
chr7,13010884,13036828,13023883,25000,0.007849
chr7,13036829,13064037,13050729,25000,0.008613
chr7,13064038,13090036,13076990,25000,0.011006
chr7,13090037,13143611,13115885,25000,0.011648
chr7,13143612,13170363,13156807,25000,0.01284
chr7,13170364,13200743,13185690,25000,0.01437
chr7,13200744,13226432,13213596,25000,0.009721
chr7,13226433,13255758,13241089,25000,0.012545
chr7,13255759,13281865,13269000,25000,0.006668
chr7,13281866,13307744,13294520,25000,0.006366
chr7,13307745,13334408,13321146,25000,0.009481
chr7,13334409,13359904,13347194,25000,0.012237
chr7,13359905,13388559,13374585,25000,0.010512
chr7,13388560,13415553,13401950,25000,0.011776
chr7,13415554,13444888,13430163,25000,0.014849
chr7,13444889,13473226,13459641,25000,0.01887
chr7,13473227,13498434,13485834,25000,0.005833
chr7,13498435,13545937,13523374,25000,0.011304
chr7,13545938,13574719,13559753,25000,0.013237
chr7,13574720,13602857,13589369,25000,0.014694
chr7,13602858,13634371,13619635,25000,0.006066
chr7,13634372,13662195,13647725,25000,0.009213
chr7,13662196,13697761,13680970,25000,0.008828
chr7,13697762,13726807,13712543,25000,0.008709
chr7,13726808,13753835,13740021,25000,0.010109
chr7,13753836,13782819,13768175,25000,0.011052
chr7,13782820,13813211,13797534,25000,0.011437
chr7,13813212,13838942,13826234,25000,0.008784
chr7,13838943,13867802,13853061,25000,0.008776
chr7,13867803,13896368,13881833,25000,0.016401
chr7,13896369,13924302,13909953,25000,0.010587
chr7,13924303,13981914,13941228,25000,0.007265
chr7,13981915,14012113,13995444,25000,0.008397
chr7,14012114,14041716,14027586,25000,0.018733
chr7,14041717,14068160,14054991,25000,0.019776
chr7,14068161,14097812,14082947,25000,0.014417
chr7,14097813,14124646,14111124,25000,0.010934
chr7,14124647,14151147,14137938,25000,0.010421
chr7,14151148,14180672,14164864,25000,0.008204
chr7,14180673,14225800,14205111,25000,0.014045
chr7,14225801,14252395,14239217,25000,0.015797
chr7,14252396,14279554,14265981,25000,0.010981
chr7,14279555,14309747,14296279,25000,0.013696
chr7,14309748,14335976,14322836,25000,0.010936
chr7,14335977,14362169,14349033,25000,0.01453
chr7,14362170,14423704,14402061,25000,0.010561
chr7,14423705,14450546,14437241,25000,0.008796
chr7,14450547,14478799,14465280,25000,0.016396
chr7,14478800,14504466,14491730,25000,0.009961
chr7,14504467,14531608,14518128,25000,0.011981
chr7,14531609,14560248,14546333,25000,0.009903
chr7,14560249,14592132,14575274,25000,0.009906
chr7,14592133,14622233,14606823,25000,0.011016
chr7,14622234,14653574,14638096,25000,0.00935
chr7,14653575,14679803,14666826,25000,0.009234
chr7,14679804,14708222,14694012,25000,0.006476
chr7,14708223,14736045,14721751,25000,0.012495
chr7,14736046,14767291,14753324,25000,0.007
chr7,14767292,14798466,14781058,25000,0.010293
chr7,14798467,14825316,14812250,25000,0.009455
chr7,14825317,14852252,14838910,25000,0.01031
chr7,14852253,14877850,14865030,25000,0.005599
chr7,14877851,14903158,14890548,25000,0.004173
chr7,14903159,14928995,14915972,25000,0.008746
chr7,14928996,14965389,14943086,25000,0.009944
chr7,14965390,14991574,14978458,25000,0.011742
chr7,14991575,15017995,15004735,25000,0.011073
chr7,15017996,15044878,15031401,25000,0.010818
chr7,15044879,15070783,15057836,25000,0.009538
chr7,15070784,15097666,15084526,25000,0.010851
chr7,15097667,15124087,15110640,25000,0.009071
chr7,15124088,15151565,15138021,25000,0.011232
chr7,15151566,15178451,15164621,25000,0.012272
chr7,15178452,15209143,15194171,25000,0.013297
chr7,15209144,15243639,15225668,25000,0.013876
chr7,15243640,15269952,15256688,25000,0.010394
chr7,15269953,15295347,15282654,25000,0.007491
chr7,15295348,15322520,15308598,25000,0.010902
chr7,15322521,15348960,15335767,25000,0.010784
chr7,15348961,15374715,15361943,25000,0.009157
chr7,15374716,15404993,15390820,25000,0.01104
chr7,15404994,15432491,15418719,25000,0.002132
chr7,15432492,15463194,15447450,25000,0.013026
chr7,15463195,15490058,15476907,25000,0.014688
chr7,15490059,15516840,15503179,25000,0.006616
chr7,15516841,15543180,15530040,25000,0.006645
chr7,15543181,15568645,15555999,25000,0.009386
chr7,15568646,15598554,15582025,25000,0.007881
chr7,15598555,15626130,15612996,25000,0.009708
chr7,15626131,15653150,15640118,25000,0.014569
chr7,15653151,15679920,15666629,25000,0.013615
chr7,15679923,15705785,15692927,25000,0.00414
chr7,15705786,15732391,15719113,25000,0.000761
chr7,15732392,15758310,15745195,25000,0.007555
chr7,15758311,15783937,15771154,25000,0.012478
chr7,15783938,15811015,15797577,25000,0.009153
chr7,15811016,15852442,15830004,25000,0.013828
chr7,15852443,15878447,15865558,25000,0.01056
chr7,15878448,15904490,15891375,25000,0.009136
chr7,15904491,15932043,15917746,25000,0.013463
chr7,15932045,15963461,15945928,25000,0.019118
chr7,15963462,15995389,15978913,25000,0.013466
chr7,15995390,16030599,16011488,25000,0.010386
chr7,16030600,16058000,16044402,25000,0.013501
chr7,16058001,16092159,16076243,25000,0.008439
chr7,16092160,16118320,16105148,25000,0.011423
chr7,16118321,16150920,16132763,25000,0.012554
chr7,16150921,16176978,16163758,25000,0.015013
chr7,16176979,16204743,16190554,25000,0.013167
chr7,16204744,16233525,16218229,25000,0.007992
chr7,16233526,16261857,16247656,25000,0.005191
chr7,16261858,16293485,16274775,25000,0.003093
chr7,16293486,16322434,16308403,25000,0.004686
chr7,16322435,16349031,16335824,25000,0.006592
chr7,16349032,16375859,16361784,25000,0.009813
chr7,16375860,16403456,16389645,25000,0.010058
chr7,16403457,16428922,16416185,25000,0.006997
chr7,16428923,16459461,16443206,25000,0.007524
chr7,16459462,16484841,16472183,25000,0.008901
chr7,16484842,16510435,16497631,25000,0.007251
chr7,16510436,16536287,16523296,25000,0.006311
chr7,16536288,16561560,16548896,25000,0.006862
chr7,16561561,16587237,16574386,25000,0.00889
chr7,16587238,16612679,16599922,25000,0.002921
chr7,16612680,16638153,16625489,25000,0.005776
chr7,16638154,16667251,16653103,25000,0.007611
chr7,16667252,16695274,16681493,25000,0.011288
chr7,16695275,16725620,16710409,25000,0.008197
chr7,16725621,16752058,16739116,25000,0.008754
chr7,16752059,16782839,16767604,25000,0.008806
chr7,16782840,16824402,16804083,25000,0.008856
chr7,16824403,16852762,16838711,25000,0.01189
chr7,16852763,16879717,16865809,25000,0.007624
chr7,16879718,16909208,16895117,25000,0.007851
chr7,16909209,16938433,16924519,25000,0.008636
chr7,16938434,16966342,16952799,25000,0.009137
chr7,16966343,16993678,16979942,25000,0.010666
chr7,16993679,17026243,17011506,25000,0.015027
chr7,17026244,17055219,17041913,25000,0.006399
chr7,17055220,17081010,17068170,25000,0.008398
chr7,17081011,17108335,17094364,25000,0.007246
chr7,17108336,17137086,17123622,25000,0.008133
chr7,17137087,17165410,17150826,25000,0.013144
chr7,17165411,17191568,17178488,25000,0.009911
chr7,17191569,17217676,17204704,25000,0.010018
chr7,17217677,17243532,17230472,25000,0.005765
chr7,17243533,17271576,17257885,25000,0.010336
chr7,17271577,17297407,17284363,25000,0.00893
chr7,17297408,17323646,17310562,25000,0.010784
chr7,17323647,17352574,17339203,25000,0.00924
chr7,17352575,17378714,17365321,25000,0.006343
chr7,17378715,17404182,17391378,25000,0.008526
chr7,17404183,17429530,17416838,25000,0.008462
chr7,17429531,17457998,17443258,25000,0.01055
chr7,17457999,17483355,17470677,25000,0.008081
chr7,17483356,17509204,17496215,25000,0.001771
chr7,17509205,17537978,17522140,25000,0.008903
chr7,17537979,17563580,17550778,25000,0.006345
chr7,17563581,17590339,17576629,25000,0.008728
chr7,17590340,17617772,17604445,25000,0.012486
chr7,17617773,17644109,17631036,25000,0.007556
chr7,17644110,17671898,17658045,25000,0.010055
chr7,17671899,17697397,17684666,25000,0.007198
chr7,17697398,17723415,17710337,25000,0.007284
chr7,17723416,17749476,17736394,25000,0.006149
chr7,17749477,17780496,17764305,25000,0.009489
chr7,17780497,17807696,17794192,25000,0.011175
chr7,17807697,17834711,17821008,25000,0.010564
chr7,17834712,17860823,17847991,25000,0.010618
chr7,17860824,17887451,17874328,25000,0.010745
chr7,17887452,17919152,17903058,25000,0.008195
chr7,17919153,17947264,17933045,25000,0.010179
chr7,17947265,17973469,17960316,25000,0.011288
chr7,17973470,18001279,17986959,25000,0.009052
chr7,18001280,18030764,18016950,25000,0.009022
chr7,18030765,18059741,18044270,25000,0.010724
chr7,18059742,18090895,18077343,25000,0.012991
chr7,18090896,18139975,18120615,25000,0.00409
chr7,18139976,18165845,18152883,25000,0.006434
chr7,18165846,18195669,18180183,25000,0.005494
chr7,18195670,18222492,18209465,25000,0.00382
chr7,18222493,18254072,18238940,25000,0.004999
chr7,18254073,18280949,18267965,25000,0.005577
chr7,18280950,18330370,18301934,25000,0.008942
chr7,18330371,18366133,18351526,25000,0.005046
chr7,18366134,18395362,18381807,25000,0.006624
chr7,18395363,18420905,18408185,25000,0.004073
chr7,18420906,18451232,18437831,25000,0.00138
chr7,18451233,18476851,18463925,25000,0.002638
chr7,18476852,18505874,18490888,25000,0.003432
chr7,18505875,18532579,18519161,25000,0.006741
chr7,18532580,18582370,18556727,25000,0.006192
chr7,18582371,18611246,18596686,25000,0.004658
chr7,18611247,18639489,18625489,25000,0.004809
chr7,18639490,18665635,18652615,25000,0.004575
chr7,18665636,18700321,18681914,25000,0.006013
chr7,18700322,18742669,18724622,25000,0.004309
chr7,18742670,18770791,18756900,25000,0.003731
chr7,18770792,18796942,18783974,25000,0.004031
chr7,18796943,18828500,18813806,25000,0.005483
chr7,18828501,18853573,18841039,25000,0.003085
chr7,18853574,18878629,18866099,25000,0.002427
chr7,18878630,18927244,18908277,25000,0.00334
chr7,18927245,18952565,18939926,25000,0.005513
chr7,18952566,18978301,18965430,25000,0.005159
chr7,18978302,19016206,18995617,25000,0.009353
chr7,19016207,19056362,19037981,25000,0.004292
chr7,19056363,19094127,19078843,25000,0.00427
chr7,19094128,19137179,19119028,25000,0.005379
chr7,19137180,19166803,19151946,25000,0.007218
chr7,19166804,19210677,19188377,25000,0.001336
chr7,19210678,19242079,19225752,25000,0.002046
chr7,19242080,19269091,19255437,25000,0.004239
chr7,19269092,19303103,19282296,25000,0.006373
chr7,19303104,19329708,19316350,25000,0.004558
chr7,19329709,19354865,19342287,25000,0.004305
chr7,19354866,19381995,19368367,25000,0.005222
chr7,19381996,19411045,19395318,25000,0.008192
chr7,19411046,19441459,19426303,25000,0.006563
chr7,19441460,19472253,19458403,25000,0.010239
chr7,19472254,19500228,19486213,25000,0.010651
chr7,19500229,19525392,19512789,25000,0.003066
chr7,19525393,19554299,19540625,25000,0.005282
chr7,19554300,19591491,19574122,25000,0.008359
chr7,19591492,19618082,19604883,25000,0.002433
chr7,19618083,19634055,19625848,15157,0.002918
chr8,23983,50507,37135,25000,0.010171
chr8,50508,76208,63510,25000,0.009719
chr8,76209,103347,89600,25000,0.009479
chr8,103348,131121,117108,25000,0.008022
chr8,131122,157218,144425,25000,0.007613
chr8,157219,183274,170414,25000,0.010259
chr8,183275,210174,196333,25000,0.008799
chr8,210175,236830,223795,25000,0.008504
chr8,236831,262727,249713,25000,0.00815
chr8,262728,291074,277156,25000,0.010385
chr8,291075,318070,304202,25000,0.010374
chr8,318071,344275,331458,25000,0.00959
chr8,344276,370519,357389,25000,0.011807
chr8,370520,414283,389948,25000,0.024669
chr8,414284,501633,440729,25000,0.02009
chr8,501634,535903,520398,25000,0.024966
chr8,535904,570892,554576,25000,0.017713
chr8,570893,599069,585151,25000,0.009681
chr8,599070,625530,612235,25000,0.013805
chr8,625531,653688,639473,25000,0.016197
chr8,653689,679478,666487,25000,0.014677
chr8,679479,705732,692725,25000,0.011236
chr8,705733,740746,723861,25000,0.009783
chr8,740747,768378,754343,25000,0.010193
chr8,768379,795753,781602,25000,0.011428
chr8,795754,823137,809937,25000,0.011071
chr8,823138,864250,839839,25000,0.011353
chr8,864251,892204,878495,25000,0.015881
chr8,892205,918972,905397,25000,0.010255
chr8,918973,946883,932795,25000,0.011667
chr8,946884,975254,961413,25000,0.012194
chr8,975255,1011092,988655,25000,0.013778
chr8,1011093,1037549,1024604,25000,0.012295
chr8,1037550,1070394,1052136,25000,0.013158
chr8,1070395,1106881,1087546,25000,0.011694
chr8,1106882,1133688,1120558,25000,0.009291
chr8,1133689,1160402,1147093,25000,0.011434
chr8,1160403,1200092,1180551,25000,0.015057
chr8,1200093,1225602,1212906,25000,0.00993
chr8,1225603,1252199,1238859,25000,0.0117
chr8,1252200,1278736,1265187,25000,0.014191
chr8,1278737,1304864,1292046,25000,0.010676
chr8,1304865,1335018,1319328,25000,0.008211
chr8,1335019,1368674,1351454,25000,0.00624
chr8,1368675,1404441,1385297,25000,0.007837
chr8,1404442,1456483,1425944,25000,0.017454
chr8,1456484,1490256,1477376,25000,0.005157
chr8,1490257,1515704,1502974,25000,0.002869
chr8,1515705,1541976,1528832,25000,0.006702
chr8,1541977,1567801,1554869,25000,0.009266
chr8,1567802,1598177,1581692,25000,0.014163
chr8,1598178,1629845,1613911,25000,0.012353
chr8,1629846,1662764,1645940,25000,0.016363
chr8,1662765,1703597,1677639,25000,0.01567
chr8,1703598,1738627,1721336,25000,0.010774
chr8,1738628,1765575,1751628,25000,0.008341
chr8,1765576,1794544,1780570,25000,0.009042
chr8,1794545,1821091,1808047,25000,0.013422
chr8,1821092,1854546,1839804,25000,0.008836
chr8,1854547,1883029,1868686,25000,0.019117
chr8,1883030,1910382,1896855,25000,0.010915
chr8,1910383,1939268,1924720,25000,0.00755
chr8,1939269,1971915,1956658,25000,0.013325
chr8,1971916,2008312,1987573,25000,0.017544
chr8,2008313,2049419,2029141,25000,0.013442
chr8,2049420,2077007,2063089,25000,0.013103
chr8,2077008,2106622,2091769,25000,0.007097
chr8,2106623,2135905,2121016,25000,0.010134
chr8,2135906,2164700,2150291,25000,0.012813
chr8,2164701,2193024,2177722,25000,0.006364
chr8,2193025,2218550,2205836,25000,0.010279
chr8,2218551,2249715,2232583,25000,0.006794
chr8,2249716,2281564,2264904,25000,0.016502
chr8,2281565,2326978,2303961,25000,0.01239
chr8,2326980,2356178,2342684,25000,0.007652
chr8,2356179,2386375,2371046,25000,0.012229
chr8,2386376,2417133,2402684,25000,0.012511
chr8,2417134,2449433,2431831,25000,0.018883
chr8,2449434,2484307,2467183,25000,0.015329
chr8,2484308,2520908,2503987,25000,0.013847
chr8,2520909,2549115,2534701,25000,0.012944
chr8,2549116,2585378,2565658,25000,0.022904
chr8,2585379,2630100,2614992,25000,0.012956
chr8,2630101,2656192,2643145,25000,0.008287
chr8,2656193,2689280,2673453,25000,0.010126
chr8,2689281,2718097,2702848,25000,0.009934
chr8,2718098,2756283,2734259,25000,0.012357
chr8,2756284,2793341,2778383,25000,0.013154
chr8,2793342,2848305,2822274,25000,0.012715
chr8,2848306,2877215,2862520,25000,0.013497
chr8,2877216,2909376,2896504,25000,0.011686
chr8,2909377,2950430,2925168,25000,0.016274
chr8,2950431,2977339,2964136,25000,0.013706
chr8,2977340,3004248,2990713,25000,0.016812
chr8,3004249,3034287,3018197,25000,0.018731
chr8,3034288,3060768,3047441,25000,0.006462
chr8,3060769,3088027,3074286,25000,0.008919
chr8,3088028,3119407,3102706,25000,0.010613
chr8,3119408,3165511,3146544,25000,0.01298
chr8,3165512,3216618,3187691,25000,0.014298
chr8,3216619,3260916,3235456,25000,0.017663
chr8,3260917,3301314,3283661,25000,0.017843
chr8,3301315,3335602,3320204,25000,0.015054
chr8,3335603,3361305,3348556,25000,0.003574
chr8,3361306,3386877,3374077,25000,0.005688
chr8,3386878,3415624,3400200,25000,0.006288
chr8,3415625,3454656,3440652,25000,0.011609
chr8,3454657,3483525,3468252,25000,0.007701
chr8,3483526,3513249,3499725,25000,0.008723
chr8,3513250,3541492,3526916,25000,0.016475
chr8,3541493,3568924,3555218,25000,0.006133
chr8,3568925,3594468,3581633,25000,0.006602
chr8,3594469,3620597,3607603,25000,0.013392
chr8,3620598,3649677,3634489,25000,0.011878
chr8,3649678,3678391,3663943,25000,0.012847
chr8,3678392,3709865,3694137,25000,0.014531
chr8,3709866,3740803,3724132,25000,0.011586
chr8,3740804,3770772,3757467,25000,0.015418
chr8,3770773,3798528,3785015,25000,0.011727
chr8,3798529,3826230,3811959,25000,0.008533
chr8,3826231,3859898,3842007,25000,0.011885
chr8,3859899,3888577,3873167,25000,0.00712
chr8,3888578,3921756,3904651,25000,0.023308
chr8,3921757,3950675,3937424,25000,0.010508
chr8,3950676,3978021,3964793,25000,0.010994
chr8,3978022,4003395,3990751,25000,0.00871
chr8,4003396,4034323,4020630,25000,0.014876
chr8,4034324,4077873,4054614,25000,0.017276
chr8,4077874,4109337,4093201,25000,0.009036
chr8,4109338,4137822,4123835,25000,0.016746
chr8,4137823,4166500,4151492,25000,0.019557
chr8,4166501,4255525,4188273,25000,0.010659
chr8,4255526,4283595,4268979,25000,0.012082
chr8,4283596,4314521,4299601,25000,0.012887
chr8,4314522,4342609,4328730,25000,0.010047
chr8,4342610,4367997,4355331,25000,0.007795
chr8,4367998,4393577,4380788,25000,0.012114
chr8,4393578,4423638,4406779,25000,0.005419
chr8,4423639,4450466,4436949,25000,0.007785
chr8,4450467,4483999,4466525,25000,0.013582
chr8,4484000,4510796,4496791,25000,0.010151
chr8,4510797,4539425,4525138,25000,0.008836
chr8,4539426,4595686,4558152,25000,0.016585
chr8,4595687,4632467,4617762,25000,0.009189
chr8,4632468,4661818,4648222,25000,0.013931
chr8,4661819,4688655,4675099,25000,0.013416
chr8,4688656,4717136,4701690,25000,0.011392
chr8,4717137,4745372,4730978,25000,0.012889
chr8,4745373,4789198,4763027,25000,0.013581
chr8,4789199,4816741,4802667,25000,0.012078
chr8,4816742,4844983,4830575,25000,0.014416
chr8,4844984,4895105,4873907,25000,0.017178
chr8,4895106,4920826,4907896,25000,0.002362
chr8,4920827,4948635,4933910,25000,0.006596
chr8,4948636,4979608,4963496,25000,0.013223
chr8,4979609,5017951,5004236,25000,0.011335
chr8,5017952,5117728,5075856,25000,0.021471
chr8,5117729,5160792,5138023,25000,0.007129
chr8,5160793,5193663,5179711,25000,0.009857
chr8,5193664,5223843,5208824,25000,0.01447
chr8,5223844,5252741,5238267,25000,0.011731
chr8,5252742,5284493,5268293,25000,0.010272
chr8,5284494,5311124,5297874,25000,0.011328
chr8,5311125,5339016,5325709,25000,0.00945
chr8,5339017,5366109,5352426,25000,0.015804
chr8,5366110,5398421,5380392,25000,0.011235
chr8,5398422,5426476,5412009,25000,0.012942
chr8,5426477,5457829,5443765,25000,0.014899
chr8,5457830,5485143,5471192,25000,0.011699
chr8,5485144,5520534,5505364,25000,0.014857
chr8,5520535,5563478,5544255,25000,0.019129
chr8,5563479,5590931,5577262,25000,0.012962
chr8,5590932,5638426,5606058,25000,0.012489
chr8,5638427,5687561,5659106,25000,0.016492
chr8,5687562,5713832,5701023,25000,0.007913
chr8,5713833,5742861,5728393,25000,0.014905
chr8,5742862,5778072,5760252,25000,0.010611
chr8,5778073,5803989,5791037,25000,0.008537
chr8,5803990,5830652,5817413,25000,0.011365
chr8,5830653,5858363,5844102,25000,0.002766
chr8,5858364,5883626,5870980,25000,0.00861
chr8,5883627,5917371,5900088,25000,0.017685
chr8,5917372,5951433,5934903,25000,0.011671
chr8,5951434,5977298,5964424,25000,0.014093
chr8,5977299,6011843,5994436,25000,0.013468
chr8,6011844,6078572,6058381,25000,0.007092
chr8,6078573,6109162,6094498,25000,0.012561
chr8,6109163,6141732,6125645,25000,0.013868
chr8,6141733,6172984,6158736,25000,0.021305
chr8,6172985,6199780,6186458,25000,0.006741
chr8,6199781,6227554,6213748,25000,0.011085
chr8,6227555,6259879,6243810,25000,0.013064
chr8,6259880,6288448,6273706,25000,0.019205
chr8,6288449,6321251,6303688,25000,0.012444
chr8,6321252,6348179,6334342,25000,0.013776
chr8,6348180,6374698,6361377,25000,0.015143
chr8,6374699,6400324,6387506,25000,0.011552
chr8,6400325,6437461,6417655,25000,0.003297
chr8,6437462,6468932,6450860,25000,0.012304
chr8,6468933,6496183,6482314,25000,0.011607
chr8,6496184,6524314,6510039,25000,0.008098
chr8,6524315,6568760,6550395,25000,0.014089
chr8,6568761,6597644,6582603,25000,0.01606
chr8,6597645,6623747,6610552,25000,0.005308
chr8,6623748,6649765,6636879,25000,0.007314
chr8,6649766,6675503,6662530,25000,0.010021
chr8,6675504,6701642,6688641,25000,0.010663
chr8,6701643,6728274,6715360,25000,0.004624
chr8,6728275,6755404,6741465,25000,0.008665
chr8,6755405,6781521,6768582,25000,0.006712
chr8,6781522,6808812,6794854,25000,0.005041
chr8,6808813,6835296,6822023,25000,0.007774
chr8,6835297,6864859,6850298,25000,0.017566
chr8,6864860,6893651,6879431,25000,0.014885
chr8,6893652,6919772,6906841,25000,0.010862
chr8,6919773,6945421,6932600,25000,0.004609
chr8,6945422,6976197,6960055,25000,0.019235
chr8,6976198,7050036,7016297,25000,0.024063
chr8,7050037,7076172,7062877,25000,0.008681
chr8,7076173,7103575,7090375,25000,0.008144
chr8,7103576,7176799,7143754,25000,0.010386
chr8,7176800,7202442,7189510,25000,0.004805
chr8,7202443,7228488,7215441,25000,0.006332
chr8,7228489,7255123,7242045,25000,0.009322
chr8,7255124,7292110,7273294,25000,0.010232
chr8,7292111,7318421,7305221,25000,0.012617
chr8,7318422,7346182,7332464,25000,0.008558
chr8,7346183,7372598,7359364,25000,0.012804
chr8,7372599,7398989,7385753,25000,0.01315
chr8,7398990,7425093,7412163,25000,0.009474
chr8,7425094,7451258,7438260,25000,0.008131
chr8,7451259,7476689,7463969,25000,0.007797
chr8,7476690,7502066,7489382,25000,0.007811
chr8,7502067,7527648,7514898,25000,0.006251
chr8,7527649,7553042,7540367,25000,0.004679
chr8,7553043,7578549,7565786,25000,0.004708
chr8,7578550,7604732,7591356,25000,0.009556
chr8,7604733,7630962,7618196,25000,0.01033
chr8,7630963,7656807,7643690,25000,0.006523
chr8,7656808,7682787,7669856,25000,0.01123
chr8,7682788,7708727,7695874,25000,0.007179
chr8,7708728,7734230,7721517,25000,0.006576
chr8,7734231,7760686,7747263,25000,0.010058
chr8,7760687,7786059,7773350,25000,0.007338
chr8,7786060,7812134,7799111,25000,0.00752
chr8,7812135,7837584,7824825,25000,0.00664
chr8,7837585,7863106,7850367,25000,0.006291
chr8,7863107,7889146,7876134,25000,0.004003
chr8,7889147,7915058,7902191,25000,0.005107
chr8,7915059,7940804,7927948,25000,0.007935
chr8,7940805,7966646,7953650,25000,0.004058
chr8,7966647,7992595,7979560,25000,0.005328
chr8,7992596,8018213,8005375,25000,0.006011
chr8,8018214,8044151,8031198,25000,0.004069
chr8,8044152,8070043,8057098,25000,0.007628
chr8,8070044,8095534,8082873,25000,0.007019
chr8,8095535,8121099,8108312,25000,0.00549
chr8,8121100,8146776,8133970,25000,0.01025
chr8,8146777,8173112,8160043,25000,0.008717
chr8,8173113,8198928,8186127,25000,0.007271
chr8,8198929,8231002,8212003,25000,0.008229
chr8,8231003,8260132,8246873,25000,0.006472
chr8,8260133,8286182,8273065,25000,0.008038
chr8,8286183,8311986,8299025,25000,0.006684
chr8,8311987,8337801,8324958,25000,0.00632
chr8,8337802,8363108,8350430,25000,0.005065
chr8,8363109,8388347,8375676,25000,0.003455
chr8,8388348,8414043,8401143,25000,0.008357
chr8,8414044,8439949,8426937,25000,0.009997
chr8,8439950,8465387,8452647,25000,0.00658
chr8,8465388,8491663,8478564,25000,0.008691
chr8,8491664,8517527,8504657,25000,0.005729
chr8,8517528,8543411,8530337,25000,0.007801
chr8,8543412,8569599,8556355,25000,0.007985
chr8,8569600,8595414,8582396,25000,0.007558
chr8,8595415,8621801,8608391,25000,0.009832
chr8,8621802,8647368,8634550,25000,0.007347
chr8,8647369,8673061,8660189,25000,0.00681
