scaffold,start,end,mid,sites,pi_Hrs
scaffold_31,691635,717053,704344,25000,0.005357
scaffold_31,717054,742437,729699,25000,0.002406
scaffold_31,742438,768085,755143,25000,0.002196
scaffold_31,768086,793240,780683,25000,0.002377
scaffold_31,793241,818692,805954,25000,0.003374
scaffold_31,818693,844095,831427,25000,0.002827
scaffold_31,844096,869736,856983,25000,0.004856
scaffold_31,869737,896188,882713,25000,0.003617
scaffold_31,896189,921772,908861,25000,0.002779
scaffold_31,921773,947148,934465,25000,0.002635
scaffold_31,947149,981418,964764,25000,0.000859
scaffold_31,981419,1006757,994047,25000,0.002864
scaffold_31,1006758,1032102,1019398,25000,0.005105
scaffold_31,1032103,1058009,1045051,25000,0.006174
scaffold_31,1058010,1083777,1071007,25000,0.00518
scaffold_31,1083778,1109673,1096778,25000,0.006557
scaffold_31,1109674,1136492,1123316,25000,0.007709
scaffold_31,1136493,1162243,1149276,25000,0.005266
scaffold_31,1162244,1187383,1174839,25000,0.002989
scaffold_31,1187384,1212749,1200123,25000,0.002389
scaffold_31,1212750,1237901,1225346,25000,0.002017
scaffold_31,1237902,1263125,1250484,25000,0.003467
scaffold_31,1263126,1288249,1275688,25000,0.001768
scaffold_31,1288250,1313596,1300855,25000,0.002746
scaffold_31,1313597,1338751,1326149,25000,0.002236
scaffold_31,1338752,1363982,1351366,25000,0.001926
scaffold_31,1363983,1389511,1376742,25000,0.00202
scaffold_31,1389512,1415488,1402162,25000,0.006374
scaffold_31,1415489,1442086,1428829,25000,0.010413
scaffold_31,1442087,1468964,1455551,25000,0.012889
scaffold_31,1468965,1495964,1482383,25000,0.008628
scaffold_31,1495965,1522220,1509292,25000,0.010248
scaffold_31,1522221,1547898,1534901,25000,0.007535
scaffold_31,1547899,1573734,1560805,25000,0.008556
scaffold_31,1573735,1599527,1586822,25000,0.00312
scaffold_31,1599528,1624914,1612260,25000,0.003261
scaffold_31,1624915,1651240,1638035,25000,0.004064
scaffold_31,1651241,1676399,1663828,25000,0.002975
scaffold_31,1676400,1709021,1692751,25000,0.00856
scaffold_31,1709022,1742334,1729134,25000,0.003357
scaffold_31,1742335,1767681,1754965,25000,0.00133
scaffold_31,1767682,1793128,1780390,25000,0.003079
scaffold_31,1793129,1818410,1805752,25000,0.005298
scaffold_31,1818411,1848892,1832068,25000,0.003238
scaffold_31,1848893,1874302,1861556,25000,0.002535
scaffold_31,1874303,1899809,1887099,25000,0.002898
scaffold_31,1899810,1925060,1912470,25000,0.002362
scaffold_31,1925061,1950643,1937762,25000,0.002585
scaffold_31,1950644,1976101,1963303,25000,0.003243
scaffold_31,1976102,2001763,1988789,25000,0.006989
scaffold_31,2001764,2027202,2014496,25000,0.002936
scaffold_31,2027203,2052852,2040071,25000,0.003737
scaffold_31,2052853,2078211,2065553,25000,0.004619
scaffold_31,2078212,2103936,2090941,25000,0.005066
scaffold_31,2103937,2133136,2119118,25000,0.01376
scaffold_31,2133137,2159469,2146347,25000,0.006992
scaffold_31,2159470,2184631,2172083,25000,0.003171
scaffold_31,2184632,2209835,2197249,25000,0.002447
scaffold_31,2209836,2234977,2222384,25000,0.002299
scaffold_31,2234978,2260715,2247741,25000,0.007325
scaffold_31,2260716,2286563,2273700,25000,0.00497
scaffold_31,2286564,2311956,2299287,25000,0.004206
scaffold_31,2311957,2337733,2324869,25000,0.001412
scaffold_31,2337734,2363046,2350420,25000,0.00626
scaffold_31,2363047,2388638,2375943,25000,0.004066
scaffold_31,2388639,2413883,2401210,25000,0.001579
scaffold_31,2413884,2439882,2426691,25000,0.0044
scaffold_31,2439883,2469047,2455578,25000,0.004124
scaffold_31,2469048,2494400,2481627,25000,0.002182
scaffold_31,2494401,2524996,2508887,25000,0.006675
scaffold_31,2524997,2550358,2537590,25000,0.002911
scaffold_31,2550359,2576379,2563113,25000,0.002241
scaffold_31,2576380,2601815,2589136,25000,0.004026
scaffold_31,2601816,2627574,2614597,25000,0.004684
scaffold_31,2627575,2649193,2638339,21350,0.002687
scaffold_32,2009,28171,14964,25000,0.004158
scaffold_32,28172,53797,41000,25000,0.005054
scaffold_32,53798,79423,66532,25000,0.004538
scaffold_32,79424,105070,92420,25000,0.002457
scaffold_32,105071,132766,118996,25000,0.003874
scaffold_32,132767,159102,146076,25000,0.008882
scaffold_32,159103,185314,172257,25000,0.008025
scaffold_32,185315,210912,198160,25000,0.0091
scaffold_32,210913,237737,223938,25000,0.009378
scaffold_32,237738,263482,250469,25000,0.011947
scaffold_32,263483,289962,276322,25000,0.012065
scaffold_32,289963,316208,303207,25000,0.009594
scaffold_32,316209,342543,329391,25000,0.007251
scaffold_32,342544,368725,355542,25000,0.006708
scaffold_32,368726,397140,382392,25000,0.009907
scaffold_32,397141,435508,412785,25000,0.010331
scaffold_32,435509,472251,451998,25000,0.008595
scaffold_32,472252,499061,485490,25000,0.011072
scaffold_32,499062,524583,511874,25000,0.007673
scaffold_32,524584,552736,539760,25000,0.004976
scaffold_32,552737,578991,565799,25000,0.003588
scaffold_32,578992,604774,591860,25000,0.002269
scaffold_32,604775,630640,617672,25000,0.00668
scaffold_32,630641,656860,643695,25000,0.008709
scaffold_32,656861,682269,669539,25000,0.004061
scaffold_32,682270,708344,695512,25000,0.008149
scaffold_32,708345,733892,721242,25000,0.003373
scaffold_32,733893,759123,746517,25000,0.003466
scaffold_32,759124,784302,771733,25000,0.00321
scaffold_32,784303,809393,796867,25000,0.002499
scaffold_32,809394,834550,822010,25000,0.001339
scaffold_32,834551,859928,847249,25000,0.005777
scaffold_32,859929,885089,872515,25000,0.003514
scaffold_32,885090,910463,897675,25000,0.002539
scaffold_32,910464,935794,923144,25000,0.004475
scaffold_32,935795,960978,948365,25000,0.003405
scaffold_32,960979,992863,974141,25000,0.006055
scaffold_32,992864,1019195,1005946,25000,0.001393
scaffold_32,1019196,1045544,1032211,25000,0.006391
scaffold_32,1045545,1073448,1060273,25000,0.002755
scaffold_32,1073449,1099237,1086411,25000,0.003393
scaffold_32,1099238,1141309,1124768,25000,0.004203
scaffold_32,1141310,1166336,1153818,25000,0.001797
scaffold_32,1166337,1191439,1178857,25000,0.002194
scaffold_32,1191440,1216487,1203959,25000,0.001193
scaffold_32,1216488,1241681,1229004,25000,0.001697
scaffold_32,1241682,1274292,1255130,25000,0.00845
scaffold_32,1274293,1300851,1287449,25000,0.001505
scaffold_32,1300852,1326555,1313661,25000,0.006121
scaffold_32,1326556,1352867,1339760,25000,0.005686
scaffold_32,1352868,1378436,1365694,25000,0.003909
scaffold_32,1378437,1405676,1392387,25000,0.008748
scaffold_32,1405677,1430731,1418195,25000,0.001744
scaffold_32,1430732,1459170,1445250,25000,0.003084
scaffold_32,1459171,1485055,1472250,25000,0.002413
scaffold_32,1485056,1511055,1497814,25000,0.00773
scaffold_32,1511056,1547091,1531404,25000,0.010571
scaffold_32,1547092,1572674,1559926,25000,0.003467
scaffold_32,1572675,1599232,1586133,25000,0.008767
scaffold_32,1599233,1625215,1612307,25000,0.005297
scaffold_32,1625216,1651421,1638549,25000,0.00261
scaffold_32,1651422,1680545,1666450,25000,0.003503
scaffold_32,1680546,1705882,1693286,25000,0.001425
scaffold_32,1705883,1731455,1718651,25000,0.002562
scaffold_32,1731456,1756651,1744062,25000,0.002124
scaffold_32,1756652,1781705,1769180,25000,0.001253
scaffold_32,1781706,1806860,1794280,25000,0.002183
scaffold_32,1806861,1831969,1819390,25000,0.001574
scaffold_32,1831970,1857659,1844801,25000,0.00663
scaffold_32,1857660,1883792,1870786,25000,0.005247
scaffold_32,1883793,1911274,1896838,25000,0.002835
scaffold_32,1911275,1936495,1923959,25000,0.002382
scaffold_32,1936496,1961565,1949018,25000,0.001744
scaffold_32,1961566,1987152,1974145,25000,0.002753
scaffold_32,1987153,2012527,1999910,25000,0.003037
scaffold_32,2012528,2037965,2025210,25000,0.004341
scaffold_32,2037966,2063313,2050777,25000,0.001774
scaffold_32,2063314,2088335,2075820,25000,0.001223
scaffold_32,2088336,2113437,2100884,25000,0.002044
scaffold_32,2113438,2138747,2126154,25000,0.002634
scaffold_32,2138748,2163821,2151274,25000,0.00147
scaffold_32,2163822,2189984,2176547,25000,0.002203
scaffold_32,2189985,2217621,2203228,25000,0.003765
scaffold_32,2217622,2245126,2231279,25000,0.007615
scaffold_32,2245127,2270689,2257861,25000,0.004124
scaffold_32,2270690,2298814,2284203,25000,0.013179
scaffold_32,2298815,2324187,2311423,25000,0.007399
scaffold_32,2324188,2350362,2337026,25000,0.006433
scaffold_32,2350363,2376265,2363373,25000,0.006276
scaffold_32,2376266,2403624,2389812,25000,0.003256
scaffold_32,2403625,2429473,2416637,25000,0.005582
scaffold_32,2429474,2445505,2437478,15686,0.003362
scaffold_33,1,26268,13235,25000,0.009679
scaffold_33,26269,51918,39159,25000,0.007522
scaffold_33,51919,77704,64895,25000,0.005535
scaffold_33,77705,103403,90476,25000,0.002968
scaffold_33,103404,128701,116022,25000,0.001586
scaffold_33,128702,154377,141498,25000,0.007622
scaffold_33,154378,179864,167264,25000,0.003233
scaffold_33,179865,209778,193649,25000,0.002204
scaffold_33,209779,236971,223577,25000,0.005559
scaffold_33,236972,263318,249915,25000,0.007514
scaffold_33,263319,288621,275956,25000,0.004634
scaffold_33,288622,314504,301654,25000,0.006896
scaffold_33,314505,340920,327404,25000,0.008656
scaffold_33,340921,366903,353759,25000,0.008542
scaffold_33,366904,400401,382953,25000,0.012299
scaffold_33,400402,427630,414103,25000,0.004822
scaffold_33,427631,452936,440296,25000,0.003613
scaffold_33,452937,478358,465623,25000,0.004619
scaffold_33,478359,503850,491011,25000,0.002692
scaffold_33,503851,529559,516658,25000,0.008698
scaffold_33,529560,554788,542204,25000,0.005028
scaffold_33,554789,581576,568366,25000,0.006421
scaffold_33,581577,608539,594906,25000,0.011063
scaffold_33,608540,635620,622257,25000,0.008915
scaffold_33,635621,661710,648756,25000,0.008967
scaffold_33,661711,690022,676127,25000,0.006244
scaffold_33,690023,718496,703778,25000,0.002984
scaffold_33,718497,744892,731860,25000,0.00752
scaffold_33,744893,770564,757778,25000,0.005639
scaffold_33,770565,798790,783874,25000,0.008564
scaffold_33,798791,824505,811763,25000,0.005912
scaffold_33,824506,850444,837402,25000,0.00801
scaffold_33,850445,876463,863528,25000,0.008185
scaffold_33,876464,908450,891963,25000,0.014741
scaffold_33,908451,969388,933146,25000,0.012683
scaffold_33,969389,1046087,991076,25000,0.011972
scaffold_33,1046088,1075135,1060436,25000,0.014705
scaffold_33,1075136,1181017,1122651,25000,0.012726
scaffold_33,1181018,1207474,1194342,25000,0.009643
scaffold_33,1207475,1232715,1220166,25000,0.003296
scaffold_33,1232716,1258127,1245452,25000,0.002765
scaffold_33,1258128,1286249,1272362,25000,0.011497
scaffold_33,1286250,1311730,1298975,25000,0.00253
scaffold_33,1311731,1337027,1324342,25000,0.0051
scaffold_33,1337028,1363443,1350319,25000,0.007651
scaffold_33,1363444,1388958,1376148,25000,0.003639
scaffold_33,1388959,1416787,1402752,25000,0.005478
scaffold_33,1416788,1446392,1430892,25000,0.004108
scaffold_33,1446393,1474345,1460584,25000,0.010535
scaffold_33,1474346,1504555,1491990,25000,0.001698
scaffold_33,1504556,1530732,1517166,25000,0.005146
scaffold_33,1530733,1556963,1543733,25000,0.006964
scaffold_33,1556964,1582961,1569952,25000,0.004704
scaffold_33,1582962,1610196,1596040,25000,0.0056
scaffold_33,1610197,1635361,1622786,25000,0.001958
scaffold_33,1635362,1662149,1648408,25000,0.003255
scaffold_33,1662150,1687782,1674892,25000,0.004827
scaffold_33,1687783,1714057,1701043,25000,0.005872
scaffold_33,1714058,1740054,1726841,25000,0.005258
scaffold_33,1740055,1766970,1753870,25000,0.014676
scaffold_33,1766971,1807414,1785613,25000,0.010207
scaffold_33,1807415,1833759,1820641,25000,0.009442
scaffold_33,1833760,1861601,1847171,25000,0.005052
scaffold_33,1861602,1892161,1874453,25000,0.005014
scaffold_33,1892162,1919310,1906013,25000,0.008096
scaffold_33,1919311,1944987,1932116,25000,0.005253
scaffold_33,1944988,1970781,1957921,25000,0.003917
scaffold_33,1970782,1997020,1983728,25000,0.006575
scaffold_33,1997021,2024917,2011055,25000,0.007401
scaffold_33,2024919,2050504,2037810,25000,0.00668
scaffold_33,2050505,2078239,2063995,25000,0.011244
scaffold_33,2078240,2104646,2091233,25000,0.007141
scaffold_33,2104647,2134989,2119749,25000,0.011733
scaffold_33,2134990,2162012,2148474,25000,0.014457
scaffold_33,2162013,2188750,2175412,25000,0.01287
scaffold_33,2188751,2214818,2201671,25000,0.013355
scaffold_33,2214819,2253983,2238589,25000,0.011451
scaffold_33,2253984,2280686,2267621,25000,0.007549
scaffold_33,2280687,2310175,2295302,25000,0.006612
scaffold_34,3396,28557,16012,25000,0.001323
scaffold_34,28558,54410,41418,25000,0.00817
scaffold_34,54411,83372,68396,25000,0.016193
scaffold_34,83373,124309,100534,25000,0.008892
scaffold_34,124310,163947,142366,25000,0.011402
scaffold_34,163948,190119,176904,25000,0.004964
scaffold_34,190120,217098,203749,25000,0.011901
scaffold_34,217099,242585,229796,25000,0.008608
scaffold_34,242586,272037,255721,25000,0.009073
scaffold_34,272040,300483,286380,25000,0.018227
scaffold_34,300484,327628,314240,25000,0.011077
scaffold_34,327629,353363,340644,25000,0.008987
scaffold_34,353364,380274,366606,25000,0.004054
scaffold_34,380275,405590,392936,25000,0.003309
scaffold_34,405591,430980,418222,25000,0.00298
scaffold_34,430981,456161,443534,25000,0.005571
scaffold_34,456162,484914,471239,25000,0.014777
scaffold_34,484915,510478,497745,25000,0.002169
scaffold_34,510479,536794,523749,25000,0.006772
scaffold_34,536795,565212,550440,25000,0.020341
scaffold_34,565213,591091,578055,25000,0.006713
scaffold_34,591092,618293,604208,25000,0.006078
scaffold_34,618294,643588,630972,25000,0.00498
scaffold_34,643589,670183,657000,25000,0.003984
scaffold_34,670184,695462,682773,25000,0.004841
scaffold_34,695463,721132,708171,25000,0.009418
scaffold_34,721133,747571,734426,25000,0.019121
scaffold_34,747572,773071,760395,25000,0.007333
scaffold_34,773072,799258,786273,25000,0.011719
scaffold_34,799259,825783,812443,25000,0.005439
scaffold_34,825784,859079,842408,25000,0.010258
scaffold_34,859080,885246,872291,25000,0.010657
scaffold_34,885247,911287,898344,25000,0.005809
scaffold_34,911288,938413,924821,25000,0.007372
scaffold_34,938414,966270,952712,25000,0.007251
scaffold_34,966271,1003918,988604,25000,0.016374
scaffold_34,1003919,1030266,1017206,25000,0.006703
scaffold_34,1030267,1057112,1043715,25000,0.008311
scaffold_34,1057113,1082564,1069776,25000,0.006704
scaffold_34,1082565,1109397,1096038,25000,0.012231
scaffold_34,1109398,1135316,1122134,25000,0.005761
scaffold_34,1135317,1176386,1150169,25000,0.008398
scaffold_34,1176387,1203003,1189746,25000,0.010143
scaffold_34,1203005,1229596,1216437,25000,0.013909
scaffold_34,1229597,1255966,1242742,25000,0.009752
scaffold_34,1255967,1282088,1269019,25000,0.00979
scaffold_34,1282089,1309542,1295890,25000,0.010561
scaffold_34,1309543,1346336,1326515,25000,0.013888
scaffold_34,1346337,1380738,1363786,25000,0.013874
scaffold_34,1380739,1406173,1393524,25000,0.009513
scaffold_34,1406174,1438161,1424053,25000,0.012863
scaffold_34,1438162,1463474,1450842,25000,0.004406
scaffold_34,1463475,1489161,1476143,25000,0.005525
scaffold_34,1489162,1525488,1507224,25000,0.012724
scaffold_34,1525489,1558033,1540913,25000,0.00491
scaffold_34,1558034,1583242,1570674,25000,0.003709
scaffold_34,1583243,1608294,1595769,25000,0.001956
scaffold_34,1608295,1633817,1620947,25000,0.002631
scaffold_34,1633818,1659672,1646798,25000,0.004693
scaffold_34,1659673,1685102,1672288,25000,0.001872
scaffold_34,1685103,1711552,1698263,25000,0.008014
scaffold_34,1711553,1737026,1724368,25000,0.004633
scaffold_34,1737027,1762762,1749797,25000,0.005206
scaffold_34,1762763,1789227,1775892,25000,0.009805
scaffold_34,1789228,1815272,1802312,25000,0.007655
scaffold_34,1815273,1848218,1831206,25000,0.011683
scaffold_34,1848219,1874853,1861716,25000,0.01819
scaffold_34,1874854,1902843,1888090,25000,0.01948
scaffold_34,1902844,1929356,1916346,25000,0.005725
scaffold_34,1929357,1956914,1942983,25000,0.006379
scaffold_34,1956915,1982387,1969661,25000,0.005442
scaffold_34,1982388,2021774,2000236,25000,0.009525
scaffold_34,2021775,2047991,2035067,25000,0.005588
scaffold_34,2047992,2073918,2060828,25000,0.005873
scaffold_34,2073919,2100214,2087261,25000,0.004511
scaffold_34,2100215,2125594,2112865,25000,0.005461
scaffold_34,2125595,2154041,2139128,25000,0.00535
scaffold_34,2154042,2180392,2167358,25000,0.005931
scaffold_34,2180393,2205797,2193000,25000,0.004237
scaffold_34,2205798,2231992,2218586,25000,0.006552
scaffold_34,2231993,2257212,2244586,25000,0.002958
scaffold_34,2257213,2291487,2272463,25000,0.008379
scaffold_34,2291488,2308055,2299754,16363,0.007496
scaffold_35,3849,29460,16615,25000,0.003484
scaffold_35,29461,56557,42717,25000,0.003694
scaffold_35,56558,82382,69486,25000,0.005969
scaffold_35,82383,111959,97102,25000,0.007916
scaffold_35,111960,138367,124994,25000,0.013332
scaffold_35,138368,164497,151237,25000,0.007477
scaffold_35,164498,190706,177899,25000,0.011219
scaffold_35,190707,216267,203538,25000,0.008139
scaffold_35,216268,246182,229317,25000,0.007237
scaffold_35,246183,272061,259299,25000,0.00625
scaffold_35,272062,299931,286052,25000,0.013402
scaffold_35,299932,343564,319878,25000,0.016682
scaffold_35,343565,383055,367731,25000,0.017196
scaffold_35,383056,410977,397011,25000,0.012558
scaffold_35,410978,436942,424218,25000,0.007549
scaffold_35,436943,466296,451893,25000,0.006583
scaffold_35,466297,492223,479030,25000,0.004155
scaffold_35,492224,519261,505868,25000,0.00776
scaffold_35,519262,545419,532459,25000,0.007759
scaffold_35,545420,571076,558235,25000,0.004966
scaffold_35,571077,596325,583708,25000,0.003656
scaffold_35,596326,621873,609159,25000,0.005975
scaffold_35,621874,648038,635148,25000,0.008918
scaffold_35,648039,674357,661544,25000,0.006923
scaffold_35,674358,701202,687786,25000,0.007136
scaffold_35,701203,727586,714314,25000,0.01082
scaffold_35,727587,753902,740448,25000,0.011936
scaffold_35,753903,779425,766623,25000,0.010962
scaffold_35,779426,805689,792483,25000,0.007443
scaffold_35,805690,831809,818792,25000,0.005704
scaffold_35,831810,857504,844624,25000,0.005818
scaffold_35,857505,883712,870616,25000,0.006518
scaffold_35,883713,909984,896915,25000,0.006142
scaffold_35,909985,935331,922671,25000,0.003778
scaffold_35,935332,960793,947980,25000,0.009283
scaffold_35,960794,986820,973712,25000,0.012347
scaffold_35,986821,1013968,1000800,25000,0.008373
scaffold_35,1013969,1042078,1027674,25000,0.00306
scaffold_35,1042079,1067831,1054941,25000,0.00431
scaffold_35,1067832,1093695,1080726,25000,0.004643
scaffold_35,1093696,1119935,1106881,25000,0.009001
scaffold_35,1119936,1145069,1132503,25000,0.0055
scaffold_35,1145070,1170948,1158052,25000,0.004134
scaffold_35,1170949,1196166,1183552,25000,0.004903
scaffold_35,1196167,1221903,1209061,25000,0.010057
scaffold_35,1221904,1247812,1234805,25000,0.007828
scaffold_35,1247813,1278883,1263794,25000,0.009243
scaffold_35,1278884,1305601,1292196,25000,0.007373
scaffold_35,1305602,1330887,1318210,25000,0.005209
scaffold_35,1330888,1356414,1343608,25000,0.006644
scaffold_35,1356415,1382087,1369245,25000,0.003119
scaffold_35,1382088,1409326,1396517,25000,0.004528
scaffold_35,1409327,1435184,1422036,25000,0.004908
scaffold_35,1435185,1461933,1448747,25000,0.005721
scaffold_35,1461934,1487402,1474683,25000,0.003058
scaffold_35,1487403,1514454,1500422,25000,0.00521
scaffold_35,1514455,1539716,1527107,25000,0.007951
scaffold_35,1539717,1566147,1553016,25000,0.00389
scaffold_35,1566148,1591387,1578759,25000,0.006747
scaffold_35,1591388,1616636,1603982,25000,0.004281
scaffold_35,1616637,1642128,1629514,25000,0.004373
scaffold_35,1642129,1669099,1656365,25000,0.003861
scaffold_35,1669100,1694783,1681819,25000,0.003421
scaffold_35,1694784,1720113,1707509,25000,0.003555
scaffold_35,1720114,1745375,1732783,25000,0.002748
scaffold_35,1745376,1771864,1759059,25000,0.005875
scaffold_35,1771865,1798363,1784801,25000,0.008797
scaffold_35,1798364,1834644,1816412,25000,0.011015
scaffold_35,1834645,1863051,1849833,25000,0.006752
scaffold_35,1863052,1898430,1880871,25000,0.005266
scaffold_35,1898431,1929199,1915254,25000,0.007002
scaffold_35,1929200,1954437,1941810,25000,0.002399
scaffold_35,1954438,1979600,1966996,25000,0.004531
scaffold_35,1979601,2042994,2017801,25000,0.018551
scaffold_35,2042995,2072160,2057129,25000,0.016467
scaffold_35,2072161,2093352,2082718,15775,0.010633
scaffold_36,1,25585,12723,25000,0.005229
scaffold_36,25586,55893,39121,25000,0.009133
scaffold_36,55894,82137,69176,25000,0.00504
scaffold_36,82138,108390,94927,25000,0.003442
scaffold_36,108391,170472,138362,25000,0.010318
scaffold_36,170473,214402,191561,25000,0.008901
scaffold_36,214403,244963,231371,25000,0.011944
scaffold_36,244964,274764,260694,25000,0.00964
scaffold_36,274765,317352,299589,25000,0.014176
scaffold_36,317353,342701,330065,25000,0.00759
scaffold_36,342702,368655,355949,25000,0.005359
scaffold_36,368656,397210,382937,25000,0.00712
scaffold_36,397211,428279,412217,25000,0.010576
scaffold_36,428280,492932,470595,25000,0.010368
scaffold_36,492933,541633,521943,25000,0.01025
scaffold_36,541634,567930,554592,25000,0.008068
scaffold_36,567931,594774,581481,25000,0.006657
scaffold_36,594775,622426,608067,25000,0.012374
scaffold_36,622427,651179,636267,25000,0.016942
scaffold_36,651180,678648,664672,25000,0.019825
scaffold_36,678649,710223,696131,25000,0.014838
scaffold_36,710224,736880,723493,25000,0.00997
scaffold_36,736881,765248,751101,25000,0.011842
scaffold_36,765249,795740,780463,25000,0.01422
scaffold_36,795741,823456,809843,25000,0.009135
scaffold_36,823457,849589,836496,25000,0.006944
scaffold_36,849590,877222,862434,25000,0.007521
scaffold_36,877223,904317,890997,25000,0.01318
scaffold_36,904318,933333,918838,25000,0.017544
scaffold_36,933334,961433,947517,25000,0.011215
scaffold_36,961434,986824,974160,25000,0.009655
scaffold_36,986825,1035134,1006277,25000,0.010665
scaffold_36,1035135,1061902,1048637,25000,0.016154
scaffold_36,1061903,1104891,1076346,25000,0.015837
scaffold_36,1104892,1135538,1122361,25000,0.007573
scaffold_36,1135539,1185839,1157631,25000,0.006711
scaffold_36,1185841,1213651,1199428,25000,0.014963
scaffold_36,1213652,1241942,1228284,25000,0.010285
scaffold_36,1241943,1267539,1254803,25000,0.006061
scaffold_36,1267540,1294502,1281174,25000,0.006909
scaffold_36,1294503,1323838,1309028,25000,0.01104
scaffold_36,1323839,1359873,1340053,25000,0.018283
scaffold_36,1359874,1425488,1380042,25000,0.010456
scaffold_36,1425489,1461367,1444570,25000,0.018256
scaffold_36,1461368,1498631,1478651,25000,0.011236
scaffold_36,1498632,1548836,1525749,25000,0.01681
scaffold_36,1548837,1601487,1583929,25000,0.012566
scaffold_36,1601488,1635398,1619787,25000,0.014365
scaffold_36,1635399,1662646,1648770,25000,0.003999
scaffold_36,1662647,1689867,1676575,25000,0.007058
scaffold_36,1689868,1718573,1704906,25000,0.008399
scaffold_36,1718574,1747231,1733524,25000,0.010688
scaffold_36,1747232,1775061,1761055,25000,0.012557
scaffold_36,1775062,1800944,1787984,25000,0.010311
scaffold_36,1800945,1826783,1813807,25000,0.010143
scaffold_36,1826784,1852538,1839898,25000,0.009253
scaffold_36,1852539,1897733,1884427,25000,0.007145
scaffold_36,1897734,1923575,1910591,25000,0.010918
scaffold_36,1923576,1949829,1936819,25000,0.007544
scaffold_36,1949830,1985317,1965376,25000,0.013857
scaffold_36,1985318,2027957,2003278,25000,0.008861
scaffold_36,2027958,2097676,2050027,25000,0.015208
scaffold_37,26,37653,15138,25000,0.007179
scaffold_37,37654,64722,50637,25000,0.005112
scaffold_37,64723,89828,77295,25000,0.001877
scaffold_37,89829,115553,102522,25000,0.002898
scaffold_37,115554,143160,129495,25000,0.00516
scaffold_37,143161,168519,155905,25000,0.005615
scaffold_37,168520,203103,183711,25000,0.006368
scaffold_37,203104,229197,216182,25000,0.003896
scaffold_37,229198,254817,241963,25000,0.003813
scaffold_37,254818,281599,268486,25000,0.002243
scaffold_37,281600,306935,294208,25000,0.003316
scaffold_37,306936,332370,319758,25000,0.005634
scaffold_37,332371,357468,344911,25000,0.001278
scaffold_37,357469,384091,370616,25000,0.006884
scaffold_37,384092,413037,398329,25000,0.007999
scaffold_37,413038,445260,429938,25000,0.010495
scaffold_37,445261,480942,467333,25000,0.007336
scaffold_37,480943,514075,499471,25000,0.005605
scaffold_37,514076,541519,528452,25000,0.010813
scaffold_37,541520,567123,554429,25000,0.004066
scaffold_37,567124,594498,581088,25000,0.008578
scaffold_37,594499,620836,607824,25000,0.01039
scaffold_37,620837,647061,633885,25000,0.009409
scaffold_37,647062,673425,660510,25000,0.009097
scaffold_37,673426,699254,686525,25000,0.006959
scaffold_37,699255,730079,714378,25000,0.01385
scaffold_37,730080,756287,743049,25000,0.009875
scaffold_37,756288,792374,771925,25000,0.012025
scaffold_37,792621,830312,810634,25000,0.009425
scaffold_37,830313,860368,845448,25000,0.006003
scaffold_37,860369,885666,872976,25000,0.003494
scaffold_37,885667,911361,898413,25000,0.002168
scaffold_37,911362,936640,923944,25000,0.002063
scaffold_37,936641,961887,949286,25000,0.00468
scaffold_37,961888,987481,974726,25000,0.006941
scaffold_37,987482,1013665,1000571,25000,0.0056
scaffold_37,1013666,1038803,1026247,25000,0.00297
scaffold_37,1038804,1064405,1051720,25000,0.010509
scaffold_37,1064406,1089689,1077060,25000,0.001559
scaffold_37,1089690,1116991,1102881,25000,0.002197
scaffold_37,1116992,1142483,1129797,25000,0.002026
scaffold_37,1142484,1168251,1155296,25000,0.006999
scaffold_37,1168252,1194055,1181015,25000,0.007833
scaffold_37,1194056,1219655,1207067,25000,0.002475
scaffold_37,1219656,1246955,1233053,25000,0.003287
scaffold_37,1246956,1271994,1259471,25000,0.001699
scaffold_37,1271995,1299565,1284789,25000,0.002335
scaffold_37,1299567,1380992,1325093,25000,0.008702
scaffold_37,1380993,1406245,1393552,25000,0.001908
scaffold_37,1406246,1433211,1419514,25000,0.005426
scaffold_37,1433212,1458549,1445822,25000,0.003103
scaffold_37,1458550,1486608,1471705,25000,0.004628
scaffold_37,1486609,1511819,1499198,25000,0.003127
scaffold_37,1511820,1537111,1524502,25000,0.001542
scaffold_37,1537112,1562128,1549619,25000,0.00163
scaffold_37,1562129,1587276,1574678,25000,0.001106
scaffold_37,1587277,1612495,1599897,25000,0.003063
scaffold_37,1612496,1637969,1625315,25000,0.001845
scaffold_37,1637970,1663124,1650592,25000,0.001191
scaffold_37,1663125,1688263,1675687,25000,0.00371
scaffold_37,1688264,1713476,1700857,25000,0.006186
scaffold_37,1713477,1739075,1726351,25000,0.005328
scaffold_37,1739076,1765615,1752624,25000,0.002645
scaffold_37,1765616,1792350,1778789,25000,0.011018
scaffold_37,1792351,1817811,1805128,25000,0.008395
scaffold_37,1817812,1842840,1830329,25000,0.001501
scaffold_37,1842841,1867868,1855353,25000,0.001617
scaffold_37,1867869,1894797,1881325,25000,0.00281
scaffold_37,1894798,1922027,1908256,25000,0.007405
scaffold_37,1922028,1948082,1935261,25000,0.005473
scaffold_37,1948083,1974108,1961006,25000,0.005162
scaffold_37,1974109,1999543,1986897,25000,0.002461
scaffold_37,1999544,2024596,2012075,25000,0.001579
scaffold_37,2024597,2050106,2037231,25000,0.003548
scaffold_38,8276,79220,30822,25000,0.002686
