scaffold,start,end,mid,sites,pi_Ass
scaffold_7,8753468,8778721,8766083,25000,0.002226
scaffold_7,8778722,8804050,8791440,25000,0.003889
scaffold_7,8804051,8829736,8816783,25000,0.002326
scaffold_7,8829737,8857752,8843972,25000,0.002779
scaffold_7,8857753,8882996,8870346,25000,0.00375
scaffold_7,8882997,8908362,8895585,25000,0.002484
scaffold_7,8908363,8934437,8921548,25000,0.004437
scaffold_7,8934438,8959595,8947038,25000,0.001973
scaffold_7,8959596,8984760,8972176,25000,0.002955
scaffold_7,8984762,9010558,8997606,25000,0.005285
scaffold_7,9010559,9037054,9023850,25000,0.004517
scaffold_7,9037055,9062551,9049786,25000,0.004535
scaffold_7,9062552,9087922,9075201,25000,0.003167
scaffold_7,9087923,9113124,9100529,25000,0.003679
scaffold_7,9113125,9140639,9126407,25000,0.002816
scaffold_7,9140640,9166230,9153439,25000,0.003124
scaffold_7,9166231,9192187,9178902,25000,0.003949
scaffold_7,9192188,9217445,9204823,25000,0.004587
scaffold_7,9217446,9243169,9230312,25000,0.003948
scaffold_7,9243170,9268744,9255930,25000,0.003097
scaffold_7,9268745,9295015,9281754,25000,0.003348
scaffold_7,9295016,9321963,9308245,25000,0.003538
scaffold_7,9321964,9349091,9335064,25000,0.002805
scaffold_7,9349092,9395448,9367195,25000,0.00255
scaffold_7,9395449,9421345,9408148,25000,0.004088
scaffold_7,9421346,9448352,9435176,25000,0.00851
scaffold_7,9448353,9473594,9460966,25000,0.005376
scaffold_7,9473595,9504472,9489559,25000,0.00739
scaffold_7,9504473,9529649,9517047,25000,0.003933
scaffold_7,9529650,9559864,9544847,25000,0.005095
scaffold_7,9559865,9585252,9572596,25000,0.005213
scaffold_7,9585253,9610792,9597938,25000,0.003072
scaffold_7,9610793,9636112,9623423,25000,0.003547
scaffold_7,9636113,9661345,9648700,25000,0.005419
scaffold_7,9661346,9686746,9674094,25000,0.001743
scaffold_7,9686747,9711915,9699316,25000,0.002811
scaffold_7,9711916,9737288,9724557,25000,0.003855
scaffold_7,9737289,9762387,9749840,25000,0.002118
scaffold_7,9762388,9790778,9777558,25000,0.003593
scaffold_7,9790779,9816017,9803412,25000,0.003534
scaffold_7,9816018,9841422,9828707,25000,0.0036
scaffold_7,9841423,9868132,9854085,25000,0.003439
scaffold_7,9868133,9893453,9880717,25000,0.004984
scaffold_7,9893454,9919629,9906223,25000,0.004331
scaffold_7,9919630,9945041,9932429,25000,0.003854
scaffold_7,9945042,9970319,9957672,25000,0.005008
scaffold_7,9970320,9995953,9983281,25000,0.003776
scaffold_7,9995954,10021856,10008658,25000,0.00328
scaffold_7,10021857,10047267,10034479,25000,0.002315
scaffold_7,10047268,10072661,10059945,25000,0.003581
scaffold_7,10072662,10097873,10085258,25000,0.001391
scaffold_7,10097874,10123008,10110458,25000,0.00244
scaffold_7,10123009,10148088,10135542,25000,0.001595
scaffold_7,10148089,10173134,10160607,25000,0.001383
scaffold_7,10173135,10199260,10186132,25000,0.002663
scaffold_7,10199261,10225264,10212260,25000,0.006123
scaffold_7,10225265,10250992,10238238,25000,0.006126
scaffold_7,10250993,10276742,10263998,25000,0.003666
scaffold_7,10276743,10301946,10289341,25000,0.003678
scaffold_7,10301947,10327352,10314652,25000,0.002661
scaffold_7,10327353,10352597,10340007,25000,0.005036
scaffold_7,10352598,10377831,10365215,25000,0.003264
scaffold_7,10377832,10404236,10390561,25000,0.0039
scaffold_7,10404237,10429763,10417108,25000,0.004604
scaffold_7,10429764,10468116,10449912,25000,0.003238
scaffold_7,10468117,10495016,10481319,25000,0.005216
scaffold_7,10495017,10520731,10507816,25000,0.003071
scaffold_7,10520732,10546489,10533816,25000,0.005129
scaffold_7,10546490,10571859,10559189,25000,0.004276
scaffold_7,10571860,10597383,10584553,25000,0.004093
scaffold_7,10597384,10622984,10610051,25000,0.00393
scaffold_7,10622985,10648228,10635558,25000,0.00311
scaffold_7,10648229,10679255,10663865,25000,0.003019
scaffold_7,10679256,10704385,10691798,25000,0.004159
scaffold_7,10704386,10729491,10716940,25000,0.002106
scaffold_7,10729492,10756605,10742664,25000,0.001501
scaffold_7,10756606,10781659,10769140,25000,0.00178
scaffold_7,10781660,10806708,10794179,25000,0.001245
scaffold_7,10806709,10831771,10819247,25000,0.001785
scaffold_7,10831772,10856808,10844290,25000,0.001435
scaffold_7,10856809,10881882,10869356,25000,0.00059
scaffold_7,10881883,10906919,10894400,25000,0.001666
scaffold_7,10906920,10932171,10919620,25000,0.001249
scaffold_7,10932172,10957853,10945035,25000,0.008289
scaffold_7,10957854,10984987,10971561,25000,0.003652
scaffold_7,10984988,11010619,10997860,25000,0.004821
scaffold_7,11010620,11036205,11023358,25000,0.006333
scaffold_7,11036206,11063844,11049755,25000,0.006257
scaffold_7,11063845,11089279,11076491,25000,0.005745
scaffold_7,11089280,11114752,11102066,25000,0.002116
scaffold_7,11114753,11141662,11128056,25000,0.006754
scaffold_7,11141663,11167318,11154468,25000,0.005844
scaffold_7,11167319,11192885,11180184,25000,0.004385
scaffold_7,11192886,11219472,11205939,25000,0.004518
scaffold_7,11219473,11246821,11233293,25000,0.007675
scaffold_7,11246822,11273177,11259960,25000,0.007605
scaffold_7,11273178,11299513,11286226,25000,0.008076
scaffold_7,11299514,11329598,11316480,25000,0.004773
scaffold_7,11329599,11354928,11342280,25000,0.004099
scaffold_7,11354929,11382037,11368834,25000,0.00452
scaffold_7,11382038,11407243,11394642,25000,0.003369
scaffold_7,11407244,11432701,11419899,25000,0.005266
scaffold_7,11432702,11458191,11445490,25000,0.005331
scaffold_7,11458192,11484022,11471351,25000,0.007929
scaffold_7,11484023,11513010,11499758,25000,0.002316
scaffold_7,11513011,11539470,11526482,25000,0.003198
scaffold_7,11539471,11565027,11552305,25000,0.007638
scaffold_7,11565028,11590829,11578003,25000,0.008235
scaffold_7,11590830,11623982,11608490,25000,0.002818
scaffold_7,11623983,11650637,11637482,25000,0.003408
scaffold_7,11650638,11676539,11663584,25000,0.005312
scaffold_7,11676540,11706730,11691492,25000,0.003963
scaffold_7,11706731,11732152,11719442,25000,0.003438
scaffold_7,11732153,11757355,11744762,25000,0.00371
scaffold_7,11757356,11783274,11770024,25000,0.00498
scaffold_7,11783275,11809011,11796298,25000,0.005604
scaffold_7,11809012,11834531,11821749,25000,0.002657
scaffold_7,11834532,11877058,11858021,25000,0.003186
scaffold_7,11877059,11902207,11889654,25000,0.002681
scaffold_7,11902208,11928896,11914798,25000,0.002128
scaffold_7,11928897,11955243,11941756,25000,0.004695
scaffold_7,11955244,11981114,11968295,25000,0.004787
scaffold_7,11981115,12006791,11993955,25000,0.003754
scaffold_7,12006792,12032328,12019535,25000,0.003401
scaffold_7,12032329,12057710,12045102,25000,0.001987
scaffold_7,12057711,12090137,12073309,25000,0.002638
scaffold_7,12090138,12115608,12102818,25000,0.002651
scaffold_7,12115609,12141895,12128645,25000,0.010073
scaffold_7,12141896,12153488,12147692,11566,0.003376
scaffold_8,15120,43678,30306,25000,0.001369
scaffold_8,43679,69148,56337,25000,0.001406
scaffold_8,69149,98539,83103,25000,0.008923
scaffold_8,98540,124845,111646,25000,0.002369
scaffold_8,124846,150531,137707,25000,0.002352
scaffold_8,150532,175693,163141,25000,0.001575
scaffold_8,175694,201840,188762,25000,0.003677
scaffold_8,201841,232862,219406,25000,0.003507
scaffold_8,232863,258086,245515,25000,0.001363
scaffold_8,258087,284947,271582,25000,0.004216
scaffold_8,284948,311640,298013,25000,0.00618
scaffold_8,311641,341515,326878,25000,0.004762
scaffold_8,341516,366992,354159,25000,0.004783
scaffold_8,366993,452613,387252,25000,0.004853
scaffold_8,452614,478799,465233,25000,0.002651
scaffold_8,478800,504695,491822,25000,0.00707
scaffold_8,504696,529916,517272,25000,0.005926
scaffold_8,529917,555954,542731,25000,0.008984
scaffold_8,555956,581857,568671,25000,0.002651
scaffold_8,581858,607628,594966,25000,0.005314
scaffold_8,607629,639009,621510,25000,0.005281
scaffold_8,639010,664509,651793,25000,0.005623
scaffold_8,664510,689875,677222,25000,0.005576
scaffold_8,689876,719143,703650,25000,0.008675
scaffold_8,719144,744972,732137,25000,0.011799
scaffold_8,744973,771205,758219,25000,0.00411
scaffold_8,771206,796736,784056,25000,0.00499
scaffold_8,796737,822583,809741,25000,0.004199
scaffold_8,822584,848146,835227,25000,0.0044
scaffold_8,848147,873745,860885,25000,0.002345
scaffold_8,873746,899425,886590,25000,0.002114
scaffold_8,899426,924749,912101,25000,0.003492
scaffold_8,924750,949958,937375,25000,0.003243
scaffold_8,949959,975571,962811,25000,0.003205
scaffold_8,975572,1001273,988362,25000,0.002135
scaffold_8,1001274,1030120,1016962,25000,0.0039
scaffold_8,1030121,1057575,1043908,25000,0.006538
scaffold_8,1057576,1082961,1070313,25000,0.005081
scaffold_8,1082962,1108970,1095704,25000,0.004147
scaffold_8,1108971,1135784,1122606,25000,0.006782
scaffold_8,1135785,1161252,1148515,25000,0.007378
scaffold_8,1161257,1187092,1174168,25000,0.005406
scaffold_8,1187093,1213421,1200299,25000,0.004765
scaffold_8,1213422,1239606,1226671,25000,0.006851
scaffold_8,1239607,1272952,1256334,25000,0.005507
scaffold_8,1272953,1299312,1286148,25000,0.010481
scaffold_8,1299313,1325462,1312507,25000,0.006591
scaffold_8,1325463,1352489,1339114,25000,0.006396
scaffold_8,1352490,1378859,1365785,25000,0.00763
scaffold_8,1378860,1404549,1391711,25000,0.004807
scaffold_8,1404550,1430638,1417700,25000,0.010662
scaffold_8,1430639,1458442,1444473,25000,0.010014
scaffold_8,1458443,1484457,1471562,25000,0.011018
scaffold_8,1484458,1510020,1497175,25000,0.005746
scaffold_8,1510021,1535539,1522791,25000,0.005471
scaffold_8,1535540,1561020,1548339,25000,0.006614
scaffold_8,1561021,1586287,1573637,25000,0.005025
scaffold_8,1586288,1612766,1599698,25000,0.005205
scaffold_8,1612767,1638955,1625726,25000,0.005919
scaffold_8,1638956,1667049,1652798,25000,0.008006
scaffold_8,1667050,1692337,1679668,25000,0.004987
scaffold_8,1692338,1717874,1705150,25000,0.00475
scaffold_8,1717875,1743674,1730706,25000,0.00458
scaffold_8,1743675,1769363,1756443,25000,0.006333
scaffold_8,1769364,1795089,1782154,25000,0.004176
scaffold_8,1795090,1820629,1807773,25000,0.006578
scaffold_8,1820630,1846465,1833497,25000,0.008988
scaffold_8,1846466,1873773,1860174,25000,0.005006
scaffold_8,1873774,1900998,1887203,25000,0.002886
scaffold_8,1900999,1928452,1914909,25000,0.005714
scaffold_8,1928453,1954394,1941305,25000,0.006753
scaffold_8,1954395,1988262,1973388,25000,0.01015
scaffold_8,1988263,2020684,2006402,25000,0.005201
scaffold_8,2020685,2046169,2033523,25000,0.005252
scaffold_8,2046170,2072757,2059476,25000,0.006725
scaffold_8,2072758,2099118,2085925,25000,0.005606
scaffold_8,2099119,2125092,2112223,25000,0.005054
scaffold_8,2125093,2157554,2141245,25000,0.006228
scaffold_8,2157555,2183701,2170532,25000,0.009579
scaffold_8,2183702,2210390,2197106,25000,0.005729
scaffold_8,2210391,2236449,2223454,25000,0.004938
scaffold_8,2236450,2261784,2249109,25000,0.004249
scaffold_8,2261785,2289138,2276088,25000,0.006553
scaffold_8,2289139,2314788,2301847,25000,0.003113
scaffold_8,2314789,2340226,2327498,25000,0.001358
scaffold_8,2340227,2372061,2355883,25000,0.002008
scaffold_8,2372062,2397403,2384777,25000,0.002822
scaffold_8,2397404,2422929,2410024,25000,0.003463
scaffold_8,2422930,2448819,2435845,25000,0.002957
scaffold_8,2448820,2474561,2461789,25000,0.004653
scaffold_8,2474562,2500143,2487490,25000,0.002757
scaffold_8,2500144,2525410,2512718,25000,0.002558
scaffold_8,2525411,2552643,2538298,25000,0.00193
scaffold_8,2552644,2581627,2568760,25000,0.004251
scaffold_8,2581628,2614470,2595732,25000,0.004214
scaffold_8,2614471,2645893,2631255,25000,0.003297
scaffold_8,2645894,2671425,2658685,25000,0.003526
scaffold_8,2671426,2696806,2684086,25000,0.004144
scaffold_8,2696807,2722369,2709576,25000,0.005194
scaffold_8,2722370,2747708,2735042,25000,0.005345
scaffold_8,2747709,2773094,2760372,25000,0.00411
scaffold_8,2773095,2799397,2786323,25000,0.004421
scaffold_8,2799398,2827513,2812974,25000,0.002712
scaffold_8,2827514,2852681,2840099,25000,0.003324
scaffold_8,2852682,2878873,2865403,25000,0.004625
scaffold_8,2878874,2904709,2891809,25000,0.004754
scaffold_8,2904710,2938674,2924554,25000,0.00332
scaffold_8,2938675,2964323,2951449,25000,0.004124
scaffold_8,2964324,3002111,2981546,25000,0.003321
scaffold_8,3002112,3027356,3014747,25000,0.004548
scaffold_8,3027357,3053051,3040273,25000,0.00546
scaffold_8,3053052,3078580,3065830,25000,0.002425
scaffold_8,3078581,3105072,3092096,25000,0.001132
scaffold_8,3105073,3130120,3117589,25000,0.001392
scaffold_8,3130121,3155270,3142701,25000,0.001141
scaffold_8,3155271,3180407,3167848,25000,0.001271
scaffold_8,3180408,3205663,3193057,25000,0.003163
scaffold_8,3205664,3230870,3218256,25000,0.003822
scaffold_8,3230871,3255974,3243435,25000,0.00238
scaffold_8,3255975,3281265,3268524,25000,0.002688
scaffold_8,3281266,3306324,3293792,25000,0.001579
scaffold_8,3306325,3331411,3318876,25000,0.001412
scaffold_8,3331412,3356916,3344335,25000,0.001911
scaffold_8,3356917,3382378,3369756,25000,0.002776
scaffold_8,3382379,3407660,3395081,25000,0.001391
scaffold_8,3407661,3432884,3420295,25000,0.00215
scaffold_8,3432885,3458132,3445476,25000,0.003149
scaffold_8,3458133,3483345,3470797,25000,0.003265
scaffold_8,3483346,3508410,3495875,25000,0.003907
scaffold_8,3508411,3533656,3521061,25000,0.003693
scaffold_8,3533657,3558845,3546259,25000,0.001931
scaffold_8,3558846,3583888,3571372,25000,0.001955
scaffold_8,3583889,3608925,3596403,25000,0.001573
scaffold_8,3608926,3634368,3621552,25000,0.002568
scaffold_8,3634369,3660450,3647499,25000,0.006042
scaffold_8,3660451,3685792,3673123,25000,0.004927
scaffold_8,3685793,3711490,3698834,25000,0.004118
scaffold_8,3711491,3737116,3724192,25000,0.007186
scaffold_8,3737117,3762817,3750045,25000,0.00752
scaffold_8,3762818,3788055,3775436,25000,0.004988
scaffold_8,3788056,3813285,3800626,25000,0.003444
scaffold_8,3813286,3838812,3826168,25000,0.001594
scaffold_8,3838813,3864285,3851566,25000,0.00202
scaffold_8,3864286,3889446,3876882,25000,0.003979
scaffold_8,3889447,3915199,3902146,25000,0.002605
scaffold_8,3915200,3948975,3933639,25000,0.002538
scaffold_8,3948976,3974365,3961761,25000,0.001116
scaffold_8,3974366,4000022,3987052,25000,0.003239
scaffold_8,4000023,4025179,4012622,25000,0.002958
scaffold_8,4025180,4050452,4037748,25000,0.002039
scaffold_8,4050453,4075487,4062973,25000,0.00111
scaffold_8,4075488,4100533,4088007,25000,0.001203
scaffold_8,4100534,4126025,4113469,25000,0.002039
scaffold_8,4126026,4151076,4138559,25000,0.001429
scaffold_8,4151077,4176418,4163633,25000,0.001474
scaffold_8,4176419,4202156,4189088,25000,0.00134
scaffold_8,4202157,4227327,4214720,25000,0.002262
scaffold_8,4227328,4252590,4239907,25000,0.003539
scaffold_8,4252591,4277661,4265121,25000,0.001694
scaffold_8,4277662,4303085,4290459,25000,0.001849
scaffold_8,4303086,4328345,4315743,25000,0.002037
scaffold_8,4328346,4353708,4341102,25000,0.002344
scaffold_8,4353709,4379273,4366660,25000,0.001395
scaffold_8,4379274,4404355,4391839,25000,0.001681
scaffold_8,4404356,4432915,4418132,25000,0.002574
scaffold_8,4432916,4458566,4445682,25000,0.002484
scaffold_8,4458567,4483755,4471197,25000,0.001289
scaffold_8,4483756,4508860,4496302,25000,0.001754
scaffold_8,4508861,4533983,4521402,25000,0.001515
scaffold_8,4533984,4559119,4546578,25000,0.001511
scaffold_8,4559120,4584262,4571671,25000,0.002212
scaffold_8,4584263,4609603,4596994,25000,0.002515
scaffold_8,4609604,4634853,4622174,25000,0.002655
scaffold_8,4634854,4660542,4647631,25000,0.003224
scaffold_8,4660543,4686183,4673169,25000,0.002854
scaffold_8,4686184,4713276,4699202,25000,0.004191
scaffold_8,4713277,4739272,4726043,25000,0.00293
scaffold_8,4739273,4764583,4751962,25000,0.001285
scaffold_8,4764584,4789850,4777188,25000,0.001892
scaffold_8,4789851,4817603,4804571,25000,0.002913
scaffold_8,4817604,4843149,4830406,25000,0.00414
scaffold_8,4843150,4868793,4856156,25000,0.003738
scaffold_8,4868794,4894448,4881679,25000,0.005554
scaffold_8,4894449,4919943,4907134,25000,0.00303
scaffold_8,4919944,4945397,4932598,25000,0.005138
scaffold_8,4945398,4972964,4959731,25000,0.004882
scaffold_8,4972965,4998498,4985808,25000,0.004652
scaffold_8,4998499,5024229,5011538,25000,0.002747
scaffold_8,5024230,5049760,5037094,25000,0.004
scaffold_8,5049761,5077112,5063727,25000,0.002259
scaffold_8,5077113,5102609,5089796,25000,0.002494
scaffold_8,5102610,5127991,5115358,25000,0.002622
scaffold_8,5127992,5153498,5140733,25000,0.001818
scaffold_8,5153499,5178897,5166138,25000,0.00151
scaffold_8,5178898,5204826,5191532,25000,0.002217
scaffold_8,5204827,5230375,5217740,25000,0.002271
scaffold_8,5230376,5255863,5243160,25000,0.003055
scaffold_8,5255864,5281147,5268511,25000,0.004088
scaffold_8,5281148,5306467,5293788,25000,0.005027
scaffold_8,5306468,5331825,5319168,25000,0.004423
scaffold_8,5331826,5357313,5344450,25000,0.004685
scaffold_8,5357314,5383611,5370440,25000,0.003938
scaffold_8,5383612,5410773,5396832,25000,0.004752
scaffold_8,5410774,5436056,5423418,25000,0.004578
scaffold_8,5436057,5465001,5449427,25000,0.005948
scaffold_8,5465002,5494107,5479546,25000,0.002336
scaffold_8,5494108,5527881,5509797,25000,0.00439
scaffold_8,5527882,5553598,5540723,25000,0.005995
scaffold_8,5553599,5579376,5566656,25000,0.006556
scaffold_8,5579377,5605499,5592280,25000,0.007016
scaffold_8,5605500,5630833,5618204,25000,0.006252
scaffold_8,5630834,5664389,5647636,25000,0.002794
scaffold_8,5664390,5690119,5676952,25000,0.002724
scaffold_8,5690120,5715409,5702783,25000,0.00191
scaffold_8,5715410,5741339,5728378,25000,0.004309
scaffold_8,5741340,5766822,5754152,25000,0.004373
scaffold_8,5766823,5792400,5779485,25000,0.007356
scaffold_8,5792401,5820954,5807137,25000,0.003585
scaffold_8,5820955,5847927,5834477,25000,0.006052
scaffold_8,5847928,5874477,5861326,25000,0.006576
scaffold_8,5874478,5899799,5887060,25000,0.002228
scaffold_8,5899800,5925802,5912837,25000,0.003035
scaffold_8,5925803,5952411,5938970,25000,0.005016
scaffold_8,5952412,5978018,5965360,25000,0.004413
scaffold_8,5978019,6003522,5990821,25000,0.003641
scaffold_8,6003523,6028879,6016161,25000,0.003493
scaffold_8,6028880,6054359,6041587,25000,0.003457
scaffold_8,6054360,6079664,6066961,25000,0.002494
scaffold_8,6079665,6105108,6092409,25000,0.003363
scaffold_8,6105109,6133750,6119879,25000,0.006655
scaffold_8,6133751,6159344,6146460,25000,0.003867
scaffold_8,6159345,6189962,6176232,25000,0.00531
scaffold_8,6189963,6215235,6202597,25000,0.005556
scaffold_8,6215236,6241098,6228102,25000,0.004894
scaffold_8,6241099,6266643,6253824,25000,0.001503
scaffold_8,6266644,6292531,6279627,25000,0.005416
scaffold_8,6292532,6318620,6305976,25000,0.006008
scaffold_8,6318621,6343999,6331273,25000,0.004719
scaffold_8,6344000,6369729,6356970,25000,0.004843
scaffold_8,6369730,6395596,6382526,25000,0.004294
scaffold_8,6395597,6421333,6408445,25000,0.00459
scaffold_8,6421334,6465502,6437023,25000,0.008428
scaffold_8,6465503,6490561,6478032,25000,0.001124
scaffold_8,6490562,6515848,6503151,25000,0.001211
scaffold_8,6515849,6540906,6528381,25000,0.000997
scaffold_8,6540907,6566024,6553445,25000,0.001525
scaffold_8,6566025,6591372,6578722,25000,0.005886
scaffold_8,6591373,6616656,6604057,25000,0.002577
scaffold_8,6616657,6641834,6629229,25000,0.002743
scaffold_8,6641835,6672800,6658342,25000,0.004571
scaffold_8,6672801,6699886,6686348,25000,0.002323
scaffold_8,6699887,6725658,6712657,25000,0.003154
scaffold_8,6725659,6751195,6738369,25000,0.005625
scaffold_8,6751196,6779249,6765150,25000,0.003417
scaffold_8,6779250,6804856,6792099,25000,0.006232
scaffold_8,6804857,6830319,6817520,25000,0.006009
scaffold_8,6830320,6858576,6845601,25000,0.004287
scaffold_8,6858577,6884566,6871640,25000,0.005944
scaffold_8,6884567,6912343,6898213,25000,0.009532
scaffold_8,6912344,6943953,6927594,25000,0.004401
scaffold_8,6943954,6970234,6956886,25000,0.008039
scaffold_8,6970235,6997817,6983770,25000,0.003111
scaffold_8,6997818,7023596,7010736,25000,0.003814
scaffold_8,7023597,7049815,7036681,25000,0.00191
scaffold_8,7049816,7075850,7062715,25000,0.004551
scaffold_8,7075851,7102192,7089099,25000,0.006433
scaffold_8,7102193,7127762,7114940,25000,0.004861
scaffold_8,7127763,7153347,7140569,25000,0.006592
scaffold_8,7153348,7190630,7168953,25000,0.005228
scaffold_8,7190631,7217771,7204965,25000,0.008404
scaffold_8,7217772,7254497,7233448,25000,0.004578
scaffold_8,7254498,7279916,7267178,25000,0.00377
scaffold_8,7279917,7305821,7292597,25000,0.003729
scaffold_8,7305822,7340196,7321796,25000,0.003007
scaffold_8,7340197,7366959,7353029,25000,0.003725
scaffold_8,7366960,7392297,7379596,25000,0.006356
scaffold_8,7392298,7426714,7413217,25000,0.00319
scaffold_8,7426715,7452867,7440020,25000,0.004075
scaffold_8,7452868,7478443,7465654,25000,0.006452
scaffold_8,7478444,7503869,7491169,25000,0.006423
scaffold_8,7503870,7529276,7516572,25000,0.004751
scaffold_8,7529277,7554666,7541958,25000,0.005401
scaffold_8,7554667,7580093,7567399,25000,0.004406
scaffold_8,7580094,7605955,7592937,25000,0.002957
scaffold_8,7605956,7633807,7619957,25000,0.006106
scaffold_8,7633808,7659526,7646677,25000,0.006081
scaffold_8,7659527,7684819,7672130,25000,0.004328
scaffold_8,7684820,7711834,7697956,25000,0.004851
scaffold_8,7711835,7737176,7724471,25000,0.005532
scaffold_8,7737177,7770985,7755117,25000,0.009257
scaffold_8,7770986,7798723,7785666,25000,0.005791
scaffold_8,7798724,7832492,7817388,25000,0.003622
scaffold_8,7832493,7859296,7845785,25000,0.004748
scaffold_8,7859297,7884818,7872120,25000,0.00313
scaffold_8,7884819,7911367,7898074,25000,0.004643
scaffold_8,7911368,7936881,7924161,25000,0.005738
scaffold_8,7936882,7963741,7950279,25000,0.014024
scaffold_8,7963742,7994695,7979146,25000,0.010069
scaffold_8,7994696,8025379,8010125,25000,0.01614
scaffold_8,8025380,8057410,8040902,25000,0.010023
scaffold_8,8057411,8090624,8076197,25000,0.012653
scaffold_8,8090625,8117539,8104299,25000,0.012435
scaffold_8,8117540,8144583,8131123,25000,0.014263
scaffold_8,8144584,8170596,8157742,25000,0.008455
scaffold_8,8170597,8196398,8183489,25000,0.009583
scaffold_8,8196399,8223151,8209769,25000,0.009654
scaffold_8,8223152,8249768,8236542,25000,0.009689
scaffold_8,8249769,8276357,8263097,25000,0.015633
scaffold_8,8276358,8304619,8290572,25000,0.015397
scaffold_8,8304620,8339810,8318512,25000,0.013734
scaffold_8,8339811,8367913,8354013,25000,0.008665
scaffold_8,8367914,8395804,8382295,25000,0.001381
scaffold_8,8395805,8421812,8408670,25000,0.006466
scaffold_8,8421813,8448422,8435322,25000,0.009873
scaffold_8,8448423,8473703,8461082,25000,0.002348
scaffold_8,8473704,8499349,8486403,25000,0.003892
scaffold_8,8499350,8529117,8513823,25000,0.004662
scaffold_8,8529118,8555299,8541920,25000,0.005683
scaffold_8,8555300,8582050,8568878,25000,0.010168
scaffold_8,8582051,8608533,8594980,25000,0.009548
scaffold_8,8608534,8652476,8623177,25000,0.0086
scaffold_8,8652477,8679093,8666087,25000,0.006444
scaffold_8,8679094,8704362,8691690,25000,0.00432
scaffold_8,8704363,8730207,8717370,25000,0.002366
scaffold_8,8730208,8755339,8742760,25000,0.004676
scaffold_8,8755340,8789678,8769938,25000,0.002549
scaffold_8,8789679,8815660,8802655,25000,0.005252
scaffold_8,8815661,8842275,8829263,25000,0.006623
scaffold_8,8842276,8867368,8854810,25000,0.002986
scaffold_8,8867369,8893091,8880121,25000,0.005092
scaffold_8,8893092,8919346,8905918,25000,0.006989
scaffold_8,8919347,8946179,8932843,25000,0.005735
scaffold_8,8946180,8973782,8960595,25000,0.00421
scaffold_8,8973783,8999142,8986367,25000,0.004155
scaffold_8,8999143,9024474,9011825,25000,0.00406
scaffold_8,9024475,9053282,9039403,25000,0.004295
scaffold_8,9053283,9079870,9066319,25000,0.007527
scaffold_8,9079871,9107171,9092945,25000,0.006238
scaffold_8,9107172,9132842,9119924,25000,0.002905
scaffold_8,9132843,9159134,9146059,25000,0.004781
scaffold_8,9159135,9185290,9172316,25000,0.005427
scaffold_8,9185291,9211978,9198770,25000,0.005507
scaffold_8,9211979,9240030,9226224,25000,0.007439
scaffold_8,9240031,9266635,9253514,25000,0.003811
scaffold_8,9266636,9292931,9279771,25000,0.004553
scaffold_8,9292932,9320197,9306514,25000,0.006895
scaffold_8,9320198,9348263,9334691,25000,0.005118
scaffold_8,9348264,9379438,9364843,25000,0.005955
scaffold_8,9379439,9432129,9398007,25000,0.005097
scaffold_8,9432130,9463042,9447133,25000,0.005347
scaffold_8,9463043,9498465,9476300,25000,0.01131
scaffold_8,9498466,9523674,9511066,25000,0.003689
scaffold_8,9523675,9551984,9537669,25000,0.006406
scaffold_8,9551985,9586044,9571554,25000,0.008257
scaffold_8,9586045,9611623,9598734,25000,0.004954
scaffold_8,9611624,9638473,9625272,25000,0.006311
scaffold_8,9638474,9682939,9666071,25000,0.00594
scaffold_8,9682940,9708640,9695683,25000,0.010441
scaffold_8,9708641,9738660,9724896,25000,0.005924
scaffold_8,9738661,9765069,9752164,25000,0.004372
scaffold_8,9765070,9790532,9777830,25000,0.007617
scaffold_8,9790533,9819771,9805283,25000,0.004267
scaffold_8,9819772,9846646,9833457,25000,0.008342
scaffold_8,9846647,9875194,9862325,25000,0.00637
scaffold_8,9875195,9904090,9890411,25000,0.011016
scaffold_8,9904091,9931414,9917554,25000,0.011077
scaffold_8,9931415,9970819,9947098,25000,0.012418
scaffold_8,9970820,9998011,9984220,25000,0.007234
scaffold_8,9998012,10024174,10011118,25000,0.011248
scaffold_8,10024175,10051010,10037772,25000,0.005961
scaffold_8,10051011,10078132,10064601,25000,0.009596
scaffold_8,10078133,10110145,10094627,25000,0.009397
scaffold_8,10110146,10139594,10125214,25000,0.009743
scaffold_8,10139595,10166234,10152887,25000,0.016254
scaffold_8,10166235,10192172,10179356,25000,0.007451
scaffold_8,10192173,10218501,10205523,25000,0.004865
scaffold_8,10218502,10243951,10231175,25000,0.004369
scaffold_8,10243952,10269375,10256625,25000,0.003482
scaffold_8,10269376,10295135,10282208,25000,0.006493
scaffold_8,10295136,10321463,10308354,25000,0.011352
scaffold_8,10321464,10353097,10336458,25000,0.006298
scaffold_8,10353098,10388255,10371808,25000,0.004935
scaffold_8,10388256,10417060,10403451,25000,0.006295
scaffold_8,10417061,10443848,10430740,25000,0.006813
scaffold_8,10443849,10469907,10456821,25000,0.009787
scaffold_8,10469908,10495439,10482622,25000,0.007653
scaffold_8,10495440,10522176,10508666,25000,0.012187
scaffold_8,10522177,10547897,10535159,25000,0.007541
scaffold_8,10547898,10574629,10561273,25000,0.007342
scaffold_8,10574630,10601156,10588089,25000,0.007918
scaffold_8,10601157,10628664,10614570,25000,0.006511
scaffold_8,10628665,10658081,10643410,25000,0.006792
