scaffold,start,end,mid,sites,pi_Sms
scaffold_8,18389370,18415464,18402372,25000,0.004269
scaffold_8,18415465,18443653,18429597,25000,0.004322
scaffold_8,18443654,18474532,18458659,25000,0.004068
scaffold_8,18474533,18501275,18488176,25000,0.002317
scaffold_8,18501277,18527839,18514524,25000,0.003496
scaffold_8,18527840,18555981,18542732,25000,0.00384
scaffold_8,18555982,18582075,18569222,25000,0.003601
scaffold_8,18582076,18611779,18596373,25000,0.002563
scaffold_8,18611780,18641069,18625215,25000,0.00418
scaffold_8,18641070,18670268,18655388,25000,0.005995
scaffold_8,18670269,18728735,18697632,25000,0.00251
scaffold_8,18728736,18754311,18741503,25000,0.001786
scaffold_9,1,33234,16540,25000,0.010684
scaffold_9,33235,79321,56391,25000,0.011035
scaffold_9,79322,127955,98064,25000,0.007224
scaffold_9,127956,163523,142779,25000,0.002804
scaffold_9,163524,189506,176212,25000,0.002651
scaffold_9,189507,215961,202472,25000,0.010314
scaffold_9,215962,246141,230628,25000,0.005941
scaffold_9,246142,271517,258887,25000,0.00218
scaffold_9,271518,297084,284250,25000,0.002693
scaffold_9,297085,325586,310877,25000,0.002786
scaffold_9,325587,351858,338687,25000,0.004396
scaffold_9,351859,377654,364567,25000,0.004794
scaffold_9,377655,403662,390737,25000,0.003537
scaffold_9,403663,429094,416415,25000,0.001303
scaffold_9,429095,459015,444377,25000,0.005118
scaffold_9,459016,485670,472019,25000,0.009111
scaffold_9,485671,528815,501438,25000,0.008526
scaffold_9,528816,557106,543207,25000,0.002245
scaffold_9,557107,585547,570596,25000,0.004072
scaffold_9,585548,610972,598258,25000,0.003896
scaffold_9,610973,637525,624383,25000,0.003911
scaffold_9,637526,662921,650223,25000,0.005693
scaffold_9,662922,688485,675802,25000,0.002289
scaffold_9,688486,713958,701309,25000,0.003565
scaffold_9,713959,739356,726635,25000,0.004098
scaffold_9,739357,764841,752084,25000,0.003377
scaffold_9,764842,790389,777563,25000,0.00778
scaffold_9,790390,818078,804147,25000,0.005204
scaffold_9,818079,843749,830829,25000,0.004777
scaffold_9,843750,869342,856596,25000,0.003789
scaffold_9,869343,894679,882048,25000,0.00297
scaffold_9,894680,922264,907984,25000,0.006028
scaffold_9,922265,948925,935308,25000,0.002658
scaffold_9,948926,975591,962111,25000,0.002215
scaffold_9,975592,1000826,988215,25000,0.003132
scaffold_9,1000827,1026297,1013554,25000,0.002702
scaffold_9,1026298,1051737,1039023,25000,0.002903
scaffold_9,1051738,1076944,1064366,25000,0.001918
scaffold_9,1076945,1102207,1089532,25000,0.003329
scaffold_9,1102208,1127812,1115028,25000,0.002219
scaffold_9,1127813,1155438,1141461,25000,0.003164
scaffold_9,1155439,1181035,1168167,25000,0.001809
scaffold_9,1181036,1208891,1194019,25000,0.004109
scaffold_9,1208892,1249870,1236023,25000,0.004007
scaffold_9,1249871,1275909,1262629,25000,0.005338
scaffold_9,1275910,1301209,1288561,25000,0.004208
scaffold_9,1301210,1327283,1314320,25000,0.004581
scaffold_9,1327284,1361165,1344710,25000,0.00456
scaffold_9,1361166,1386724,1374003,25000,0.004168
scaffold_9,1386725,1412899,1400120,25000,0.003837
scaffold_9,1412900,1452017,1431477,25000,0.01
scaffold_9,1452018,1500082,1470318,25000,0.007411
scaffold_9,1500083,1536817,1519851,25000,0.010512
scaffold_9,1536818,1568312,1552724,25000,0.011498
scaffold_9,1568313,1596516,1582577,25000,0.009618
scaffold_9,1596517,1628103,1611994,25000,0.003877
scaffold_9,1628104,1660459,1643624,25000,0.008908
scaffold_9,1660460,1690168,1674978,25000,0.009619
scaffold_9,1690169,1717161,1704071,25000,0.005491
scaffold_9,1717162,1752089,1736079,25000,0.005546
scaffold_9,1752090,1779848,1766094,25000,0.007464
scaffold_9,1779849,1805760,1792737,25000,0.004487
scaffold_9,1805761,1831235,1818506,25000,0.003624
scaffold_9,1831236,1857589,1844642,25000,0.007966
scaffold_9,1857590,1884908,1871315,25000,0.011417
scaffold_9,1884909,1911591,1898004,25000,0.006061
scaffold_9,1911592,1937260,1924361,25000,0.004369
scaffold_9,1937261,1964340,1950742,25000,0.006557
scaffold_9,1964341,1990290,1977337,25000,0.008034
scaffold_9,1990291,2017122,2003937,25000,0.007661
scaffold_9,2017123,2055949,2041022,25000,0.005974
scaffold_9,2055950,2084409,2070477,25000,0.006305
scaffold_9,2084410,2110756,2097603,25000,0.004993
scaffold_9,2110757,2160167,2136576,25000,0.005931
scaffold_9,2160168,2186807,2173513,25000,0.005636
scaffold_9,2186808,2214194,2200515,25000,0.011758
scaffold_9,2214195,2242105,2228780,25000,0.006673
scaffold_9,2242106,2268827,2254729,25000,0.004264
scaffold_9,2268828,2295720,2282270,25000,0.012501
scaffold_9,2295721,2325572,2310131,25000,0.006109
scaffold_9,2325573,2352788,2339411,25000,0.007497
scaffold_9,2352789,2390593,2367023,25000,0.008428
scaffold_9,2390594,2416256,2403504,25000,0.0048
scaffold_9,2416257,2444951,2431151,25000,0.005854
scaffold_9,2444952,2471252,2458123,25000,0.007128
scaffold_9,2471253,2496406,2483825,25000,0.002717
scaffold_9,2496407,2526780,2509243,25000,0.006452
scaffold_9,2526781,2552374,2539615,25000,0.006059
scaffold_9,2552375,2579419,2565236,25000,0.003381
scaffold_9,2579420,2605370,2592379,25000,0.004486
scaffold_9,2605371,2635968,2618175,25000,0.004218
scaffold_9,2635969,2661557,2648850,25000,0.002287
scaffold_9,2661559,2686914,2674277,25000,0.004638
scaffold_9,2686915,2721778,2702630,25000,0.004276
scaffold_9,2721779,2749207,2736053,25000,0.005964
scaffold_9,2749208,2774903,2761970,25000,0.005104
scaffold_9,2774904,2803239,2788939,25000,0.005807
scaffold_9,2803240,2829043,2816154,25000,0.005264
scaffold_9,2829044,2854496,2841778,25000,0.005428
scaffold_9,2854497,2880301,2867366,25000,0.005442
scaffold_9,2880302,2906301,2893273,25000,0.004231
scaffold_9,2906302,2942050,2924708,25000,0.004523
scaffold_9,2942051,2970027,2955652,25000,0.006142
scaffold_9,2970028,2998027,2983298,25000,0.004983
scaffold_9,2998028,3027597,3012238,25000,0.00648
scaffold_9,3027598,3053746,3040833,25000,0.004474
scaffold_9,3053747,3080109,3066811,25000,0.007377
scaffold_9,3080110,3106471,3093267,25000,0.006709
scaffold_9,3106472,3133108,3120014,25000,0.007931
scaffold_9,3133109,3160395,3146462,25000,0.005223
scaffold_9,3160396,3186709,3173505,25000,0.005296
scaffold_9,3186710,3212109,3199424,25000,0.005978
scaffold_9,3212110,3237572,3224858,25000,0.004701
scaffold_9,3237573,3267944,3253383,25000,0.003847
scaffold_9,3267945,3296764,3281424,25000,0.004672
scaffold_9,3296765,3324932,3310892,25000,0.004905
scaffold_9,3324933,3362627,3341539,25000,0.009301
scaffold_9,3362628,3388241,3375489,25000,0.004991
scaffold_9,3388242,3415317,3401959,25000,0.0112
scaffold_9,3415318,3443318,3429307,25000,0.002333
scaffold_9,3443319,3470256,3456640,25000,0.006805
scaffold_9,3470257,3501708,3488507,25000,0.006499
scaffold_9,3501709,3535364,3516467,25000,0.018511
scaffold_9,3535365,3562869,3549566,25000,0.006933
scaffold_9,3562870,3588666,3575584,25000,0.005903
scaffold_9,3588667,3614097,3601356,25000,0.00393
scaffold_9,3614098,3641433,3627957,25000,0.004635
scaffold_9,3641434,3674980,3661107,25000,0.005137
scaffold_9,3674981,3703455,3689844,25000,0.003702
scaffold_9,3703456,3729519,3716749,25000,0.005921
scaffold_9,3729520,3755101,3742293,25000,0.005719
scaffold_9,3755102,3782050,3768568,25000,0.008588
scaffold_9,3782051,3808131,3794902,25000,0.005569
scaffold_9,3808132,3834745,3821150,25000,0.005674
scaffold_9,3834746,3861071,3848081,25000,0.005092
scaffold_9,3861072,3894905,3880862,25000,0.004158
scaffold_9,3894906,3922054,3908473,25000,0.005494
scaffold_9,3922055,3948570,3935457,25000,0.003559
scaffold_9,3948571,3976609,3961946,25000,0.004087
scaffold_9,3976610,4005003,3991227,25000,0.004415
scaffold_9,4005004,4039561,4022395,25000,0.007927
scaffold_9,4039562,4068719,4054373,25000,0.005582
scaffold_9,4068720,4093992,4081358,25000,0.003842
scaffold_9,4093993,4119244,4106693,25000,0.002216
scaffold_9,4119245,4144514,4131871,25000,0.002012
scaffold_9,4144515,4175178,4161019,25000,0.003645
scaffold_9,4175179,4202088,4188483,25000,0.003112
scaffold_9,4202089,4227792,4214950,25000,0.003551
scaffold_9,4227793,4258339,4243346,25000,0.006902
scaffold_9,4258340,4286430,4272966,25000,0.005268
scaffold_9,4286431,4314717,4299519,25000,0.00994
scaffold_9,4314718,4342169,4328240,25000,0.005531
scaffold_9,4342170,4367618,4354986,25000,0.004113
scaffold_9,4367619,4393547,4380393,25000,0.007593
scaffold_9,4393548,4420248,4406572,25000,0.006619
scaffold_9,4420249,4446093,4433164,25000,0.004085
scaffold_9,4446094,4471319,4458677,25000,0.002909
scaffold_9,4471320,4498191,4484381,25000,0.002357
scaffold_9,4498192,4526304,4512524,25000,0.003637
scaffold_9,4526305,4552791,4539592,25000,0.005638
scaffold_9,4552792,4580638,4566769,25000,0.006564
scaffold_9,4580639,4606460,4593737,25000,0.001909
scaffold_9,4606461,4632187,4619383,25000,0.004118
scaffold_9,4632188,4657586,4644873,25000,0.00395
scaffold_9,4657587,4684164,4670397,25000,0.006779
scaffold_9,4684165,4712710,4699079,25000,0.006094
scaffold_9,4712711,4737955,4725353,25000,0.002534
scaffold_9,4737956,4764006,4750901,25000,0.003931
scaffold_9,4764007,4789341,4776624,25000,0.003619
scaffold_9,4789342,4817975,4803094,25000,0.005294
scaffold_9,4817976,4852053,4831903,25000,0.00437
scaffold_9,4852055,4883480,4865594,25000,0.008671
scaffold_9,4883481,4909289,4896456,25000,0.004255
scaffold_9,4909290,4934902,4922094,25000,0.004988
scaffold_9,4934903,4960887,4947786,25000,0.006476
scaffold_9,4960888,4987902,4974393,25000,0.00363
scaffold_9,4987903,5015182,5001501,25000,0.008921
scaffold_9,5015183,5041453,5028516,25000,0.003118
scaffold_9,5041454,5067193,5054134,25000,0.002272
scaffold_9,5067194,5099589,5086640,25000,0.003273
scaffold_9,5099590,5124894,5112224,25000,0.004733
scaffold_9,5124895,5150974,5137732,25000,0.005895
scaffold_9,5150975,5180959,5165835,25000,0.008739
scaffold_9,5180960,5206453,5193680,25000,0.003824
scaffold_9,5206454,5232547,5219431,25000,0.005601
scaffold_9,5232548,5258583,5245556,25000,0.007242
scaffold_9,5258584,5285295,5271656,25000,0.004723
scaffold_9,5285296,5312003,5298604,25000,0.008094
scaffold_9,5312004,5337558,5324677,25000,0.005611
scaffold_9,5337559,5362911,5350171,25000,0.004416
scaffold_9,5362912,5389001,5376203,25000,0.004507
scaffold_9,5389002,5414450,5401794,25000,0.005163
scaffold_9,5414451,5442614,5428747,25000,0.004945
scaffold_9,5442615,5472405,5457161,25000,0.006782
scaffold_9,5472406,5498913,5485428,25000,0.003791
scaffold_9,5498914,5524406,5511638,25000,0.003032
scaffold_9,5524407,5550311,5537110,25000,0.004202
scaffold_9,5550312,5577661,5564431,25000,0.00492
scaffold_9,5577662,5603616,5590858,25000,0.00447
scaffold_9,5603617,5629869,5616443,25000,0.004607
scaffold_9,5629870,5656776,5643700,25000,0.00943
scaffold_9,5656777,5682516,5669609,25000,0.003751
scaffold_9,5682517,5707850,5695196,25000,0.003665
scaffold_9,5707851,5734318,5720952,25000,0.0033
scaffold_9,5734319,5760035,5747105,25000,0.004578
scaffold_9,5760036,5789966,5776318,25000,0.004345
scaffold_9,5789967,5828980,5813684,25000,0.006581
scaffold_9,5828981,5856106,5842168,25000,0.003419
scaffold_9,5856107,5881715,5868814,25000,0.005056
scaffold_9,5881716,5907093,5894467,25000,0.002311
scaffold_9,5907094,5933575,5919784,25000,0.003614
scaffold_9,5933576,5964562,5950630,25000,0.007076
scaffold_9,5964563,5990790,5977859,25000,0.003101
scaffold_9,5990791,6016544,6003573,25000,0.005643
scaffold_9,6016545,6042615,6029456,25000,0.00431
scaffold_9,6042616,6073971,6059061,25000,0.006604
scaffold_9,6073972,6099426,6086721,25000,0.004635
scaffold_9,6099427,6124817,6112154,25000,0.003072
scaffold_9,6124818,6150141,6137466,25000,0.003104
scaffold_9,6150142,6178229,6164761,25000,0.017616
scaffold_9,6178230,6205704,6191167,25000,0.005865
scaffold_9,6205705,6239086,6223566,25000,0.005592
scaffold_9,6239087,6265956,6252908,25000,0.005319
scaffold_9,6265957,6291237,6278602,25000,0.003521
scaffold_9,6291238,6318022,6304010,25000,0.004121
scaffold_9,6318023,6343729,6330750,25000,0.005281
scaffold_9,6343730,6369795,6356534,25000,0.005987
scaffold_9,6369796,6395672,6382638,25000,0.005237
scaffold_9,6395673,6432487,6412421,25000,0.009608
scaffold_9,6432488,6458602,6445879,25000,0.002564
scaffold_9,6458603,6485284,6471848,25000,0.006508
scaffold_9,6485285,6511866,6498686,25000,0.005532
scaffold_9,6511867,6539635,6526468,25000,0.007023
scaffold_9,6539636,6566018,6552980,25000,0.00401
scaffold_9,6566019,6591693,6578838,25000,0.003433
scaffold_9,6591694,6621736,6605935,25000,0.00617
scaffold_9,6621737,6648211,6634888,25000,0.007823
scaffold_9,6648212,6674454,6661246,25000,0.005189
scaffold_9,6674455,6701466,6688246,25000,0.004078
scaffold_9,6701467,6735166,6718574,25000,0.004894
scaffold_9,6735167,6761352,6748435,25000,0.005179
scaffold_9,6761353,6791939,6774921,25000,0.006676
scaffold_9,6791940,6818846,6804902,25000,0.005944
scaffold_9,6818847,6846333,6833023,25000,0.005666
scaffold_9,6846334,6872678,6859569,25000,0.00612
scaffold_9,6872679,6898814,6885881,25000,0.007054
scaffold_9,6898815,6927003,6911720,25000,0.006298
scaffold_9,6927004,6957044,6941753,25000,0.007839
scaffold_9,6957045,6982403,6969598,25000,0.003356
scaffold_9,6982404,7008245,6995405,25000,0.004489
scaffold_9,7008246,7035053,7021472,25000,0.008625
scaffold_9,7035054,7060845,7048153,25000,0.005011
scaffold_9,7060846,7087811,7074080,25000,0.01161
scaffold_9,7087812,7113976,7100952,25000,0.005761
scaffold_9,7113977,7141741,7128010,25000,0.002779
scaffold_9,7141742,7167282,7154489,25000,0.004491
scaffold_9,7167283,7192945,7180169,25000,0.00265
scaffold_9,7192946,7218701,7205930,25000,0.002881
scaffold_9,7218702,7244945,7231935,25000,0.001764
scaffold_9,7244946,7270155,7257561,25000,0.002473
scaffold_9,7270156,7295867,7283107,25000,0.004349
scaffold_9,7295868,7342258,7312168,25000,0.004075
scaffold_9,7342259,7369537,7355750,25000,0.005064
scaffold_9,7369538,7394749,7382166,25000,0.002818
scaffold_9,7394750,7420763,7407797,25000,0.004767
scaffold_9,7420764,7447271,7433904,25000,0.007005
scaffold_9,7447272,7473956,7460599,25000,0.005403
scaffold_9,7473957,7499334,7486693,25000,0.003353
scaffold_9,7499335,7525403,7512172,25000,0.005963
scaffold_9,7525404,7550867,7538239,25000,0.001614
scaffold_9,7550868,7576386,7563570,25000,0.002938
scaffold_9,7576387,7602408,7589458,25000,0.002261
scaffold_9,7602409,7645722,7618955,25000,0.005696
scaffold_9,7645723,7676080,7661545,25000,0.003394
scaffold_9,7676081,7701695,7688841,25000,0.002654
scaffold_9,7701696,7728210,7715385,25000,0.002369
scaffold_9,7728211,7754962,7741535,25000,0.005275
scaffold_9,7754963,7781634,7767850,25000,0.005269
scaffold_9,7781635,7808573,7795799,25000,0.00768
scaffold_9,7808574,7834927,7822065,25000,0.00526
scaffold_9,7834928,7867573,7852923,25000,0.007995
scaffold_9,7867574,7894302,7881248,25000,0.007039
scaffold_9,7894303,7944170,7916581,25000,0.007964
scaffold_9,7944171,7970258,7957088,25000,0.004571
scaffold_9,7970259,7997423,7984215,25000,0.006842
scaffold_9,7997424,8031373,8015011,25000,0.008118
scaffold_9,8031374,8058583,8044816,25000,0.007299
scaffold_9,8058584,8086640,8073027,25000,0.007108
scaffold_9,8086641,8113763,8099705,25000,0.007497
scaffold_9,8113764,8151297,8128409,25000,0.006476
scaffold_9,8151298,8180959,8164933,25000,0.004747
scaffold_9,8180960,8212184,8195283,25000,0.006456
scaffold_9,8212185,8239630,8226132,25000,0.005975
scaffold_9,8239631,8265908,8252828,25000,0.004337
scaffold_9,8265909,8295404,8279370,25000,0.004762
scaffold_9,8295405,8321192,8308327,25000,0.00702
scaffold_9,8321193,8349201,8335850,25000,0.00484
scaffold_9,8349202,8379020,8364113,25000,0.010648
scaffold_9,8379021,8405763,8392748,25000,0.005873
scaffold_9,8405764,8433876,8419821,25000,0.006443
scaffold_9,8433878,8460143,8447163,25000,0.003832
scaffold_9,8460144,8486525,8473440,25000,0.004145
scaffold_9,8486526,8512734,8499893,25000,0.004367
scaffold_9,8512735,8539146,8526108,25000,0.003985
scaffold_9,8539147,8564933,8552053,25000,0.003716
scaffold_9,8564934,8591666,8578367,25000,0.005196
scaffold_9,8591667,8627599,8612567,25000,0.009619
scaffold_9,8627600,8653528,8640739,25000,0.004615
scaffold_9,8653529,8680161,8666661,25000,0.004263
scaffold_9,8680162,8724936,8703901,25000,0.008009
scaffold_9,8724937,8753097,8738608,25000,0.007758
scaffold_9,8753098,8779062,8766004,25000,0.003665
scaffold_9,8779063,8804347,8791726,25000,0.001897
scaffold_9,8804348,8833983,8817894,25000,0.004888
scaffold_9,8833984,8861012,8847754,25000,0.002524
scaffold_9,8861013,8886426,8873754,25000,0.002016
scaffold_9,8886427,8912718,8899607,25000,0.010343
scaffold_9,8912719,8939578,8926136,25000,0.00441
scaffold_9,8939579,8965384,8952536,25000,0.003566
scaffold_9,8965385,8991296,8978490,25000,0.004962
scaffold_9,8991297,9017030,9004220,25000,0.004662
scaffold_9,9017031,9065569,9031588,25000,0.005618
scaffold_9,9065570,9091523,9078410,25000,0.007916
scaffold_9,9091524,9120300,9105423,25000,0.010477
scaffold_9,9120301,9160894,9141079,25000,0.007812
scaffold_9,9160895,9187056,9174110,25000,0.002712
scaffold_9,9187057,9255806,9217651,25000,0.010015
scaffold_9,9255807,9285560,9271414,25000,0.00657
scaffold_9,9285561,9317513,9300194,25000,0.007752
scaffold_9,9317514,9358802,9332444,25000,0.005587
scaffold_9,9358803,9388099,9373889,25000,0.006324
scaffold_9,9388100,9417544,9402079,25000,0.009978
scaffold_9,9417545,9459188,9440807,25000,0.013712
scaffold_9,9459189,9496330,9478059,25000,0.014046
scaffold_9,9496331,9532214,9511644,25000,0.01022
scaffold_9,9532215,9567762,9551685,25000,0.017462
scaffold_9,9567763,9604439,9587172,25000,0.012701
scaffold_9,9604440,9633240,9618425,25000,0.005298
scaffold_9,9633241,9669274,9650469,25000,0.006787
scaffold_9,9669275,9706771,9685102,25000,0.004398
scaffold_9,9706772,9741758,9726031,25000,0.009067
scaffold_9,9741759,9773063,9755912,25000,0.013353
scaffold_9,9773064,9805128,9788845,25000,0.017274
scaffold_9,9805129,9834833,9820315,25000,0.012166
scaffold_9,9834834,9871170,9853362,25000,0.016654
scaffold_9,9871171,9917547,9892291,25000,0.0116
scaffold_9,9917548,9965021,9939018,25000,0.006967
scaffold_9,9965022,10044174,10014201,25000,0.006541
scaffold_9,10044175,10072283,10057811,25000,0.014353
scaffold_9,10072284,10100764,10086965,25000,0.012904
scaffold_9,10100765,10188318,10153738,25000,0.016282
scaffold_9,10188319,10236531,10215545,25000,0.014377
scaffold_9,10236532,10268434,10251644,25000,0.010506
scaffold_9,10268435,10297207,10283347,25000,0.01218
scaffold_9,10297208,10322840,10309996,25000,0.006759
scaffold_9,10322841,10361967,10340051,25000,0.0139
scaffold_9,10361968,10390837,10376246,25000,0.01169
scaffold_9,10390838,10432473,10408196,25000,0.013123
scaffold_9,10432474,10463117,10447488,25000,0.010529
scaffold_9,10463118,10533508,10489097,25000,0.017277
scaffold_9,10533509,10560676,10547442,25000,0.010369
scaffold_9,10560677,10587522,10573877,25000,0.010006
scaffold_9,10587523,10614860,10601419,25000,0.010655
scaffold_9,10614861,10644236,10629864,25000,0.007104
scaffold_9,10644238,10679586,10660625,25000,0.012224
scaffold_9,10679587,10722068,10697884,25000,0.013091
scaffold_9,10722069,10753647,10739402,25000,0.012398
scaffold_9,10753648,10791961,10773109,25000,0.014088
scaffold_9,10791962,10827276,10808476,25000,0.006114
scaffold_9,10827277,10858557,10844309,25000,0.005207
scaffold_9,10858558,10887317,10871752,25000,0.00447
scaffold_9,10887318,10918591,10902484,25000,0.006078
scaffold_9,10918592,10972072,10941215,25000,0.01413
scaffold_9,10972073,11000538,10986696,25000,0.003946
scaffold_9,11000539,11029221,11014601,25000,0.011726
scaffold_9,11029222,11055265,11042275,25000,0.005888
scaffold_9,11055266,11142140,11082015,25000,0.009143
scaffold_9,11142141,11169485,11156019,25000,0.007112
scaffold_9,11169486,11196355,11183018,25000,0.008617
scaffold_9,11196356,11222532,11209216,25000,0.007462
scaffold_9,11222533,11256234,11240000,25000,0.00856
scaffold_9,11256235,11309332,11292235,25000,0.002844
scaffold_9,11309333,11335386,11322034,25000,0.0062
scaffold_9,11335387,11362421,11348618,25000,0.009166
scaffold_9,11362422,11390089,11375654,25000,0.006695
scaffold_9,11390090,11416094,11403134,25000,0.002185
scaffold_9,11416095,11442989,11429577,25000,0.007148
scaffold_9,11442990,11477913,11463085,25000,0.002488
scaffold_9,11477914,11509004,11493027,25000,0.009709
scaffold_9,11509005,11541449,11525955,25000,0.012281
scaffold_9,11541450,11584784,11562238,25000,0.01005
scaffold_9,11584785,11616568,11600258,25000,0.008535
scaffold_9,11616569,11670799,11643608,25000,0.007921
scaffold_9,11670800,11700247,11685943,25000,0.009701
scaffold_9,11700248,11737124,11718947,25000,0.014295
scaffold_9,11737125,11762580,11749804,25000,0.009687
scaffold_9,11762581,11799338,11778425,25000,0.006771
scaffold_9,11799339,11835592,11817747,25000,0.005008
scaffold_9,11835593,11882204,11856623,25000,0.005733
scaffold_9,11882205,11911095,11897329,25000,0.002785
scaffold_9,11911096,11938898,11924807,25000,0.015877
scaffold_9,11938899,11966327,11952736,25000,0.011939
scaffold_9,11966328,12006660,11989340,25000,0.004977
scaffold_9,12006661,12035490,12021391,25000,0.00818
scaffold_9,12035491,12072598,12056562,25000,0.011613
scaffold_9,12072599,12102293,12087590,25000,0.013566
scaffold_9,12102294,12133598,12118717,25000,0.005944
scaffold_9,12133599,12161626,12146886,25000,0.004497
scaffold_9,12161627,12186816,12174270,25000,0.004531
scaffold_9,12186817,12212626,12199636,25000,0.013376
scaffold_9,12212627,12243001,12226254,25000,0.00392
scaffold_9,12243002,12273295,12258042,25000,0.016931
scaffold_9,12273296,12323266,12296466,25000,0.007921
scaffold_9,12323267,12351722,12337880,25000,0.01914
scaffold_9,12351723,12378392,12365153,25000,0.017403
scaffold_9,12378393,12404864,12392123,25000,0.007003
scaffold_9,12404865,12438625,12422499,25000,0.017189
scaffold_9,12438626,12465386,12452080,25000,0.009382
scaffold_9,12465387,12508771,12482544,25000,0.012913
scaffold_9,12508772,12672044,12598324,25000,0.02351
scaffold_9,12672045,12707156,12685905,25000,0.013794
scaffold_9,12707157,12735769,12721639,25000,0.007868
scaffold_9,12735770,12790444,12760181,25000,0.008844
scaffold_9,12790445,12818413,12804193,25000,0.011562
scaffold_9,12818414,12864442,12843778,25000,0.005678
scaffold_9,12864443,12915526,12894874,25000,0.006292
scaffold_9,12915527,12950725,12936228,25000,0.009169
scaffold_9,12950726,12977851,12964331,25000,0.006443
scaffold_9,12977852,13004245,12991101,25000,0.008879
scaffold_9,13004246,13035221,13019274,25000,0.016546
scaffold_9,13035222,13069956,13052687,25000,0.01169
scaffold_9,13069957,13126043,13095788,25000,0.011207
scaffold_9,13126044,13155282,13140719,25000,0.007546
scaffold_9,13155283,13182820,13169213,25000,0.007045
scaffold_9,13182821,13220825,13197411,25000,0.011668
scaffold_9,13220826,13251335,13235324,25000,0.011572
scaffold_9,13251336,13278570,13264523,25000,0.004985
scaffold_9,13278571,13303949,13291315,25000,0.003821
scaffold_9,13303950,13329376,13316555,25000,0.00328
scaffold_9,13329377,13358288,13344007,25000,0.011154
scaffold_9,13358289,13429889,13404893,25000,0.009176
scaffold_9,13429890,13469136,13455381,25000,0.005365
scaffold_9,13469137,13496898,13483165,25000,0.016684
scaffold_9,13496899,13525127,13510572,25000,0.014273
scaffold_9,13525129,13592759,13560952,25000,0.009748
scaffold_9,13592760,13622089,13607793,25000,0.011302
scaffold_9,13622090,13663718,13643453,25000,0.011927
scaffold_9,13663719,13691948,13677508,25000,0.012042
scaffold_9,13691949,13721090,13706620,25000,0.007523
scaffold_9,13721091,13758393,13736313,25000,0.006564
scaffold_9,13758394,13790287,13773000,25000,0.008864
scaffold_9,13790288,13829848,13806249,25000,0.004209
scaffold_9,13829849,13865551,13848094,25000,0.008081
scaffold_9,13865552,13901081,13882999,25000,0.007657
scaffold_9,13901082,13938414,13922149,25000,0.00809
scaffold_9,13938415,13978674,13958098,25000,0.004942
scaffold_9,13978675,14027695,14011956,25000,0.005667
scaffold_9,14027696,14053439,14040566,25000,0.004071
scaffold_9,14053440,14078900,14066100,25000,0.002489
scaffold_9,14078901,14104276,14091633,25000,0.002819
scaffold_9,14104277,14131288,14117269,25000,0.004847
scaffold_9,14131289,14161443,14146748,25000,0.004686
scaffold_9,14161444,14191249,14177066,25000,0.004669
scaffold_9,14191250,14221495,14205583,25000,0.005127
scaffold_9,14221496,14249545,14235512,25000,0.005008
scaffold_9,14249546,14313117,14278245,25000,0.004857
scaffold_9,14313118,14339552,14326424,25000,0.006808
scaffold_9,14339553,14366395,14353289,25000,0.008789
scaffold_9,14366396,14393134,14379892,25000,0.012277
scaffold_9,14393135,14420180,14406518,25000,0.006377
scaffold_9,14420181,14450120,14435754,25000,0.008975
scaffold_9,14450121,14485205,14469813,25000,0.00616
scaffold_9,14485206,14512835,14498968,25000,0.007951
scaffold_9,14512836,14561773,14529210,25000,0.006542
scaffold_9,14561774,14590754,14576664,25000,0.008545
scaffold_9,14590755,14617240,14604041,25000,0.006585
scaffold_9,14617241,14643936,14630708,25000,0.006142
scaffold_9,14643937,14671748,14657915,25000,0.006221
scaffold_9,14671749,14704568,14686629,25000,0.007068
scaffold_9,14704569,14733036,14718341,25000,0.007272
scaffold_9,14733037,14762348,14747273,25000,0.010925
scaffold_9,14762349,14791439,14776956,25000,0.008831
scaffold_9,14791440,14818323,14805266,25000,0.007951
scaffold_9,14818324,14844603,14831409,25000,0.005692
scaffold_9,14844604,14878575,14858971,25000,0.010104
scaffold_9,14878576,14908062,14893660,25000,0.009224
scaffold_9,14908063,14945075,14926178,25000,0.007996
scaffold_9,14945076,14980666,14964235,25000,0.019984
scaffold_9,14980667,15008528,14994386,25000,0.012736
scaffold_9,15008529,15035792,15022446,25000,0.007026
scaffold_9,15035795,15070363,15054861,25000,0.009598
scaffold_9,15070364,15097901,15084012,25000,0.007559
scaffold_9,15097902,15124472,15111012,25000,0.009413
scaffold_9,15124473,15163835,15142372,25000,0.006146
scaffold_9,15163836,15197470,15182647,25000,0.006593
scaffold_9,15197471,15226313,15212113,25000,0.006271
scaffold_9,15226314,15289769,15265339,25000,0.007305
scaffold_9,15289770,15340947,15311168,25000,0.006304
scaffold_9,15340948,15380879,15365290,25000,0.010751
scaffold_9,15380880,15410482,15396218,25000,0.016854
scaffold_9,15410483,15435949,15423247,25000,0.004315
scaffold_9,15435950,15461938,15448891,25000,0.004432
scaffold_9,15461939,15499138,15479199,25000,0.004767
scaffold_9,15499139,15526047,15512680,25000,0.011838
scaffold_9,15526048,15554489,15540093,25000,0.01252
scaffold_9,15554490,15582670,15569100,25000,0.009781
scaffold_9,15582671,15614084,15597615,25000,0.008075
scaffold_9,15614085,15643316,15629239,25000,0.007686
scaffold_9,15643317,15678257,15661863,25000,0.010024
