scaffold,start,end,mid,sites,pi_Hga
chr6,33260444,33321352,33293559,25000,0.006921
chr6,33321353,33348599,33335589,25000,0.004167
chr7,1,30540,13580,25000,0.000998
chr7,30541,55824,43123,25000,0.002393
chr7,55825,89533,71421,25000,0.004465
chr7,89534,114648,102077,25000,0.002042
chr7,114649,140778,127760,25000,0.004555
chr7,140779,171741,154994,25000,0.0022
chr7,171742,198538,184779,25000,0.010138
chr7,198539,227480,213600,25000,0.005969
chr7,227481,252813,240160,25000,0.002821
chr7,252814,278573,265697,25000,0.004356
chr7,278574,308785,292930,25000,0.004431
chr7,308786,334494,321621,25000,0.00584
chr7,334495,363676,348613,25000,0.008307
chr7,363677,389658,376560,25000,0.006484
chr7,389659,416656,403023,25000,0.008205
chr7,416657,448649,432005,25000,0.010827
chr7,448650,478297,463743,25000,0.013006
chr7,478298,505884,491595,25000,0.008421
chr7,505885,537124,520668,25000,0.012084
chr7,537125,563739,550223,25000,0.007978
chr7,563740,592123,577161,25000,0.006795
chr7,592124,639508,608634,25000,0.011732
chr7,639509,674180,658480,25000,0.007292
chr7,674181,713150,691681,25000,0.012845
chr7,713151,739467,726010,25000,0.005433
chr7,739468,768169,753248,25000,0.004788
chr7,768170,797287,783451,25000,0.006762
chr7,797288,836370,817313,25000,0.00512
chr7,836371,867733,851933,25000,0.006956
chr7,867734,903254,884379,25000,0.007185
chr7,903255,936445,918497,25000,0.007652
chr7,936446,964724,950807,25000,0.005054
chr7,964725,992593,978639,25000,0.006995
chr7,992594,1027108,1010235,25000,0.004129
chr7,1027109,1059666,1041451,25000,0.009125
chr7,1059667,1090147,1074445,25000,0.00761
chr7,1090148,1176465,1119929,25000,0.009046
chr7,1176466,1206812,1190827,25000,0.00883
chr7,1206813,1255089,1230613,25000,0.012247
chr7,1255090,1280991,1267856,25000,0.006325
chr7,1280992,1308202,1294274,25000,0.007909
chr7,1308203,1336829,1321564,25000,0.00658
chr7,1336830,1383128,1350723,25000,0.00692
chr7,1383129,1438154,1420390,25000,0.003138
chr7,1438155,1467022,1452837,25000,0.0086
chr7,1467023,1507900,1488384,25000,0.006522
chr7,1507901,1534518,1520891,25000,0.002285
chr7,1534519,1562673,1548263,25000,0.007054
chr7,1562674,1591294,1577114,25000,0.009316
chr7,1591295,1624423,1607513,25000,0.006332
chr7,1624424,1650847,1637484,25000,0.00779
chr7,1650848,1677496,1664087,25000,0.006421
chr7,1677497,1706231,1692152,25000,0.006332
chr7,1706232,1749980,1728682,25000,0.005692
chr7,1749981,1804130,1785036,25000,0.007386
chr7,1804131,1843249,1824319,25000,0.008044
chr7,1843250,1887696,1861296,25000,0.008656
chr7,1887697,1922249,1904898,25000,0.00498
chr7,1922250,1954810,1936423,25000,0.005913
chr7,1954811,1984731,1971190,25000,0.006502
chr7,1984732,2021703,2002129,25000,0.008708
chr7,2021704,2047666,2034986,25000,0.003405
chr7,2047667,2078869,2063487,25000,0.008582
chr7,2078870,2106019,2092963,25000,0.004816
chr7,2106020,2131823,2118891,25000,0.004531
chr7,2131824,2182809,2156562,25000,0.005297
chr7,2182810,2216847,2200198,25000,0.005535
chr7,2216848,2243867,2231058,25000,0.004997
chr7,2243868,2270032,2256519,25000,0.00578
chr7,2270033,2299220,2283216,25000,0.005991
chr7,2299221,2339565,2322386,25000,0.008194
chr7,2339566,2371606,2354995,25000,0.007896
chr7,2371607,2407687,2389724,25000,0.006336
chr7,2407688,2445404,2424063,25000,0.007459
chr7,2445405,2484782,2468756,25000,0.00594
chr7,2484783,2511390,2498587,25000,0.003684
chr7,2511391,2538950,2525345,25000,0.00385
chr7,2538951,2567956,2552739,25000,0.0053
chr7,2567957,2596496,2582220,25000,0.007471
chr7,2596497,2623813,2610357,25000,0.007016
chr7,2623814,2669591,2652259,25000,0.006897
chr7,2669592,2695231,2682263,25000,0.003884
chr7,2695232,2721524,2707949,25000,0.006547
chr7,2721525,2748687,2734883,25000,0.005179
chr7,2748688,2776592,2763276,25000,0.005417
chr7,2776593,2801810,2789216,25000,0.002649
chr7,2801811,2834316,2817282,25000,0.005556
chr7,2834317,2860533,2847300,25000,0.006853
chr7,2860534,2897895,2882057,25000,0.010222
chr7,2897896,2932676,2914202,25000,0.006978
chr7,2932677,2958946,2945857,25000,0.004691
chr7,2958947,2986208,2972443,25000,0.008213
chr7,2986209,3011655,2998886,25000,0.003561
chr7,3011656,3039071,3024854,25000,0.007175
chr7,3039072,3066506,3052417,25000,0.006352
chr7,3066507,3096656,3083494,25000,0.005985
chr7,3096657,3123740,3110127,25000,0.009381
chr7,3123741,3150968,3137450,25000,0.007433
chr7,3150969,3178231,3164045,25000,0.006739
chr7,3178232,3216688,3196612,25000,0.008143
chr7,3216689,3246111,3232356,25000,0.005298
chr7,3246112,3273878,3259824,25000,0.00897
chr7,3273879,3301114,3287902,25000,0.008626
chr7,3301115,3327332,3314269,25000,0.008352
chr7,3327333,3357942,3341867,25000,0.009632
chr7,3357943,3386115,3371951,25000,0.010387
chr7,3386116,3423435,3405747,25000,0.007004
chr7,3423436,3451128,3437183,25000,0.005036
chr7,3451129,3479000,3464911,25000,0.009641
chr7,3479001,3513688,3495715,25000,0.009969
chr7,3513689,3572897,3536112,25000,0.008131
chr7,3572898,3617863,3591739,25000,0.012017
chr7,3617864,3665364,3640292,25000,0.009966
chr7,3665365,3702316,3682550,25000,0.018668
chr7,3702317,3738074,3720021,25000,0.008485
chr7,3738075,3764835,3751178,25000,0.007205
chr7,3764836,3797365,3781982,25000,0.010219
chr7,3797366,3823575,3810265,25000,0.004209
chr7,3823576,3857800,3841745,25000,0.007376
chr7,3857801,3887081,3872759,25000,0.008365
chr7,3887082,3918854,3905899,25000,0.006949
chr7,3918856,3948064,3933382,25000,0.008648
chr7,3948065,3975182,3961917,25000,0.006453
chr7,3975183,4002858,3988898,25000,0.009696
chr7,4002859,4033687,4016955,25000,0.008846
chr7,4033688,4079355,4060803,25000,0.013352
chr7,4079356,4107948,4093535,25000,0.006481
chr7,4107949,4136679,4121701,25000,0.010416
chr7,4136680,4166148,4151347,25000,0.008168
chr7,4166149,4194245,4180367,25000,0.009625
chr7,4194246,4234849,4217559,25000,0.009374
chr7,4234850,4268614,4251891,25000,0.011495
chr7,4268615,4303313,4285510,25000,0.007582
chr7,4303314,4344667,4327489,25000,0.010253
chr7,4344668,4372438,4358126,25000,0.007119
chr7,4372439,4402340,4386215,25000,0.008067
chr7,4402341,4440687,4424367,25000,0.007983
chr7,4440688,4469277,4454545,25000,0.007064
chr7,4469278,4497035,4483597,25000,0.007407
chr7,4497036,4523776,4510504,25000,0.006857
chr7,4523777,4549662,4536654,25000,0.006699
chr7,4549663,4579771,4565476,25000,0.003142
chr7,4579772,4607940,4593763,25000,0.014128
chr7,4607941,4639416,4623582,25000,0.00436
chr7,4639417,4668350,4654509,25000,0.007539
chr7,4668351,4699193,4681940,25000,0.008967
chr7,4699194,4747178,4723646,25000,0.013443
chr7,4747179,4783034,4763277,25000,0.008534
chr7,4783035,4813924,4798762,25000,0.006341
chr7,4813925,4841163,4827051,25000,0.00826
chr7,4841167,4871556,4856242,25000,0.01136
chr7,4871557,4909763,4889132,25000,0.007945
chr7,4909764,4946634,4928907,25000,0.009032
chr7,4946635,4978317,4962427,25000,0.007957
chr7,4978318,5008076,4992029,25000,0.008952
chr7,5008077,5039830,5026139,25000,0.003935
chr7,5039831,5068466,5054266,25000,0.006335
chr7,5068467,5108065,5087942,25000,0.008095
chr7,5108066,5139573,5124210,25000,0.007628
chr7,5139574,5166071,5152874,25000,0.005798
chr7,5166072,5194371,5179951,25000,0.007656
chr7,5194372,5225240,5209216,25000,0.007679
chr7,5225241,5253375,5239019,25000,0.009216
chr7,5253376,5279176,5266153,25000,0.006235
chr7,5279177,5308481,5295084,25000,0.002983
chr7,5308482,5335198,5321570,25000,0.004985
chr7,5335199,5367344,5354311,25000,0.00448
chr7,5367345,5457076,5409641,25000,0.008544
chr7,5457077,5520796,5476976,25000,0.008061
chr7,5520797,5549742,5535670,25000,0.006693
chr7,5549743,5580406,5564930,25000,0.012044
chr7,5580407,5636474,5605067,25000,0.015568
chr7,5636475,5668599,5654231,25000,0.008148
chr7,5668600,5695512,5681731,25000,0.004038
chr7,5695513,5741242,5718088,25000,0.01151
chr7,5741243,5767863,5754650,25000,0.011077
chr7,5767864,5798229,5782531,25000,0.011048
chr7,5798230,5830249,5813952,25000,0.009554
chr7,5830250,5863900,5848928,25000,0.007827
chr7,5863901,5902155,5881033,25000,0.012155
chr7,5902156,5938262,5916690,25000,0.007561
chr7,5938263,5969325,5952470,25000,0.008611
chr7,5969326,6011096,5986559,25000,0.006335
chr7,6011097,6037950,6024149,25000,0.007301
chr7,6037952,6065605,6051955,25000,0.007858
chr7,6065606,6091908,6078510,25000,0.004955
chr7,6091909,6126631,6108798,25000,0.00919
chr7,6126632,6158193,6142172,25000,0.018388
chr7,6158194,6188501,6173263,25000,0.012984
chr7,6188502,6220416,6205348,25000,0.013751
chr7,6220417,6263028,6238176,25000,0.009275
chr7,6263029,6323469,6288061,25000,0.011952
chr7,6323470,6362176,6346002,25000,0.009312
chr7,6362177,6408118,6390209,25000,0.017197
chr7,6408119,6437880,6423236,25000,0.009313
chr7,6437882,6469132,6453832,25000,0.015679
chr7,6469133,6505418,6488114,25000,0.011247
chr7,6505419,6537129,6522935,25000,0.013816
chr7,6537130,6569349,6553900,25000,0.015235
chr7,6569350,6601543,6585123,25000,0.012349
chr7,6601544,6631087,6616176,25000,0.014264
chr7,6631088,6680807,6659519,25000,0.010605
chr7,6680808,6729910,6712747,25000,0.010816
chr7,6729911,6761159,6745856,25000,0.012628
chr7,6761160,6788860,6774803,25000,0.009885
chr7,6788861,6833512,6813788,25000,0.013164
chr7,6833514,6874524,6855852,25000,0.00849
chr7,6874525,6911504,6893934,25000,0.008104
chr7,6911505,6946079,6928660,25000,0.007687
chr7,6946080,6972635,6959519,25000,0.006796
chr7,6972636,7000191,6986699,25000,0.006457
chr7,7000192,7030575,7013890,25000,0.008381
chr7,7030576,7067477,7050413,25000,0.007312
chr7,7067478,7094391,7081092,25000,0.005273
chr7,7094392,7121656,7107863,25000,0.006215
chr7,7121657,7165664,7139571,25000,0.006687
chr7,7165665,7194987,7179978,25000,0.009295
chr7,7194988,7221461,7208128,25000,0.007434
chr7,7221462,7248196,7234295,25000,0.006624
chr7,7248197,7287302,7271907,25000,0.008039
chr7,7287303,7316122,7302166,25000,0.007499
chr7,7316123,7342900,7329139,25000,0.007033
chr7,7342901,7372861,7358726,25000,0.006364
chr7,7372862,7398979,7385861,25000,0.00702
chr7,7398980,7425981,7411901,25000,0.004611
chr7,7425982,7454459,7439413,25000,0.005242
chr7,7454460,7495368,7470347,25000,0.005594
chr7,7495369,7639762,7553175,25000,0.007173
chr7,7639763,7682976,7657326,25000,0.004238
chr7,7682977,7710096,7696211,25000,0.004378
chr7,7710097,7746066,7730899,25000,0.008786
chr7,7746067,7788669,7769326,25000,0.00838
chr7,7788670,7831302,7814236,25000,0.004313
chr7,7831303,7857047,7844246,25000,0.005939
chr7,7857048,7882481,7869661,25000,0.003661
chr7,7882482,7921798,7904085,25000,0.006201
chr7,7921799,7948319,7934983,25000,0.004368
chr7,7948320,7978797,7962765,25000,0.006402
chr7,7978798,8033101,8003528,25000,0.005797
chr7,8033102,8060647,8047023,25000,0.006733
chr7,8060648,8086466,8073451,25000,0.002952
chr7,8086467,8125661,8108237,25000,0.006792
chr7,8125662,8152137,8139041,25000,0.005684
chr7,8152138,8182576,8167818,25000,0.005937
chr7,8182577,8221102,8203055,25000,0.007914
chr7,8221103,8253137,8237240,25000,0.007563
chr7,8253138,8278839,8266152,25000,0.003494
chr7,8278840,8305497,8292275,25000,0.008014
chr7,8305498,8330789,8318137,25000,0.004431
chr7,8330790,8360892,8346301,25000,0.001879
chr7,8360893,8386578,8373932,25000,0.006048
chr7,8386579,8428108,8402129,25000,0.005801
chr7,8428109,8468897,8447722,25000,0.00394
chr7,8468898,8503174,8482789,25000,0.00604
chr7,8503175,8528837,8516084,25000,0.004767
chr7,8528838,8571333,8552752,25000,0.006258
chr7,8571334,8600310,8585162,25000,0.006944
chr7,8600311,8646618,8615752,25000,0.006024
chr7,8646619,8679008,8661122,25000,0.005162
chr7,8679009,8713519,8694166,25000,0.006262
chr7,8713520,8751808,8732283,25000,0.004619
chr7,8751809,8806853,8769344,25000,0.004467
chr7,8806854,8836110,8822469,25000,0.009192
chr7,8836111,8863880,8850185,25000,0.006562
chr7,8863881,8901870,8883187,25000,0.003835
chr7,8901871,8929478,8916068,25000,0.004065
chr7,8929479,8971324,8947305,25000,0.006681
chr7,8971325,8998988,8986158,25000,0.006586
chr7,8998989,9029316,9015261,25000,0.007737
chr7,9029317,9054591,9041925,25000,0.004071
chr7,9054592,9089821,9070748,25000,0.007594
chr7,9089822,9115637,9102640,25000,0.004268
chr7,9115638,9141279,9128524,25000,0.006536
chr7,9141280,9169258,9155412,25000,0.003715
chr7,9169259,9195797,9182879,25000,0.003674
chr7,9195798,9222106,9208689,25000,0.005472
chr7,9222107,9255083,9239232,25000,0.008851
chr7,9255084,9281606,9268812,25000,0.00806
chr7,9281607,9309288,9295115,25000,0.009166
chr7,9309289,9337416,9324124,25000,0.011076
chr7,9337417,9376886,9356521,25000,0.008111
chr7,9376887,9419960,9399719,25000,0.010559
chr7,9419961,9445307,9432516,25000,0.00387
chr7,9445308,9475610,9460712,25000,0.008964
chr7,9475611,9522783,9501368,25000,0.009733
chr7,9522784,9549725,9536303,25000,0.005624
chr7,9549726,9575249,9562538,25000,0.005663
chr7,9575250,9600995,9588137,25000,0.002446
chr7,9600996,9628357,9614921,25000,0.001555
chr7,9628358,9655545,9641883,25000,0.00434
chr7,9655546,9685227,9669423,25000,0.006785
chr7,9685228,9712507,9698423,25000,0.004306
chr7,9712508,9741338,9726016,25000,0.005983
chr7,9741339,9772339,9756306,25000,0.00623
chr7,9772340,9799933,9786673,25000,0.004528
chr7,9799934,9835280,9815768,25000,0.008902
chr7,9835281,9861313,9848623,25000,0.004906
chr7,9861314,9901416,9878771,25000,0.008374
chr7,9901417,9926604,9913975,25000,0.004177
chr7,9926605,9958880,9944565,25000,0.007957
chr7,9958881,10004326,9973917,25000,0.007777
chr7,10004327,10036587,10021008,25000,0.005686
chr7,10036588,10064212,10050768,25000,0.003329
chr7,10064213,10096901,10082574,25000,0.005493
chr7,10096902,10125747,10111083,25000,0.006241
chr7,10125748,10157168,10142005,25000,0.006922
chr7,10157169,10183621,10169920,25000,0.006057
chr7,10183622,10219982,10200375,25000,0.004906
chr7,10219983,10258969,10241057,25000,0.005921
chr7,10258970,10285458,10272356,25000,0.004119
chr7,10285459,10313766,10300236,25000,0.007762
chr7,10313767,10344143,10328692,25000,0.006586
chr7,10344144,10369941,10356952,25000,0.002671
chr7,10369942,10397083,10382858,25000,0.003549
chr7,10397084,10426129,10411490,25000,0.005549
chr7,10426130,10452114,10439097,25000,0.004816
chr7,10452115,10479356,10465476,25000,0.007
chr7,10479357,10508329,10492841,25000,0.004154
chr7,10508330,10536015,10522241,25000,0.005534
chr7,10536016,10582119,10561639,25000,0.004451
chr7,10582120,10614316,10598986,25000,0.00517
chr7,10614317,10640270,10627187,25000,0.005928
chr7,10640271,10668235,10654215,25000,0.003201
chr7,10668236,10693605,10680837,25000,0.003064
chr7,10693606,10724691,10709333,25000,0.007885
chr7,10724692,10757021,10738290,25000,0.005701
chr7,10757022,10783869,10770627,25000,0.006733
chr7,10783870,10811326,10797415,25000,0.010467
chr7,10811327,10841197,10825654,25000,0.013035
chr7,10841198,10872286,10856201,25000,0.012982
chr7,10872287,10924239,10889497,25000,0.008852
chr7,10924240,10967620,10944637,25000,0.00849
chr7,10967622,11004144,10985932,25000,0.008091
chr7,11004145,11048348,11017883,25000,0.006534
chr7,11048349,11099713,11074046,25000,0.010228
chr7,11099714,11135380,11120353,25000,0.011705
chr7,11135381,11163854,11149150,25000,0.004669
chr7,11163855,11209672,11190473,25000,0.006397
chr7,11209673,11237373,11223335,25000,0.006591
chr7,11237374,11271753,11255993,25000,0.006309
chr7,11271754,11310281,11286564,25000,0.006009
chr7,11310282,11341214,11326475,25000,0.005776
chr7,11341215,11373794,11358853,25000,0.008749
chr7,11373795,11400999,11387629,25000,0.00715
chr7,11401000,11440309,11422680,25000,0.006957
chr7,11440310,11466266,11453004,25000,0.003921
chr7,11466267,11491616,11478940,25000,0.002416
chr7,11491617,11520635,11505854,25000,0.006809
chr7,11520636,11559393,11537541,25000,0.006283
chr7,11559394,11591248,11576642,25000,0.00519
chr7,11591249,11620495,11606739,25000,0.008285
chr7,11620496,11648681,11634739,25000,0.005581
chr7,11648682,11675251,11662023,25000,0.007686
chr7,11675252,11705261,11691752,25000,0.008484
chr7,11705262,11740061,11722899,25000,0.008307
chr7,11740062,11771099,11754315,25000,0.006749
chr7,11771100,11796930,11784170,25000,0.004606
chr7,11796931,11828248,11812652,25000,0.008279
chr7,11828249,11854803,11841846,25000,0.007734
chr7,11854804,11881750,11868767,25000,0.007435
chr7,11881751,11908713,11894918,25000,0.009674
chr7,11908714,11937372,11923099,25000,0.016753
chr7,11937373,11969394,11953518,25000,0.008605
chr7,11969395,12000012,11984304,25000,0.01021
chr7,12000013,12028891,12014093,25000,0.010995
chr7,12028892,12055188,12041825,25000,0.006555
chr7,12055189,12094549,12078209,25000,0.007946
chr7,12094550,12120662,12107792,25000,0.005654
chr7,12120663,12146283,12133604,25000,0.005752
chr7,12146284,12177476,12163242,25000,0.006924
chr7,12177477,12206473,12191221,25000,0.009126
chr7,12206474,12233800,12220787,25000,0.008831
chr7,12233801,12260725,12246823,25000,0.008569
chr7,12260726,12289863,12275021,25000,0.009896
chr7,12289864,12316163,12303138,25000,0.008985
chr7,12316164,12342110,12329085,25000,0.00726
chr7,12342111,12371101,12356004,25000,0.006059
chr7,12371102,12396389,12383759,25000,0.004267
chr7,12396390,12425004,12410252,25000,0.004696
chr7,12425005,12459728,12445525,25000,0.009117
chr7,12459729,12487560,12473322,25000,0.009933
chr7,12487561,12531615,12511491,25000,0.009719
chr7,12531616,12593979,12553256,25000,0.010385
chr7,12593980,12626702,12613201,25000,0.006673
chr7,12626703,12668439,12651598,25000,0.006585
chr7,12668440,12696475,12681798,25000,0.00574
chr7,12696476,12722933,12709649,25000,0.008999
chr7,12722934,12778384,12755600,25000,0.009518
chr7,12778385,12810543,12792982,25000,0.005947
chr7,12810544,12851546,12828853,25000,0.00583
chr7,12851547,12895542,12872286,25000,0.005685
chr7,12895543,12927715,12912287,25000,0.011243
chr7,12927716,12958059,12943827,25000,0.00833
chr7,12958060,12987948,12972430,25000,0.006372
chr7,12987950,13020669,13005387,25000,0.006688
chr7,13020670,13047018,13034142,25000,0.007956
chr7,13047019,13085497,13067059,25000,0.012586
chr7,13085498,13113220,13098987,25000,0.007046
chr7,13113221,13143170,13127307,25000,0.007846
chr7,13143172,13185015,13160528,25000,0.008261
chr7,13185016,13212151,13198516,25000,0.006194
chr7,13212152,13240459,13226622,25000,0.005742
chr7,13240460,13271488,13256768,25000,0.009406
chr7,13271489,13301450,13285050,25000,0.006264
chr7,13301451,13337318,13321099,25000,0.007338
chr7,13337319,13371152,13353073,25000,0.007696
chr7,13371153,13398422,13384442,25000,0.010629
chr7,13398423,13424982,13411629,25000,0.007405
chr7,13424983,13451235,13438099,25000,0.005843
chr7,13451236,13478960,13465297,25000,0.010667
chr7,13478961,13507311,13492747,25000,0.006615
chr7,13507312,13534856,13520933,25000,0.01025
chr7,13534857,13584263,13561024,25000,0.00894
chr7,13584264,13613941,13598750,25000,0.006259
chr7,13613942,13639120,13626511,25000,0.002828
chr7,13639121,13666576,13652653,25000,0.008356
chr7,13666577,13700397,13686454,25000,0.007864
chr7,13700398,13727410,13713691,25000,0.006764
chr7,13727411,13754680,13740716,25000,0.005424
chr7,13754681,13780113,13767442,25000,0.002944
chr7,13780114,13806900,13792976,25000,0.005632
chr7,13806901,13832101,13819530,25000,0.003464
chr7,13832102,13857749,13844906,25000,0.005285
chr7,13857750,13886155,13871952,25000,0.008676
chr7,13886156,13912747,13899496,25000,0.00753
chr7,13912748,13938739,13925641,25000,0.007282
chr7,13938740,13964963,13951792,25000,0.005767
chr7,13964964,13990544,13977602,25000,0.007606
chr7,13990545,14019355,14004399,25000,0.007004
chr7,14019356,14075421,14049641,25000,0.010776
chr7,14075422,14105752,14089695,25000,0.012158
chr7,14105753,14136925,14120898,25000,0.012805
chr7,14136926,14169058,14152588,25000,0.012903
chr7,14169059,14202447,14186528,25000,0.011946
chr7,14202448,14229609,14216185,25000,0.005101
chr7,14229610,14268804,14248299,25000,0.011758
chr7,14268805,14429821,14342289,25000,0.007973
chr7,14429822,14475136,14457511,25000,0.010805
chr7,14475137,14513141,14495106,25000,0.015838
chr7,14513142,14542492,14527216,25000,0.011123
chr7,14542493,14572367,14558217,25000,0.012894
chr7,14572368,14602207,14587259,25000,0.007191
chr7,14602208,14632871,14617438,25000,0.010701
chr7,14632872,14663188,14648036,25000,0.014975
chr7,14663189,14697228,14680297,25000,0.013994
chr7,14697229,14748203,14722343,25000,0.013501
chr7,14748204,14800691,14767398,25000,0.01191
chr7,14800692,14867216,14831174,25000,0.016385
chr7,14867217,15046338,14963361,25000,0.013518
chr7,15046339,15079412,15060696,25000,0.005916
chr7,15079413,15104670,15092057,25000,0.003977
chr7,15104671,15130280,15117510,25000,0.001877
chr7,15130281,15163336,15145071,25000,0.010736
chr7,15163337,15216615,15188799,25000,0.019186
chr7,15216616,15246313,15231546,25000,0.007128
chr7,15246314,15281615,15262971,25000,0.018321
chr7,15281616,15341984,15324869,25000,0.016923
chr7,15341985,15372309,15356988,25000,0.017655
chr7,15372310,15405074,15389409,25000,0.021436
chr7,15405075,15442547,15424503,25000,0.018535
chr7,15442548,15482414,15462116,25000,0.015513
chr7,15482415,15523700,15502734,25000,0.017467
chr7,15523701,15609388,15567335,25000,0.009916
chr7,15609389,15677099,15649487,25000,0.017486
chr7,15677100,15717768,15696514,25000,0.0119
chr7,15717769,15773231,15750821,25000,0.018621
chr7,15773232,15813667,15793576,25000,0.017327
chr7,15813668,15863061,15839526,25000,0.015015
chr7,15863062,15900476,15883867,25000,0.010888
chr7,15900477,15932052,15917697,25000,0.010768
chr7,15932053,15959878,15945685,25000,0.012699
chr7,15959879,15986678,15973448,25000,0.010004
chr7,15986679,16012172,15999471,25000,0.002511
chr7,16012173,16039408,16025374,25000,0.013984
chr7,16039409,16081317,16063952,25000,0.006374
chr7,16081318,16112073,16097967,25000,0.005165
chr7,16112074,16153301,16128613,25000,0.007575
chr7,16153302,16181680,16167414,25000,0.011757
chr7,16181681,16209894,16194979,25000,0.007667
chr7,16209895,16242103,16224567,25000,0.019812
chr7,16242104,16304997,16275550,25000,0.000446
chr7,16304998,16343784,16323378,25000,0.0011
chr7,16343785,16371939,16357816,25000,0.014815
chr7,16371940,16398389,16384954,25000,0.010298
chr7,16398390,16435333,16414113,25000,0.012218
chr7,16435334,16482065,16464640,25000,0.009709
chr7,16482066,16515110,16498537,25000,0.011502
chr7,16515111,16546013,16531590,25000,0.010287
chr7,16546014,16579281,16562430,25000,0.012323
chr7,16579282,16613923,16595898,25000,0.014526
chr7,16613924,16655983,16639587,25000,0.016594
chr7,16655984,16745280,16695441,25000,0.011818
chr7,16745281,16771825,16758816,25000,0.009583
chr7,16771826,16800755,16786506,25000,0.010189
chr7,16800756,16832833,16816160,25000,0.016115
chr7,16832834,16865027,16847916,25000,0.02182
chr7,16865028,16891884,16878949,25000,0.007246
chr7,16891885,16920357,16905166,25000,0.010233
chr7,16920358,16952138,16936004,25000,0.017797
chr7,16952139,17000770,16968606,25000,0.014008
chr7,17000771,17035538,17017668,25000,0.013561
chr7,17035539,17070230,17053081,25000,0.010391
chr7,17070231,17104513,17087405,25000,0.01639
chr7,17104514,17140465,17122479,25000,0.012217
chr7,17140466,17310415,17186957,25000,0.013476
chr7,17310416,17347038,17329143,25000,0.016957
chr7,17347039,17375467,17361093,25000,0.015838
chr7,17375468,17409305,17393474,25000,0.008548
chr7,17409306,17438180,17423777,25000,0.015392
chr7,17438181,17493508,17477067,25000,0.011521
chr7,17493509,17520616,17507009,25000,0.008598
chr7,17520617,17560147,17541710,25000,0.011182
chr7,17560148,17585662,17572867,25000,0.00695
chr7,17585663,17612123,17598873,25000,0.008019
chr7,17612124,17638135,17625220,25000,0.007502
chr7,17638136,17665604,17651710,25000,0.005393
chr7,17665605,17691449,17678552,25000,0.00538
chr7,17691450,17716806,17704185,25000,0.004356
chr7,17716807,17743619,17730085,25000,0.015714
chr7,17743620,17910082,17808474,25000,0.004522
chr7,17910083,17937544,17923427,25000,0.013789
chr7,17937545,17965624,17952269,25000,0.012196
chr7,17965625,17995929,17980082,25000,0.014288
chr7,17995930,18161654,18058180,25000,0.0114
chr7,18161655,18239047,18214308,25000,0.018953
chr7,18239048,18266172,18252557,25000,0.017419
chr7,18266173,18306462,18283116,25000,0.012546
chr7,18306463,18356141,18335434,25000,0.014923
chr7,18356142,18412831,18381726,25000,0.015577
chr7,18412832,18441092,18427707,25000,0.001847
chr7,18441093,18471950,18456283,25000,0.003155
chr7,18471951,18500470,18486493,25000,0.009514
chr7,18500471,18528191,18514542,25000,0.00535
chr7,18528192,18553735,18541050,25000,0.002489
chr7,18553736,18581592,18567821,25000,0.005676
chr7,18581593,18615639,18596708,25000,0.018454
chr7,18615640,18670050,18639125,25000,0.021951
chr7,18670051,18706933,18689900,25000,0.017097
chr7,18706934,18764421,18736799,25000,0.02019
chr7,18764422,18798901,18780402,25000,0.016704
chr7,18798902,18829131,18814579,25000,0.015875
chr7,18829132,18872897,18853483,25000,0.019257
chr7,18872898,18970139,18928914,25000,0.010225
chr7,18970140,19084929,19041230,25000,0.008234
chr7,19084930,19156862,19116203,25000,0.012428
chr7,19156863,19237893,19202927,25000,0.023541
chr7,19237894,19318687,19284617,25000,0.01691
chr7,19318688,19413506,19379429,25000,0.003908
chr7,19413507,19441208,19427031,25000,0.005535
chr7,19441209,19506171,19481635,25000,0.005743
chr7,19506172,19531358,19518767,25000,0.002168
chr7,19531359,19556478,19543911,25000,0.001775
chr7,19556479,19584167,19570147,25000,0.004705
chr7,19584168,19614157,19597986,25000,0.004308
chr7,19614158,19639714,19627005,25000,0.003316
chr7,19639715,19665490,19652385,25000,0.002081
chr7,19665491,19694429,19679803,25000,0.007373
chr7,19694430,19722084,19708155,25000,0.002763
chr7,19722085,19750229,19736200,25000,0.007041
chr7,19750230,19777801,19763930,25000,0.014332
chr7,19777802,19803340,19790511,25000,0.00571
chr7,19803341,19831022,19817693,25000,0.003132
chr7,19831023,19885916,19857820,25000,0.019266
chr7,19885917,19926647,19911513,25000,0.007615
chr7,19926648,19953224,19939883,25000,0.013713
chr7,19953225,19981908,19968830,25000,0.005457
chr7,19981909,20010207,19995136,25000,0.004621
chr7,20010208,20045654,20026021,25000,0.014846
chr7,20045655,20078152,20062788,25000,0.013877
chr7,20078153,20109796,20093388,25000,0.017582
chr7,20109797,20147234,20129384,25000,0.020125
chr7,20147235,20175377,20161147,25000,0.016382
chr7,20175378,20207813,20192297,25000,0.014253
chr7,20207814,20240799,20225006,25000,0.013382
chr7,20240800,20273962,20255887,25000,0.009609
chr7,20273963,20418346,20331741,25000,0.014317
chr7,20418347,20469817,20444615,25000,0.021139
chr7,20469818,20544827,20511145,25000,0.013393
chr7,20544828,20586634,20561702,25000,0.015194
chr7,20586635,20628548,20609495,25000,0.01228
chr7,20628549,20659630,20643605,25000,0.012807
chr7,20659631,20734194,20682718,25000,0.022178
chr7,20734195,20787726,20762235,25000,0.017126
chr7,20787727,20844646,20824146,25000,0.017659
