scaffold,start,end,mid,sites,pi_Hrs1,pi_Hrs2,dxy_Hrs1_Hrs2,Fst_Hrs1_Hrs2
scaffold_35,110406,138421,124098,25000,0.0036,0.002691,0.00446,0.178019
scaffold_35,138422,167047,152052,25000,0.001593,0.001523,0.007998,0.680989
scaffold_35,167048,212396,187994,25000,0.001964,0.002025,0.006749,0.552813
scaffold_35,212397,249024,226929,25000,0.001495,0.001596,0.002096,0.156952
scaffold_35,249025,305297,275529,25000,0.002202,0.002069,0.003037,0.17955
scaffold_35,305298,376733,346064,25000,0.005452,0.002768,0.004682,0.067294
scaffold_35,376734,415104,393317,25000,0.004936,0.004026,0.004821,0.037862
scaffold_35,415105,447409,430594,25000,0.001574,0.001673,0.001512,-0.036882
scaffold_35,447410,477115,464220,25000,0.002345,0.002135,0.002105,-0.03231
scaffold_35,477116,539247,502301,25000,0.001427,0.002208,0.001828,0.003024
scaffold_35,539248,565539,552491,25000,0.001479,0.001672,0.001475,-0.034178
scaffold_35,565540,591260,578466,25000,0.001386,0.001056,0.001168,-0.023265
scaffold_35,591261,617123,604179,25000,0.001396,0.001297,0.00125,-0.038458
scaffold_35,617124,646223,630756,25000,0.002229,0.001664,0.001813,-0.036961
scaffold_35,646224,677172,661435,25000,0.001334,0.001407,0.001273,-0.038293
scaffold_35,677173,704564,690839,25000,0.002209,0.00195,0.001954,-0.032357
scaffold_35,704565,731535,717949,25000,0.004562,0.003685,0.004082,-0.005276
scaffold_35,731536,758518,744819,25000,0.002089,0.002069,0.001931,-0.038499
scaffold_35,758519,785149,771640,25000,0.00255,0.002523,0.002355,-0.038507
scaffold_35,785150,812372,798712,25000,0.001225,0.001144,0.0011,-0.038449
scaffold_35,812373,843149,828228,25000,0.001469,0.001509,0.001384,-0.037794
scaffold_35,843151,870288,856628,25000,0.002026,0.002005,0.001873,-0.038214
scaffold_35,870289,899163,883978,25000,0.001365,0.001359,0.001264,-0.038625
scaffold_35,899164,935205,916272,25000,0.00173,0.001563,0.001535,-0.036276
scaffold_35,935206,961318,948009,25000,0.001489,0.001502,0.001389,-0.038461
scaffold_35,961319,1003973,978076,25000,0.002902,0.003129,0.0028,-0.038542
scaffold_35,1003974,1036417,1017460,25000,0.002867,0.00309,0.002863,-0.020538
scaffold_35,1036418,1063024,1049688,25000,0.00272,0.001802,0.002181,-0.01879
scaffold_35,1063025,1177810,1118735,25000,0.001947,0.001717,0.002128,0.076868
scaffold_35,1177811,1252651,1222582,25000,0.002069,0.00159,0.001819,-0.002933
scaffold_35,1252653,1324242,1290366,25000,0.002902,0.002017,0.004106,0.261716
scaffold_35,1324243,1350248,1337140,25000,0.002061,0.002031,0.001908,-0.036227
scaffold_35,1350249,1376123,1363149,25000,0.001136,0.001137,0.001055,-0.038519
scaffold_35,1376125,1404919,1390394,25000,0.001306,0.001234,0.001179,-0.038571
scaffold_35,1404920,1431055,1417751,25000,0.001204,0.001196,0.001114,-0.038388
scaffold_35,1431056,1458436,1444755,25000,0.001349,0.00132,0.001239,-0.038522
scaffold_35,1458437,1490621,1473008,25000,0.001687,0.001725,0.001594,-0.035416
scaffold_35,1490622,1576654,1522292,25000,0.001931,0.001992,0.001862,-0.027077
scaffold_35,1576655,1606257,1591042,25000,0.001658,0.001613,0.001526,-0.036015
scaffold_35,1606258,1647365,1624895,25000,0.001484,0.001485,0.00159,0.03563
scaffold_35,1647366,1683284,1668220,25000,0.001725,0.002099,0.001813,-0.02754
scaffold_35,1683285,1724012,1704694,25000,0.002537,0.002818,0.002616,-0.012039
scaffold_35,1724013,1763858,1742747,25000,0.002029,0.001538,0.004847,0.460655
scaffold_35,1763859,1806410,1781727,25000,0.001539,0.001521,0.001425,-0.037129
scaffold_35,1806411,1871736,1840139,25000,0.002716,0.002274,0.004074,0.24331
scaffold_35,1871737,1963818,1911976,25000,0.00186,0.001829,0.001878,0.010442
scaffold_35,1963819,2025390,1979425,25000,0.002725,0.002874,0.002614,-0.035656
scaffold_35,2025391,2054863,2039804,25000,0.00415,0.004077,0.003819,-0.038449
scaffold_35,2054866,2090511,2071577,25000,0.002526,0.002745,0.002449,-0.038079
scaffold_36,11,25744,12818,25000,0.002381,0.002509,0.002634,0.038518
scaffold_36,25745,73802,43664,25000,0.001883,0.003867,0.011263,0.587146
scaffold_36,73803,99535,86758,25000,0.001458,0.001736,0.001492,-0.035453
scaffold_36,99536,167572,129013,25000,0.002306,0.0033,0.003354,0.092496
scaffold_36,167573,219257,187494,25000,0.001446,0.001406,0.00843,0.713761
scaffold_36,219258,248512,233393,25000,0.002698,0.00243,0.002406,-0.032958
scaffold_36,248513,315774,277129,25000,0.003732,0.003868,0.004134,0.043644
scaffold_36,315775,370182,347769,25000,0.002146,0.002334,0.002186,-0.012366
scaffold_36,370183,400922,384933,25000,0.003848,0.002705,0.0036,0.048716
scaffold_36,400923,511623,448239,25000,0.006029,0.001773,0.016337,0.604159
scaffold_36,511624,583619,550894,25000,0.003962,0.003714,0.005146,0.150188
scaffold_36,583620,612433,596852,25000,0.001308,0.001121,0.002383,0.33272
scaffold_36,612434,654391,632630,25000,0.003368,0.003363,0.00317,-0.030121
scaffold_36,654392,688653,670334,25000,0.004506,0.004365,0.004514,0.008976
scaffold_36,688654,721349,706372,25000,0.003948,0.002435,0.003993,0.115301
scaffold_36,721350,753782,739384,25000,0.006071,0.004612,0.005881,0.049769
scaffold_36,753783,784263,768470,25000,0.006499,0.005789,0.006976,0.065617
scaffold_36,784264,900404,854252,25000,0.005608,0.005553,0.005758,0.01627
scaffold_36,900405,968294,937360,25000,0.002697,0.003308,0.003407,0.064648
scaffold_36,968295,1043442,1001759,25000,0.002376,0.003737,0.004266,0.170193
scaffold_36,1043443,1119544,1071126,25000,0.003889,0.006839,0.00669,0.11359
scaffold_36,1119545,1215703,1156247,25000,0.003117,0.004645,0.006298,0.258574
scaffold_36,1215704,1252107,1234231,25000,0.001597,0.00192,0.002678,0.209606
scaffold_36,1252108,1286323,1268303,25000,0.003679,0.001756,0.004426,0.260442
scaffold_36,1286324,1321534,1302277,25000,0.00576,0.002725,0.005682,0.168723
scaffold_36,1321535,1423279,1349907,25000,0.007957,0.006089,0.007468,0.041208
scaffold_36,1423280,1477683,1458238,25000,0.003865,0.002864,0.003576,0.031556
scaffold_36,1477684,1602727,1543743,25000,0.004993,0.003955,0.004282,-0.022774
scaffold_36,1602728,1665587,1638051,25000,0.002621,0.003526,0.003889,0.111836
scaffold_36,1665588,1723178,1698036,25000,0.0026,0.003039,0.003809,0.153973
scaffold_36,1723179,1764797,1740572,25000,0.001985,0.00222,0.003801,0.295171
scaffold_36,1764798,1808697,1782541,25000,0.002605,0.003291,0.004715,0.237102
scaffold_36,1808698,1845161,1829217,25000,0.002311,0.00478,0.012681,0.571919
scaffold_36,1845162,1914996,1891058,25000,0.003077,0.003028,0.005777,0.316399
scaffold_36,1914997,1955362,1937968,25000,0.002706,0.002632,0.00261,-0.011591
scaffold_36,1955363,2108119,2014750,25000,0.004388,0.002731,0.003873,0.043725
scaffold_37,1420,83721,33000,25000,0.001664,0.001642,0.001539,-0.03723
scaffold_37,83722,120450,100213,25000,0.002653,0.002765,0.002625,-0.016402
scaffold_37,120451,152544,137930,25000,0.002187,0.001692,0.001808,-0.036581
scaffold_37,152545,178337,165296,25000,0.002008,0.001715,0.002558,0.162511
scaffold_37,178338,233324,217998,25000,0.001858,0.001524,0.002002,0.087167
scaffold_37,233325,271858,249833,25000,0.001716,0.001608,0.001545,-0.038081
scaffold_37,271859,334601,309692,25000,0.001979,0.001593,0.001693,-0.036562
scaffold_37,334602,381669,354926,25000,0.003103,0.003459,0.003424,0.02215
scaffold_37,381670,433764,407201,25000,0.005171,0.005283,0.005465,0.023126
scaffold_37,433765,561738,508915,25000,0.002267,0.003455,0.003067,0.036047
scaffold_37,561739,625783,598376,25000,0.003258,0.001908,0.002779,0.018763
scaffold_37,625784,656284,640156,25000,0.003705,0.003511,0.010207,0.485456
scaffold_37,656285,749624,720602,25000,0.003705,0.001536,0.003905,0.181356
scaffold_37,749625,831860,782234,25000,0.003108,0.001695,0.005601,0.399761
scaffold_37,831861,867144,851493,25000,0.002313,0.003107,0.002518,-0.038162
scaffold_37,867145,892948,879969,25000,0.001507,0.001522,0.001406,-0.038416
scaffold_37,892949,918733,905816,25000,0.001374,0.001106,0.001136,-0.045461
scaffold_37,918734,944408,931548,25000,0.001037,0.001062,0.000962,-0.045446
scaffold_37,944409,970233,957213,25000,0.000974,0.001051,0.00094,-0.03844
scaffold_37,970234,996483,983118,25000,0.003234,0.00307,0.002927,-0.038456
scaffold_37,996484,1022614,1009540,25000,0.00162,0.00179,0.001583,-0.038517
scaffold_37,1022615,1048445,1035353,25000,0.000965,0.0009,0.000859,-0.042508
scaffold_37,1048446,1092596,1064173,25000,0.001125,0.001166,0.00108,-0.03094
scaffold_37,1092597,1122947,1106918,25000,0.001231,0.00119,0.001143,-0.02995
scaffold_37,1122948,1151187,1138377,25000,0.004533,0.004111,0.004032,-0.036089
scaffold_37,1151188,1177246,1164390,25000,0.000786,0.000786,0.00072,-0.045445
scaffold_37,1177247,1204008,1190585,25000,0.002841,0.003045,0.002741,-0.036877
scaffold_37,1204009,1252077,1227498,25000,0.001981,0.001982,0.001858,-0.033287
scaffold_37,1252078,1277723,1264695,25000,0.002021,0.001881,0.001871,-0.027569
scaffold_37,1277724,1319995,1300494,25000,0.00418,0.00262,0.003681,0.041045
scaffold_37,1319996,1399336,1382129,25000,0.001426,0.001241,0.001235,-0.039628
scaffold_37,1399337,1439677,1418226,25000,0.00132,0.001318,0.001224,-0.038852
scaffold_37,1439678,1465290,1452482,25000,0.001634,0.00164,0.00152,-0.038455
scaffold_37,1465291,1568907,1527301,25000,0.001616,0.001552,0.001472,-0.038239
scaffold_37,1568908,1594346,1581575,25000,0.001271,0.001244,0.001168,-0.03851
scaffold_37,1594347,1620162,1607219,25000,0.001871,0.002445,0.002089,-0.016783
scaffold_37,1620163,1645642,1632861,25000,0.001186,0.001111,0.00107,-0.036983
scaffold_37,1645643,1670913,1658190,25000,0.001834,0.001924,0.001819,-0.016976
scaffold_37,1670914,1699053,1685223,25000,0.00153,0.001847,0.001591,-0.030812
scaffold_37,1699054,1736918,1719729,25000,0.001472,0.002992,0.002694,0.097001
scaffold_37,1736919,1763611,1750451,25000,0.001163,0.001438,0.001311,0.004298
scaffold_37,1763612,1825884,1792196,25000,0.001942,0.003747,0.004235,0.202274
scaffold_37,1825885,1861712,1844166,25000,0.001488,0.001378,0.001348,-0.031883
scaffold_37,1861713,1888812,1874793,25000,0.001821,0.001817,0.004071,0.385724
scaffold_37,1888813,1929054,1903819,25000,0.003176,0.002047,0.006083,0.408028
scaffold_37,1929055,1954847,1941798,25000,0.001443,0.001512,0.001383,-0.034325
scaffold_37,1954849,1998491,1975317,25000,0.001114,0.00109,0.001031,-0.034549
scaffold_37,1998492,2034325,2012888,25000,0.00195,0.00183,0.001756,-0.038226
scaffold_37,2034326,2051268,2042608,16055,0.003002,0.003009,0.00291,-0.016945
scaffold_38,68199,123763,101370,25000,0.001017,0.001062,0.000965,-0.038775
scaffold_38,123764,152441,137231,25000,0.001498,0.001581,0.001429,-0.038625
scaffold_38,152442,205070,187934,25000,0.001841,0.002105,0.00186,-0.03073
scaffold_38,205071,250669,228166,25000,0.001653,0.00231,0.001866,-0.03112
scaffold_38,250670,276789,263618,25000,0.00185,0.00186,0.001723,-0.038396
scaffold_38,276790,307347,292580,25000,0.002263,0.002235,0.002095,-0.036678
scaffold_38,307348,332969,320212,25000,0.001241,0.00122,0.001142,-0.038459
scaffold_38,332970,358692,345863,25000,0.001191,0.001276,0.001146,-0.03842
scaffold_38,358693,384157,371468,25000,0.001526,0.001523,0.001415,-0.038459
scaffold_38,384158,409870,396812,25000,0.002416,0.002401,0.002236,-0.038458
scaffold_38,409871,437077,423528,25000,0.001233,0.001206,0.001133,-0.038432
scaffold_38,437078,463675,450345,25000,0.00192,0.00188,0.001764,-0.038461
scaffold_38,463676,490172,477091,25000,0.005161,0.005493,0.004955,-0.037532
scaffold_38,490173,523965,504515,25000,0.004313,0.004854,0.004253,-0.03882
scaffold_38,523966,575304,550221,25000,0.003997,0.00318,0.003401,-0.027906
scaffold_38,575305,665970,612524,25000,0.002744,0.002492,0.002448,-0.034822
scaffold_38,665971,747356,705465,25000,0.001948,0.001753,0.001737,-0.033029
scaffold_38,747357,788111,767458,25000,0.001748,0.001922,0.001723,-0.032795
scaffold_38,788112,817283,803172,25000,0.004096,0.003993,0.003766,-0.036896
scaffold_38,817284,842452,829870,25000,0.001877,0.001897,0.001764,-0.034783
scaffold_38,842453,867935,855165,25000,0.002436,0.002473,0.00228,-0.03826
scaffold_38,867936,907543,892370,25000,0.002129,0.002145,0.002697,0.119128
scaffold_38,907544,934554,921144,25000,0.001968,0.00204,0.001884,-0.032106
scaffold_38,934555,966527,953410,25000,0.001155,0.001192,0.001092,-0.037299
scaffold_38,966528,992262,979439,25000,0.001724,0.00172,0.001599,-0.038465
scaffold_38,992263,1017534,1004876,25000,0.002125,0.002238,0.002202,0.002733
scaffold_38,1017535,1045232,1031256,25000,0.002011,0.001936,0.001835,-0.037633
scaffold_38,1045233,1092401,1062388,25000,0.00493,0.004507,0.004425,-0.033271
scaffold_38,1092402,1134195,1110212,25000,0.004148,0.002108,0.002864,-0.043753
scaffold_38,1134196,1174818,1151629,25000,0.00186,0.002037,0.002367,0.096994
scaffold_38,1174819,1216166,1193258,25000,0.003668,0.003596,0.003396,-0.034885
scaffold_38,1216167,1249932,1232374,25000,0.003111,0.002954,0.002973,-0.010316
scaffold_38,1249933,1284122,1266929,25000,0.002387,0.002399,0.002637,0.050201
scaffold_38,1284123,1314768,1299225,25000,0.002815,0.002755,0.002586,-0.038399
scaffold_38,1314769,1343203,1328351,25000,0.002507,0.002393,0.002274,-0.038823
scaffold_38,1343204,1372840,1356743,25000,0.002143,0.001984,0.001916,-0.038432
scaffold_38,1372841,1402249,1387083,25000,0.002553,0.002562,0.002375,-0.038467
scaffold_38,1402250,1440587,1422750,25000,0.004215,0.004113,0.00387,-0.03806
scaffold_38,1440588,1476372,1458622,25000,0.003541,0.003846,0.00343,-0.038417
scaffold_38,1476373,1517047,1491530,25000,0.002723,0.002813,0.002626,-0.02739
scaffold_38,1517048,1547430,1533115,25000,0.001279,0.001356,0.001265,-0.02106
scaffold_38,1547431,1608840,1577591,25000,0.001915,0.002015,0.001942,-0.006136
scaffold_38,1608841,1637369,1622444,25000,0.001603,0.001512,0.001449,-0.037407
scaffold_38,1637370,1674813,1655992,25000,0.001859,0.001987,0.001808,-0.031912
scaffold_38,1674814,1713725,1691294,25000,0.003952,0.008006,0.005717,-0.023206
scaffold_38,1713726,1757928,1737250,25000,0.004643,0.005188,0.005307,0.039631
scaffold_38,1757929,1882295,1778832,25000,0.005928,0.006271,0.006574,0.038755
scaffold_38,1882296,1934220,1903550,25000,0.003727,0.003701,0.004668,0.117561
scaffold_38,1934221,1968365,1951290,25000,0.004224,0.003191,0.004185,0.062658
scaffold_38,1968366,2008064,1989224,25000,0.004438,0.00265,0.004916,0.167154
scaffold_39,15,26117,12951,25000,0.000648,0.000662,0.000608,-0.038418
scaffold_39,26118,51976,39077,25000,0.001277,0.00105,0.001391,0.0854
scaffold_39,51977,77533,64857,25000,0.001829,0.002084,0.001826,-0.03581
scaffold_39,77534,104636,91069,25000,0.00202,0.001803,0.002037,0.028692
scaffold_39,104637,131459,118291,25000,0.001423,0.001356,0.001803,0.134573
scaffold_39,131460,181063,156531,25000,0.002023,0.002026,0.001888,-0.036394
scaffold_39,181064,222045,195417,25000,0.001464,0.001628,0.001517,-0.009808
scaffold_39,222046,273015,252166,25000,0.005153,0.002739,0.007682,0.329248
scaffold_39,273016,307691,292067,25000,0.001926,0.002012,0.001873,-0.026105
scaffold_39,307692,332765,320230,25000,0.0011,0.001089,0.001017,-0.03825
scaffold_39,332766,357975,345306,25000,0.001462,0.001591,0.003113,0.350208
scaffold_39,357977,383366,370754,25000,0.001428,0.00154,0.003536,0.417572
scaffold_39,383367,479326,433203,25000,0.001964,0.001845,0.002013,0.028413
scaffold_39,479327,507602,493804,25000,0.001987,0.002124,0.001952,-0.026868
scaffold_39,507603,533141,520538,25000,0.00241,0.00209,0.003354,0.206883
scaffold_39,533142,558861,546030,25000,0.001743,0.001738,0.003647,0.361615
scaffold_39,558862,589200,574583,25000,0.002074,0.002191,0.009877,0.647591
scaffold_39,589201,615490,602779,25000,0.001676,0.001912,0.002123,0.07592
scaffold_39,615491,643039,629195,25000,0.001167,0.001203,0.001112,-0.03327
scaffold_39,643040,713382,662118,25000,0.001247,0.000987,0.001065,-0.023763
scaffold_39,713383,739383,726363,25000,0.001479,0.001177,0.008161,0.727438
scaffold_39,739384,771073,754808,25000,0.002104,0.001982,0.003725,0.299588
scaffold_39,771074,798232,784928,25000,0.003081,0.001782,0.00493,0.355537
scaffold_39,798233,824008,811259,25000,0.00281,0.003136,0.002942,-0.005418
scaffold_39,824009,958601,860026,25000,0.002418,0.002933,0.00375,0.166736
scaffold_39,958602,1009632,980292,25000,0.001659,0.001754,0.001562,-0.050086
scaffold_39,1009633,1034834,1022245,25000,0.000993,0.00075,0.001843,0.366141
scaffold_39,1034835,1092013,1049553,25000,0.001526,0.001958,0.001716,-0.00775
scaffold_39,1092014,1117461,1104740,25000,0.001176,0.001464,0.001461,0.05931
scaffold_39,1117462,1143218,1130414,25000,0.001101,0.001004,0.001016,-0.014578
scaffold_39,1143219,1171968,1158740,25000,0.00172,0.001499,0.001515,-0.031518
scaffold_39,1171969,1219486,1201560,25000,0.002164,0.001521,0.006086,0.539218
scaffold_39,1219487,1250967,1232074,25000,0.00233,0.002104,0.002056,-0.039179
scaffold_39,1250968,1276260,1263680,25000,0.001874,0.00197,0.002141,0.050944
scaffold_39,1276261,1309676,1292803,25000,0.001694,0.001524,0.001496,-0.037912
scaffold_39,1309677,1334893,1322295,25000,0.001376,0.001031,0.001114,-0.040024
scaffold_39,1334894,1384607,1359821,25000,0.001982,0.001915,0.001821,-0.03525
scaffold_39,1384608,1449053,1421836,25000,0.001521,0.001498,0.001424,-0.030279
scaffold_39,1449054,1479604,1462760,25000,0.001371,0.001493,0.001359,-0.030375
scaffold_39,1479605,1505691,1492516,25000,0.001783,0.001642,0.001654,-0.018101
scaffold_39,1505692,1535787,1520631,25000,0.001682,0.001683,0.001581,-0.032309
scaffold_39,1535788,1561100,1548463,25000,0.001928,0.002692,0.002625,0.066079
scaffold_39,1561101,1586593,1573920,25000,0.001465,0.001915,0.001607,-0.026043
scaffold_39,1586594,1614203,1600666,25000,0.001395,0.00167,0.00246,0.234291
scaffold_39,1614204,1639693,1627090,25000,0.00167,0.001644,0.004126,0.435717
scaffold_39,1639694,1664886,1652273,25000,0.001414,0.001469,0.001339,-0.038459
scaffold_39,1664887,1689995,1677453,25000,0.001706,0.001729,0.001595,-0.038443
scaffold_39,1689996,1749117,1732629,25000,0.00102,0.001105,0.000983,-0.040607
scaffold_39,1749118,1774796,1761916,25000,0.001441,0.001291,0.001271,-0.036904
scaffold_39,1774797,1848769,1812814,25000,0.001613,0.001624,0.001503,-0.038672
scaffold_39,1848770,1874951,1861920,25000,0.004772,0.001376,0.002908,-0.075666
scaffold_39,1874952,1912352,1899166,25000,0.001576,0.001657,0.001891,0.081181
scaffold_39,1912353,1962192,1948804,25000,0.001401,0.001482,0.001343,-0.036773
scaffold_40,950,36944,16343,25000,0.004892,0.004797,0.004504,-0.037774
scaffold_40,36945,86890,71531,25000,0.003395,0.002565,0.002953,-0.015597
scaffold_40,86891,121286,101673,25000,0.002168,0.002402,0.002127,-0.032936
scaffold_40,121287,149354,135797,25000,0.002437,0.003597,0.003114,0.016431
scaffold_40,149355,180741,165637,25000,0.003687,0.00434,0.003931,-0.010811
scaffold_40,180742,207961,194291,25000,0.004118,0.004248,0.004902,0.081852
scaffold_40,207962,236298,221858,25000,0.002623,0.002988,0.002585,-0.041996
scaffold_40,236299,265965,250925,25000,0.003589,0.002859,0.003665,0.066336
scaffold_40,265966,303195,282307,25000,0.002194,0.002603,0.002408,-0.000685
scaffold_40,303196,329189,316054,25000,0.005465,0.001638,0.003867,0.044125
scaffold_40,329190,355203,342273,25000,0.003077,0.001844,0.002403,-0.012271
scaffold_40,355204,408803,377448,25000,0.001989,0.001369,0.002427,0.181375
scaffold_40,408804,471624,438706,25000,0.003515,0.003995,0.006312,0.261389
scaffold_40,471625,497245,484436,25000,0.001515,0.001783,0.001585,-0.020457
scaffold_40,497246,524011,510432,25000,0.00225,0.002714,0.002767,0.056179
scaffold_40,524012,549583,536979,25000,0.001884,0.001934,0.002034,0.032871
scaffold_40,549584,574772,562181,25000,0.001348,0.001487,0.001315,-0.038755
scaffold_40,574773,599950,587327,25000,0.001937,0.0019,0.001802,-0.032575
scaffold_40,599951,625487,612602,25000,0.001586,0.001281,0.001331,-0.038548
scaffold_40,625488,656262,640423,25000,0.001507,0.001939,0.001819,0.027972
scaffold_40,656263,682264,669003,25000,0.001695,0.001895,0.00312,0.276809
scaffold_40,682265,707905,694915,25000,0.002556,0.001461,0.002084,0.019108
scaffold_40,707906,734162,721215,25000,0.001505,0.001811,0.003405,0.353262
scaffold_40,734163,802023,771969,25000,0.002678,0.002208,0.002847,0.07903
scaffold_40,802024,828940,815528,25000,0.002288,0.001992,0.00205,-0.022423
scaffold_40,828941,855228,842020,25000,0.001863,0.002331,0.002314,0.050984
scaffold_40,855229,911866,888488,25000,0.0019,0.001892,0.00176,-0.038733
scaffold_40,911867,940616,926601,25000,0.001407,0.001392,0.001298,-0.038861
scaffold_40,940617,971824,958019,25000,0.001764,0.00148,0.001529,-0.037723
scaffold_40,971825,1000454,986278,25000,0.001463,0.001519,0.001387,-0.03768
scaffold_40,1000455,1054918,1031122,25000,0.001618,0.00185,0.001757,0.005341
scaffold_40,1054919,1080400,1067758,25000,0.001151,0.001141,0.001094,-0.02444
scaffold_40,1080401,1126938,1105571,25000,0.001116,0.001171,0.001073,-0.032851
scaffold_40,1126939,1152768,1140001,25000,0.001278,0.000973,0.0048,0.629441
scaffold_40,1152769,1182246,1166003,25000,0.001717,0.00173,0.001631,-0.028701
scaffold_40,1182247,1208934,1195599,25000,0.003243,0.001924,0.002832,0.047515
scaffold_40,1208935,1240947,1222872,25000,0.001524,0.001492,0.001422,-0.030575
scaffold_40,1240948,1337548,1298054,25000,0.003915,0.003247,0.003527,-0.008975
scaffold_40,1337549,1377164,1363104,25000,0.001391,0.001323,0.001463,0.037214
scaffold_40,1377165,1412243,1395578,25000,0.001337,0.001618,0.001501,0.000716
scaffold_40,1412244,1499485,1457808,25000,0.001813,0.001614,0.001912,0.05257
scaffold_40,1499486,1531743,1516733,25000,0.001595,0.001547,0.001981,0.120009
scaffold_40,1531744,1677735,1635793,25000,0.001462,0.001708,0.003941,0.435188
scaffold_40,1677736,1714013,1693722,25000,0.002342,0.001584,0.004,0.349817
scaffold_40,1714014,1741493,1728022,25000,0.001959,0.001584,0.001688,-0.024974
scaffold_40,1741494,1764788,1753155,22921,0.0032,0.002899,0.002967,-0.014142
scaffold_41,2,65109,36407,25000,0.00251,0.002316,0.002692,0.055953
scaffold_41,65110,177971,146154,25000,0.00339,0.003072,0.005426,0.26194
scaffold_41,177972,218400,199354,25000,0.00228,0.002763,0.003527,0.165808
scaffold_41,218401,295264,254111,25000,0.001556,0.00172,0.001814,0.053076
scaffold_41,295265,342833,323321,25000,0.003991,0.003229,0.00588,0.238406
scaffold_41,342834,370518,357188,25000,0.002386,0.002831,0.007985,0.514495
scaffold_41,370519,401250,387005,25000,0.00254,0.002476,0.002484,-0.00591
scaffold_41,401251,451094,429554,25000,0.001832,0.001953,0.001936,0.011057
scaffold_41,451095,558849,501330,25000,0.003871,0.001942,0.005752,0.338016
scaffold_41,558850,586589,573421,25000,0.003286,0.001655,0.007142,0.494343
scaffold_41,586590,641626,614338,25000,0.002454,0.001751,0.00247,0.071784
scaffold_41,641627,671272,656620,25000,0.00278,0.002375,0.002911,0.062936
scaffold_41,671273,751588,705343,25000,0.004841,0.001311,0.00641,0.359667
scaffold_41,751589,804304,780308,25000,0.002584,0.002042,0.002828,0.103555
scaffold_41,804305,938739,898660,25000,0.00544,0.004966,0.00488,-0.033235
scaffold_41,938740,1022042,990032,25000,0.005432,0.004454,0.004726,-0.023361
scaffold_41,1022043,1166682,1098756,25000,0.004098,0.004122,0.005828,0.178169
scaffold_41,1166683,1239482,1203184,25000,0.002335,0.003237,0.005629,0.350089
scaffold_41,1239484,1385770,1310897,25000,0.001655,0.001876,0.001901,0.038354
scaffold_41,1385771,1429634,1406199,25000,0.003521,0.002914,0.004602,0.182408
scaffold_41,1429635,1482638,1451101,25000,0.002711,0.002209,0.002531,0.007109
scaffold_41,1482639,1509707,1496074,25000,0.002823,0.002287,0.002603,0.008487
scaffold_41,1509708,1536311,1523263,25000,0.003334,0.005035,0.006843,0.247794
scaffold_41,1536312,1587223,1560738,25000,0.001552,0.003532,0.002738,0.009827
scaffold_41,1587224,1617468,1602621,25000,0.001692,0.002032,0.001776,-0.024652
scaffold_41,1617469,1647714,1633791,25000,0.003236,0.003312,0.00304,-0.038499
scaffold_42,8685,56949,43610,25000,0.001052,0.001107,0.001094,0.007213
scaffold_42,56950,82271,69655,25000,0.001024,0.001043,0.000961,-0.03779
scaffold_42,82272,107363,94811,25000,0.001279,0.001333,0.001319,0.005242
scaffold_42,107364,132687,120060,25000,0.001345,0.001356,0.002597,0.323867
scaffold_42,132688,160219,146659,25000,0.001494,0.001876,0.001566,-0.037914
scaffold_42,160220,195015,175699,25000,0.001414,0.001548,0.001373,-0.039125
scaffold_42,195016,220089,207552,25000,0.001982,0.002092,0.001913,-0.032524
scaffold_42,220090,245242,232667,25000,0.001875,0.001486,0.001706,0.007908
scaffold_42,245243,270391,257823,25000,0.002656,0.002693,0.002563,-0.022102
scaffold_42,270392,296864,284244,25000,0.001553,0.001539,0.001487,-0.020367
scaffold_42,296865,322005,309409,25000,0.001508,0.001586,0.001486,-0.018934
scaffold_42,322006,364237,350810,25000,0.001343,0.001384,0.001267,-0.038239
scaffold_42,364238,404452,388033,25000,0.001413,0.001459,0.001328,-0.036734
scaffold_42,404453,447869,432565,25000,0.00137,0.001405,0.001322,-0.025018
scaffold_42,447870,475557,462445,25000,0.00109,0.001046,0.00099,-0.039334
scaffold_42,475558,502134,488828,25000,0.001778,0.001658,0.001594,-0.038697
scaffold_42,502135,535191,515456,25000,0.001168,0.001114,0.001059,-0.038645
scaffold_42,535192,563350,549589,25000,0.001101,0.00145,0.001192,-0.035045
scaffold_42,563351,591721,577494,25000,0.002062,0.002462,0.002126,-0.03227
scaffold_42,591722,627228,607967,25000,0.001354,0.001385,0.001269,-0.039398
scaffold_42,627229,662586,641700,25000,0.001561,0.00136,0.001479,0.006734
scaffold_42,662588,688603,675676,25000,0.002322,0.00228,0.002164,-0.031769
scaffold_42,688604,714313,701516,25000,0.00097,0.001358,0.001081,-0.038468
scaffold_42,714314,743402,728993,25000,0.002928,0.001793,0.002337,-0.002544
scaffold_42,743403,772008,757471,25000,0.001586,0.001616,0.001505,-0.032322
scaffold_42,772009,827762,787711,25000,0.001993,0.001992,0.001847,-0.039258
scaffold_42,827763,852868,840307,25000,0.001736,0.001741,0.001638,-0.030762
scaffold_42,852869,878951,865845,25000,0.003109,0.002006,0.007911,0.523274
scaffold_42,878952,906628,893655,25000,0.001856,0.001754,0.011757,0.736945
scaffold_42,906629,937099,922265,25000,0.001592,0.001692,0.001657,0.004745
scaffold_42,937100,984268,965809,25000,0.001263,0.001424,0.001288,-0.022142
scaffold_42,984269,1010431,997302,25000,0.00154,0.001552,0.001436,-0.038414
