scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name,species
chr8,13568130,13595274,13581903,25000,0.003172,0.002781,0.008921,0.510269,194982,chr8_22,Ppr
chr8,13595275,13621282,13608295,25000,0.002522,0.002499,0.003593,0.18365,194982,chr8_22,Ppr
chr8,13621283,13647109,13634215,25000,0.004031,0.002658,0.009968,0.508171,194982,chr8_22,Ppr
chr8,13684356,13764365,13726649,25000,0.004161,0.005169,0.015847,0.555694,795104,chr8_23,Ppr
chr8,13764366,13791513,13777407,25000,0.003712,0.004932,0.008084,0.31233,795104,chr8_23,Ppr
chr8,13791514,13828164,13808984,25000,0.004406,0.004233,0.01383,0.534597,795104,chr8_23,Ppr
chr8,13828165,13853534,13840907,25000,0.003048,0.003457,0.006631,0.351501,795104,chr8_23,Ppr
chr8,13853535,13878864,13866199,25000,0.003459,0.003705,0.005134,0.184321,795104,chr8_23,Ppr
chr8,13878865,13904252,13891610,25000,0.002441,0.002621,0.005099,0.346134,795104,chr8_23,Ppr
chr8,13904253,13930532,13917412,25000,0.003122,0.002408,0.007686,0.481502,795104,chr8_23,Ppr
chr8,13930533,13956293,13943368,25000,0.004066,0.003707,0.009602,0.434133,795104,chr8_23,Ppr
chr8,13956294,13982506,13969396,25000,0.002727,0.002801,0.007519,0.473042,795104,chr8_23,Ppr
chr8,13982507,14008842,13995508,25000,0.002634,0.003198,0.005046,0.276038,795104,chr8_23,Ppr
chr8,14008843,14034700,14021723,25000,0.003593,0.003467,0.010875,0.520523,795104,chr8_23,Ppr
chr8,14034701,14060160,14047406,25000,0.00273,0.005204,0.011504,0.497817,795104,chr8_23,Ppr
chr8,14060161,14086345,14073370,25000,0.003912,0.004669,0.01427,0.548226,795104,chr8_23,Ppr
chr8,14086346,14112095,14099145,25000,0.005085,0.003557,0.010836,0.440292,795104,chr8_23,Ppr
chr8,14112096,14139394,14125408,25000,0.005631,0.003903,0.010979,0.404729,795104,chr8_23,Ppr
chr8,14139395,14165749,14152589,25000,0.002505,0.00249,0.003299,0.145146,795104,chr8_23,Ppr
chr8,14165750,14191294,14178465,25000,0.002627,0.002594,0.005225,0.343135,795104,chr8_23,Ppr
chr8,14191295,14218328,14204460,25000,0.003856,0.003452,0.00746,0.352116,795104,chr8_23,Ppr
chr8,14218329,14244728,14231753,25000,0.004883,0.002498,0.014328,0.600629,795104,chr8_23,Ppr
chr8,14244729,14270891,14257823,25000,0.002473,0.002596,0.005065,0.342431,795104,chr8_23,Ppr
chr8,14270892,14296693,14283654,25000,0.004737,0.003825,0.01181,0.478483,795104,chr8_23,Ppr
chr8,14296694,14322251,14309435,25000,0.003181,0.00275,0.00568,0.323207,795104,chr8_23,Ppr
chr8,14322252,14347885,14335119,25000,0.00339,0.00457,0.010555,0.462919,795104,chr8_23,Ppr
chr8,14347886,14374050,14360837,25000,0.003257,0.002673,0.006317,0.371029,795104,chr8_23,Ppr
chr8,14374051,14400479,14387094,25000,0.003315,0.003155,0.006549,0.34832,795104,chr8_23,Ppr
chr8,14400480,14458894,14421969,25000,0.002764,0.004003,0.007802,0.405239,795104,chr8_23,Ppr
chr8,14497693,14546367,14525317,25000,0.002618,0.002702,0.006413,0.423964,1095903,chr8_24,Ppr
chr8,14546369,14597878,14574618,25000,0.002956,0.003612,0.008142,0.435615,1095903,chr8_24,Ppr
chr8,14597879,14628272,14613267,25000,0.003189,0.006009,0.008387,0.300568,1095903,chr8_24,Ppr
chr8,14628273,14655817,14642182,25000,0.006341,0.004101,0.010556,0.347779,1095903,chr8_24,Ppr
chr8,14655818,14681317,14668557,25000,0.004606,0.004538,0.011222,0.431442,1095903,chr8_24,Ppr
chr8,14681318,14707267,14694348,25000,0.003261,0.002404,0.007237,0.447944,1095903,chr8_24,Ppr
chr8,14707268,14738660,14721401,25000,0.004,0.004205,0.013551,0.545801,1095903,chr8_24,Ppr
chr8,14738661,14785916,14770174,25000,0.005195,0.004256,0.008896,0.315274,1095903,chr8_24,Ppr
chr8,14785917,14812139,14799160,25000,0.003887,0.002405,0.007198,0.401943,1095903,chr8_24,Ppr
chr8,14812140,14837565,14824847,25000,0.002703,0.002838,0.00533,0.325232,1095903,chr8_24,Ppr
chr8,14837566,14863182,14850238,25000,0.003017,0.003316,0.008989,0.489594,1095903,chr8_24,Ppr
chr8,14863183,14888702,14875923,25000,0.00242,0.003531,0.006527,0.38378,1095903,chr8_24,Ppr
chr8,14888703,14914308,14901519,25000,0.003467,0.003124,0.01137,0.561077,1095903,chr8_24,Ppr
chr8,14914309,14939718,14927026,25000,0.002688,0.003085,0.007406,0.449639,1095903,chr8_24,Ppr
chr8,14939720,14965989,14952766,25000,0.003961,0.003916,0.011627,0.504568,1095903,chr8_24,Ppr
chr8,14965990,14991784,14978772,25000,0.004139,0.003719,0.008486,0.377025,1095903,chr8_24,Ppr
chr8,14991785,15020760,15005816,25000,0.002559,0.003821,0.008691,0.473627,1095903,chr8_24,Ppr
chr8,15020761,15048333,15034866,25000,0.005635,0.00347,0.014935,0.54335,1095903,chr8_24,Ppr
chr8,15048334,15091622,15067607,25000,0.004507,0.002852,0.008714,0.416502,1095903,chr8_24,Ppr
chr8,15091623,15133201,15107218,25000,0.002636,0.005285,0.012853,0.539459,1095903,chr8_24,Ppr
chr8,15133202,15204088,15177133,25000,0.002415,0.003143,0.004932,0.287911,1095903,chr8_24,Ppr
chr8,15204089,15229517,15216772,25000,0.002925,0.003818,0.005944,0.284787,1095903,chr8_24,Ppr
chr8,15229518,15255112,15242364,25000,0.002463,0.003369,0.003535,0.099066,1095903,chr8_24,Ppr
chr8,15255113,15280476,15267795,25000,0.002967,0.002295,0.005846,0.389382,1095903,chr8_24,Ppr
chr8,15280477,15305890,15293179,25000,0.003258,0.003126,0.004486,0.174648,1095903,chr8_24,Ppr
chr8,15305891,15332698,15318743,25000,0.003453,0.002489,0.009025,0.515339,1095903,chr8_24,Ppr
chr8,15332701,15361669,15347868,25000,0.004101,0.004413,0.014883,0.565679,1095903,chr8_24,Ppr
chr8,15361670,15388264,15375089,25000,0.003748,0.003563,0.010832,0.506045,1095903,chr8_24,Ppr
chr8,15388265,15429624,15404396,25000,0.005379,0.00379,0.010111,0.386108,1095903,chr8_24,Ppr
chr8,15429625,15471950,15450487,25000,0.003023,0.005499,0.010824,0.445524,1095903,chr8_24,Ppr
chr8,15471951,15498328,15485277,25000,0.00322,0.002805,0.007447,0.434424,1095903,chr8_24,Ppr
chr8,15498329,15524207,15511171,25000,0.002313,0.002903,0.003808,0.19352,1095903,chr8_24,Ppr
chr8,15524208,15553120,15539890,25000,0.003619,0.004014,0.008001,0.363911,1095903,chr8_24,Ppr
chr8,15553121,15605815,15567723,25000,0.004348,0.005286,0.009364,0.329941,1095903,chr8_24,Ppr
chr8,15682333,15724324,15698488,25000,0.00268,0.003061,0.008809,0.519086,442565,chr8_25,Ppr
chr8,15724325,15772341,15743318,25000,0.004547,0.006315,0.011275,0.36387,442565,chr8_25,Ppr
chr8,15772342,15824332,15803994,25000,0.003206,0.007685,0.013402,0.432581,442565,chr8_25,Ppr
chr8,15824333,15861777,15846221,25000,0.00289,0.004003,0.015084,0.637946,442565,chr8_25,Ppr
chr8,15861778,15905457,15886327,25000,0.004653,0.004495,0.019235,0.625812,442565,chr8_25,Ppr
chr8,15905458,15937662,15919039,25000,0.004896,0.004767,0.013028,0.469553,442565,chr8_25,Ppr
chr8,15937663,15965274,15952019,25000,0.005764,0.002064,0.010387,0.463199,442565,chr8_25,Ppr
chr8,15965275,15992893,15979364,25000,0.004081,0.004223,0.019372,0.656652,442565,chr8_25,Ppr
chr8,15992894,16035370,16010451,25000,0.003711,0.002916,0.011375,0.559362,442565,chr8_25,Ppr
chr8,16035371,16088929,16054752,25000,0.004047,0.00536,0.011289,0.422144,442565,chr8_25,Ppr
chr8,16088930,16197302,16153773,25000,0.003524,0.005272,0.008216,0.311782,640740,chr8_26,Ppr
chr8,16197303,16233126,16218691,25000,0.004618,0.003733,0.011083,0.463239,640740,chr8_26,Ppr
chr8,16233127,16260492,16246737,25000,0.003163,0.002765,0.012422,0.624773,640740,chr8_26,Ppr
chr8,16260493,16308499,16280446,25000,0.001932,0.001747,0.002579,0.173459,640740,chr8_26,Ppr
chr8,16308500,16337386,16322670,25000,0.004949,0.005263,0.015985,0.526444,640740,chr8_26,Ppr
chr8,16337387,16365616,16352275,25000,0.003164,0.002411,0.009039,0.539208,640740,chr8_26,Ppr
chr8,16365617,16397362,16382057,25000,0.006838,0.004497,0.015609,0.477847,640740,chr8_26,Ppr
chr8,16397363,16436714,16419327,25000,0.003873,0.003311,0.009089,0.443932,640740,chr8_26,Ppr
chr8,16436715,16462147,16449418,25000,0.002523,0.002424,0.005821,0.413846,640740,chr8_26,Ppr
chr8,16462148,16487854,16475084,25000,0.002317,0.002873,0.003669,0.177504,640740,chr8_26,Ppr
chr8,16487855,16527124,16508996,25000,0.003141,0.004165,0.019548,0.694198,640740,chr8_26,Ppr
chr8,16527125,16575680,16555217,25000,0.003782,0.004976,0.012289,0.485196,640740,chr8_26,Ppr
chr8,16575681,16607900,16590869,25000,0.004061,0.003365,0.005507,0.201328,640740,chr8_26,Ppr
chr8,16607901,16660549,16638808,25000,0.002151,0.002893,0.007674,0.515954,640740,chr8_26,Ppr
chr8,16660550,16699369,16683331,25000,0.005731,0.004848,0.016892,0.533686,640740,chr8_26,Ppr
chr8,16699370,16726487,16713097,25000,0.004207,0.005105,0.014469,0.523739,640740,chr8_26,Ppr
chr8,16726488,16753457,16740155,25000,0.00372,0.006024,0.013573,0.482339,640740,chr8_26,Ppr
chr9,32252,63922,47531,25000,0.000785,0.002957,0.009865,0.69445,677932,chr9_1,Ppr
chr9,63923,102005,82643,25000,0.001202,0.002935,0.005409,0.457298,677932,chr9_1,Ppr
chr9,102006,142268,118102,25000,0.001301,0.001862,0.018518,0.848197,677932,chr9_1,Ppr
chr9,142269,185141,158310,25000,0.002895,0.002247,0.004053,0.231116,677932,chr9_1,Ppr
chr9,185142,222518,207900,25000,0.004468,0.002294,0.013846,0.617553,677932,chr9_1,Ppr
chr9,222519,249647,236735,25000,0.004118,0.002059,0.013521,0.637975,677932,chr9_1,Ppr
chr9,249648,280388,266754,25000,0.001442,0.001463,0.002275,0.228166,677932,chr9_1,Ppr
chr9,280389,317452,298524,25000,0.002249,0.005045,0.006747,0.307226,677932,chr9_1,Ppr
chr9,317453,344537,331192,25000,0.004027,0.00326,0.009959,0.474851,677932,chr9_1,Ppr
chr9,344538,373072,357509,25000,0.001684,0.002122,0.004258,0.392404,677932,chr9_1,Ppr
chr9,373073,399467,386051,25000,0.003035,0.003337,0.005175,0.245705,677932,chr9_1,Ppr
chr9,399468,435336,417383,25000,0.002692,0.005503,0.014637,0.573021,677932,chr9_1,Ppr
chr9,435337,469166,450677,25000,0.003286,0.002781,0.00776,0.448374,677932,chr9_1,Ppr
chr9,469167,495679,482552,25000,0.004019,0.004272,0.009335,0.395065,677932,chr9_1,Ppr
chr9,495680,531745,512562,25000,0.003123,0.005329,0.008053,0.320861,677932,chr9_1,Ppr
chr9,531746,576635,550305,25000,0.003621,0.002469,0.014187,0.656279,677932,chr9_1,Ppr
chr9,576636,635700,614235,25000,0.003217,0.005593,0.010389,0.41475,677932,chr9_1,Ppr
chr9,635702,665565,651355,25000,0.003969,0.003937,0.009083,0.403722,677932,chr9_1,Ppr
chr9,665566,691418,678455,25000,0.003115,0.002773,0.010071,0.558131,677932,chr9_1,Ppr
chr9,691419,716864,704076,25000,0.003129,0.003226,0.005977,0.314941,677932,chr9_1,Ppr
chr9,743103,768636,755833,25000,0.002051,0.003507,0.005435,0.332691,1783649,chr9_2,Ppr
chr9,768637,794215,781488,25000,0.002078,0.002488,0.009336,0.617104,1783649,chr9_2,Ppr
chr9,794216,819632,806977,25000,0.002689,0.002363,0.010967,0.635512,1783649,chr9_2,Ppr
chr9,819633,845016,832345,25000,0.002153,0.002174,0.002475,0.070017,1783649,chr9_2,Ppr
chr9,845017,870399,857693,25000,0.001563,0.001511,0.002411,0.228687,1783649,chr9_2,Ppr
chr9,870400,899498,883480,25000,0.001531,0.001959,0.002374,0.158278,1783649,chr9_2,Ppr
chr9,899499,925902,912483,25000,0.004386,0.003146,0.013825,0.582223,1783649,chr9_2,Ppr
chr9,925903,952795,938725,25000,0.003815,0.002921,0.00975,0.497125,1783649,chr9_2,Ppr
chr9,952796,985693,971029,25000,0.001333,0.001284,0.00154,0.084501,1783649,chr9_2,Ppr
chr9,985694,1011465,998604,25000,0.003822,0.002732,0.006879,0.364437,1783649,chr9_2,Ppr
chr9,1011466,1041452,1025492,25000,0.004225,0.002298,0.005235,0.239989,1783649,chr9_2,Ppr
chr9,1041453,1069824,1056331,25000,0.005306,0.003306,0.008151,0.31785,1783649,chr9_2,Ppr
chr9,1069825,1111325,1093592,25000,0.002315,0.002408,0.006162,0.456433,1783649,chr9_2,Ppr
chr9,1111326,1137578,1124273,25000,0.003228,0.002963,0.011032,0.572248,1783649,chr9_2,Ppr
chr9,1137579,1162889,1150264,25000,0.002111,0.002378,0.00428,0.321235,1783649,chr9_2,Ppr
chr9,1162890,1188290,1175568,25000,0.002376,0.002227,0.005229,0.398868,1783649,chr9_2,Ppr
chr9,1188291,1213772,1201025,25000,0.001721,0.00176,0.002177,0.115686,1783649,chr9_2,Ppr
chr9,1213773,1244156,1228037,25000,0.003582,0.003067,0.006305,0.318667,1783649,chr9_2,Ppr
chr9,1244157,1274918,1259416,25000,0.005146,0.003794,0.00944,0.367124,1783649,chr9_2,Ppr
chr9,1274919,1300634,1287782,25000,0.002694,0.003316,0.010982,0.58068,1783649,chr9_2,Ppr
chr9,1300635,1327537,1314019,25000,0.003979,0.003943,0.017556,0.641641,1783649,chr9_2,Ppr
chr9,1327538,1356976,1341395,25000,0.003693,0.003551,0.009295,0.449639,1783649,chr9_2,Ppr
chr9,1356977,1384074,1370552,25000,0.005746,0.003276,0.010427,0.406284,1783649,chr9_2,Ppr
chr9,1384075,1409578,1396833,25000,0.002918,0.002238,0.008907,0.56156,1783649,chr9_2,Ppr
chr9,1409579,1436892,1423366,25000,0.003444,0.003747,0.009725,0.4707,1783649,chr9_2,Ppr
chr9,1436893,1463916,1449992,25000,0.003955,0.003153,0.009071,0.447478,1783649,chr9_2,Ppr
chr9,1463917,1497444,1479589,25000,0.00265,0.003212,0.004092,0.171302,1783649,chr9_2,Ppr
chr9,1497451,1525062,1511296,25000,0.004414,0.003691,0.014594,0.57575,1783649,chr9_2,Ppr
chr9,1525063,1550974,1538220,25000,0.002817,0.002718,0.00674,0.428233,1783649,chr9_2,Ppr
chr9,1550975,1576336,1563657,25000,0.002503,0.002427,0.004613,0.31248,1783649,chr9_2,Ppr
chr9,1576337,1601945,1589276,25000,0.002264,0.002071,0.002362,0.044723,1783649,chr9_2,Ppr
chr9,1601946,1627619,1614703,25000,0.002546,0.002543,0.00459,0.295443,1783649,chr9_2,Ppr
chr9,1627620,1653080,1640334,25000,0.002537,0.002214,0.004933,0.359724,1783649,chr9_2,Ppr
chr9,1653081,1679915,1666534,25000,0.00201,0.004241,0.006221,0.34069,1783649,chr9_2,Ppr
chr9,1679916,1727198,1698139,25000,0.003604,0.002739,0.004007,0.120793,1783649,chr9_2,Ppr
chr9,1727199,1753005,1740100,25000,0.002475,0.002466,0.004494,0.299307,1783649,chr9_2,Ppr
chr9,1753006,1780528,1766765,25000,0.003187,0.002424,0.011946,0.629634,1783649,chr9_2,Ppr
chr9,1780529,1806338,1793529,25000,0.002661,0.002792,0.009319,0.557852,1783649,chr9_2,Ppr
chr9,1806339,1832399,1819278,25000,0.002557,0.002601,0.006551,0.445506,1783649,chr9_2,Ppr
chr9,1832400,1857908,1845175,25000,0.002647,0.002616,0.004192,0.236257,1783649,chr9_2,Ppr
chr9,1857909,1883836,1870825,25000,0.002592,0.003229,0.005198,0.290824,1783649,chr9_2,Ppr
chr9,1883837,1909646,1896733,25000,0.0034,0.004112,0.009199,0.430558,1783649,chr9_2,Ppr
chr9,1909647,1936461,1922614,25000,0.002904,0.00403,0.01037,0.509495,1783649,chr9_2,Ppr
chr9,1936462,1967773,1952682,25000,0.003023,0.003178,0.004988,0.241075,1783649,chr9_2,Ppr
chr9,1967774,1995591,1981707,25000,0.005508,0.003155,0.014429,0.548754,1783649,chr9_2,Ppr
chr9,1995592,2023200,2009052,25000,0.004929,0.003439,0.012556,0.510749,1783649,chr9_2,Ppr
chr9,2023201,2053503,2038816,25000,0.005588,0.003396,0.011385,0.444672,1783649,chr9_2,Ppr
chr9,2053504,2080454,2066911,25000,0.006058,0.003725,0.012994,0.463565,1783649,chr9_2,Ppr
chr9,2080455,2108924,2093767,25000,0.003754,0.00329,0.007849,0.39064,1783649,chr9_2,Ppr
chr9,2108925,2144011,2130026,25000,0.002276,0.004366,0.010089,0.515303,1783649,chr9_2,Ppr
chr9,2144012,2170272,2157051,25000,0.003283,0.003632,0.006763,0.332777,1783649,chr9_2,Ppr
chr9,2170273,2196194,2183282,25000,0.004646,0.0044,0.009603,0.369492,1783649,chr9_2,Ppr
chr9,2196195,2222372,2209053,25000,0.003074,0.004448,0.006405,0.268319,1783649,chr9_2,Ppr
chr9,2222373,2249264,2236258,25000,0.003691,0.004567,0.011143,0.469863,1783649,chr9_2,Ppr
chr9,2249265,2275042,2262079,25000,0.002723,0.004543,0.009582,0.460728,1783649,chr9_2,Ppr
chr9,2275043,2301716,2287867,25000,0.002137,0.002397,0.005254,0.407421,1783649,chr9_2,Ppr
chr9,2301717,2329189,2314865,25000,0.003755,0.004868,0.011165,0.453366,1783649,chr9_2,Ppr
chr9,2329190,2355633,2342486,25000,0.004189,0.004465,0.011642,0.468681,1783649,chr9_2,Ppr
chr9,2355634,2381265,2368389,25000,0.003102,0.003211,0.010024,0.531691,1783649,chr9_2,Ppr
chr9,2381266,2406624,2393947,25000,0.003055,0.003363,0.006995,0.38101,1783649,chr9_2,Ppr
chr9,2406625,2435652,2420750,25000,0.002543,0.004061,0.008082,0.430255,1783649,chr9_2,Ppr
chr9,2435653,2461437,2448479,25000,0.002911,0.002984,0.009335,0.530675,1783649,chr9_2,Ppr
chr9,2461438,2487145,2474260,25000,0.002994,0.002173,0.004624,0.291779,1783649,chr9_2,Ppr
chr9,2487146,2513173,2500036,25000,0.003863,0.003416,0.011141,0.518136,1783649,chr9_2,Ppr
chr9,2545350,2571666,2558635,25000,0.0037,0.003226,0.005221,0.20942,258602,chr9_3,Ppr
chr9,2571667,2597538,2584558,25000,0.003112,0.002801,0.00733,0.435615,258602,chr9_3,Ppr
chr9,2597539,2624028,2610518,25000,0.00215,0.002779,0.005034,0.352259,258602,chr9_3,Ppr
chr9,2624029,2650076,2637047,25000,0.003355,0.002453,0.00614,0.367642,258602,chr9_3,Ppr
chr9,2650077,2675842,2663004,25000,0.004052,0.002838,0.011184,0.539565,258602,chr9_3,Ppr
chr9,2675843,2731498,2704252,25000,0.003668,0.003129,0.008116,0.416722,258602,chr9_3,Ppr
chr9,2731499,2757095,2744272,25000,0.002537,0.00253,0.006875,0.472055,258602,chr9_3,Ppr
chr9,2757096,2783559,2770491,25000,0.003508,0.003119,0.009633,0.498788,258602,chr9_3,Ppr
chr9,2836260,2862356,2849362,25000,0.002268,0.002019,0.007162,0.549888,297285,chr9_4,Ppr
chr9,2862357,2887930,2875114,25000,0.003026,0.003498,0.00931,0.491729,297285,chr9_4,Ppr
chr9,2887931,2913879,2900873,25000,0.003826,0.003125,0.00902,0.454237,297285,chr9_4,Ppr
chr9,2913880,2939666,2926852,25000,0.002235,0.00201,0.004276,0.346187,297285,chr9_4,Ppr
chr9,2939667,2965603,2952552,25000,0.004274,0.00345,0.007437,0.325675,297285,chr9_4,Ppr
chr9,2965604,3011835,2991883,25000,0.005075,0.002126,0.011091,0.520496,297285,chr9_4,Ppr
chr9,3011836,3038154,3024943,25000,0.002983,0.003409,0.01218,0.594541,297285,chr9_4,Ppr
chr9,3038155,3064069,3051207,25000,0.00407,0.003143,0.009665,0.46709,297285,chr9_4,Ppr
chr9,3064070,3100596,3078570,25000,0.002351,0.002411,0.006643,0.482939,297285,chr9_4,Ppr
chr9,3129690,3155544,3142498,25000,0.006238,0.004052,0.009585,0.312121,580478,chr9_5,Ppr
chr9,3155545,3181787,3168880,25000,0.003069,0.002942,0.006441,0.37359,580478,chr9_5,Ppr
chr9,3181788,3209124,3194852,25000,0.001712,0.00161,0.00308,0.305368,580478,chr9_5,Ppr
chr9,3209125,3235007,3222193,25000,0.002307,0.001952,0.003041,0.18257,580478,chr9_5,Ppr
chr9,3235008,3261719,3248555,25000,0.003756,0.003244,0.013055,0.587502,580478,chr9_5,Ppr
chr9,3261720,3292520,3278884,25000,0.003067,0.005379,0.007731,0.302385,580478,chr9_5,Ppr
chr9,3292521,3318127,3305295,25000,0.003801,0.004035,0.012734,0.540013,580478,chr9_5,Ppr
chr9,3318128,3343987,3331154,25000,0.002958,0.002801,0.005737,0.341082,580478,chr9_5,Ppr
chr9,3343988,3370213,3357002,25000,0.002329,0.004007,0.004899,0.221805,580478,chr9_5,Ppr
chr9,3370214,3396735,3383720,25000,0.002599,0.002937,0.005425,0.333718,580478,chr9_5,Ppr
chr9,3396736,3422276,3409504,25000,0.002269,0.002033,0.003311,0.219567,580478,chr9_5,Ppr
chr9,3422277,3447762,3435037,25000,0.002792,0.003421,0.00684,0.385415,580478,chr9_5,Ppr
chr9,3447763,3475000,3460931,25000,0.002865,0.003478,0.008985,0.488812,580478,chr9_5,Ppr
chr9,3475001,3501510,3488459,25000,0.004533,0.00363,0.009644,0.415555,580478,chr9_5,Ppr
chr9,3501511,3527115,3514303,25000,0.002943,0.00265,0.00765,0.4752,580478,chr9_5,Ppr
chr9,3527116,3559016,3545260,25000,0.002245,0.00226,0.00363,0.240853,580478,chr9_5,Ppr
chr9,3559017,3584554,3571772,25000,0.001963,0.001683,0.002787,0.216167,580478,chr9_5,Ppr
chr9,3584555,3610196,3597288,25000,0.003916,0.002366,0.006178,0.335313,580478,chr9_5,Ppr
chr9,3610197,3637093,3623357,25000,0.006124,0.003038,0.010154,0.388268,580478,chr9_5,Ppr
chr9,3637094,3715548,3681861,25000,0.004909,0.004332,0.004848,0.025031,580478,chr9_5,Ppr
chr9,3715549,3787858,3771983,25000,0.005973,0.004906,0.014041,0.452044,818464,chr9_6,Ppr
chr9,3787859,3820071,3802363,25000,0.002864,0.003667,0.007916,0.426303,818464,chr9_6,Ppr
chr9,3820072,3853449,3835579,25000,0.004072,0.003902,0.007023,0.284323,818464,chr9_6,Ppr
chr9,3853450,3879342,3866325,25000,0.002804,0.002166,0.004072,0.249956,818464,chr9_6,Ppr
chr9,3879343,3904948,3892147,25000,0.003545,0.003569,0.00979,0.477609,818464,chr9_6,Ppr
chr9,3904949,3930728,3917868,25000,0.003554,0.00432,0.009288,0.416877,818464,chr9_6,Ppr
chr9,3930729,3961490,3945439,25000,0.003575,0.00517,0.010683,0.42953,818464,chr9_6,Ppr
chr9,3961491,3987234,3974364,25000,0.003182,0.002675,0.010979,0.58918,818464,chr9_6,Ppr
chr9,3987235,4013477,4000421,25000,0.002824,0.003181,0.008298,0.47923,818464,chr9_6,Ppr
chr9,4013478,4039035,4026302,25000,0.004267,0.005115,0.01508,0.536083,818464,chr9_6,Ppr
chr9,4039036,4064831,4052036,25000,0.002565,0.002898,0.005699,0.361691,818464,chr9_6,Ppr
chr9,4064832,4121250,4082538,25000,0.002131,0.002785,0.005996,0.428902,818464,chr9_6,Ppr
chr9,4121251,4146750,4134010,25000,0.002386,0.002046,0.004231,0.321702,818464,chr9_6,Ppr
chr9,4146751,4172577,4159621,25000,0.003037,0.002554,0.006467,0.406636,818464,chr9_6,Ppr
chr9,4172578,4203019,4187160,25000,0.001956,0.00247,0.002353,0.032049,818464,chr9_6,Ppr
chr9,4203020,4228885,4215997,25000,0.002939,0.004792,0.009614,0.436885,818464,chr9_6,Ppr
chr9,4228886,4254628,4241718,25000,0.003399,0.003591,0.0139,0.608357,818464,chr9_6,Ppr
chr9,4254629,4285851,4268646,25000,0.004043,0.005275,0.012974,0.482166,818464,chr9_6,Ppr
chr9,4285852,4311902,4298957,25000,0.002484,0.0043,0.005945,0.281892,818464,chr9_6,Ppr
chr9,4311903,4338109,4325083,25000,0.002129,0.002818,0.004432,0.292343,818464,chr9_6,Ppr
chr9,4338110,4364670,4351434,25000,0.00182,0.002491,0.004589,0.37071,818464,chr9_6,Ppr
chr9,4364671,4390061,4377397,25000,0.002401,0.00261,0.005056,0.346834,818464,chr9_6,Ppr
chr9,4390062,4416458,4403231,25000,0.003977,0.004537,0.008006,0.314777,818464,chr9_6,Ppr
chr9,4416459,4443241,4429771,25000,0.002565,0.003006,0.006043,0.378976,818464,chr9_6,Ppr
chr9,4443242,4481979,4465336,25000,0.002854,0.002593,0.005447,0.34288,818464,chr9_6,Ppr
chr9,4481980,4508100,4495104,25000,0.004888,0.006174,0.013826,0.439012,818464,chr9_6,Ppr
chr9,4508101,4533817,4520952,25000,0.003668,0.003677,0.011204,0.51694,818464,chr9_6,Ppr
chr9,4533818,4598064,4581975,25000,0.001469,0.002329,0.002608,0.16311,408952,chr9_7,Ppr
chr9,4598065,4631040,4615799,25000,0.002903,0.002332,0.004454,0.272429,408952,chr9_7,Ppr
chr9,4631041,4656929,4643992,25000,0.002879,0.003428,0.005788,0.303607,408952,chr9_7,Ppr
chr9,4656930,4684418,4670908,25000,0.003106,0.003242,0.006078,0.323066,408952,chr9_7,Ppr
chr9,4684419,4715515,4700997,25000,0.003353,0.002858,0.009832,0.530513,408952,chr9_7,Ppr
chr9,4715516,4741788,4728817,25000,0.00343,0.002882,0.008736,0.479856,408952,chr9_7,Ppr
chr9,4741789,4768509,4755158,25000,0.002854,0.003384,0.007282,0.410507,408952,chr9_7,Ppr
chr9,4768510,4816387,4802466,25000,0.004056,0.004216,0.009335,0.396071,408952,chr9_7,Ppr
chr9,4816388,4842544,4829536,25000,0.003602,0.004541,0.013668,0.551513,408952,chr9_7,Ppr
chr9,4842545,4871099,4856595,25000,0.003392,0.003556,0.008577,0.433877,408952,chr9_7,Ppr
chr9,4871100,4900392,4885756,25000,0.003202,0.003586,0.011604,0.557963,408952,chr9_7,Ppr
chr9,4900393,4926875,4913669,25000,0.00332,0.003222,0.013186,0.612648,408952,chr9_7,Ppr
chr9,4926876,4952508,4939723,25000,0.002466,0.00331,0.014496,0.677137,408952,chr9_7,Ppr
chr9,5008547,5033972,5021277,25000,0.002324,0.00263,0.003711,0.206243,111201,chr9_8,Ppr
chr9,5033973,5059747,5046821,25000,0.001454,0.001197,0.002309,0.27899,111201,chr9_8,Ppr
chr9,5059748,5087128,5073635,25000,0.003977,0.004058,0.010261,0.447772,111201,chr9_8,Ppr
chr9,5087129,5177745,5109703,25000,0.003254,0.0041,0.010696,0.498939,111201,chr9_8,Ppr
chr9,5177746,5215400,5199629,25000,0.004191,0.004006,0.009752,0.418492,2871091,chr9_9,Ppr
chr9,5215401,5241082,5228223,25000,0.003524,0.003589,0.00765,0.375239,2871091,chr9_9,Ppr
chr9,5241083,5268131,5254789,25000,0.004975,0.00468,0.012993,0.468783,2871091,chr9_9,Ppr
chr9,5268132,5293887,5280994,25000,0.003233,0.003122,0.009222,0.498088,2871091,chr9_9,Ppr
chr9,5293888,5320364,5307003,25000,0.00308,0.003354,0.007115,0.387329,2871091,chr9_9,Ppr
chr9,5320365,5346274,5333256,25000,0.002694,0.003323,0.005721,0.319892,2871091,chr9_9,Ppr
chr9,5346275,5373185,5359451,25000,0.003845,0.003656,0.012483,0.548451,2871091,chr9_9,Ppr
chr9,5373186,5400211,5386766,25000,0.003217,0.003297,0.006692,0.354949,2871091,chr9_9,Ppr
